Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad
b'i_mobile',b'i-mobile 320',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-320.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, October. Released 2008, December'",b'Discontinued',b'112 x 49 x 12.8 mm (4.41 x 1.93 x 0.50 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~27.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,"b'microSD, up to 1 GB (dedicated slot)'",,b'VGA',b'Yes',,,b'No',b'No',"b'wallpapers, themes'",b'No',b'Yes',b'No',b'FM radio',b'miniUSB',b'',b'No',"b'Black, White'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 250 h',b'Up to 2 h 30 min',b'Class 10',b'No',,,b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 2.0/xHTML',,,,,,,,,
b'i_mobile',b'i-mobile 319',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-319.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, September. Released 2008, September'",b'Discontinued',b'96 x 44 x 13.9 mm (3.78 x 1.73 x 0.55 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.67 inches, 8.8 cm2 (~20.8% screen-to-body ratio)'",b'128 x 160 pixels (~123 ppi density)',,"b'microSD, up to 1 GB (dedicated slot)'",b'50 MB',"b'VGA, AF'",b'Yes',,,b'No',b'No',b'No',b'No',"b'1.2, A2DP'",b'No',b'FM radio',b'Proprietary',b'',b'Yamaha Audio Amplifier Motion sensor MP3 player Video player Organizer World clock Stop watch Talking dictionary',"b'Black, White, Gray'",,,,,,b'LED flash',,,,b'Removable Li-Ion 830 mAh battery',,,,,,b'Class 10',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 2.0/xHTML',,,,,,,,,
b'i_mobile',b'i-mobile TV 626',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-626.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, July. Released 2008'",b'Discontinued',b'113.9 x 50 x 15.5 mm (4.48 x 1.97 x 0.61 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 1 GB (dedicated slot)'",b'87 MB',"b'3.15 MP, Casio-Hitachi module, AF'",b'Yes',,,b'Yes',b'No',"b'Wallpapers, themes'",b'No',"b'1.2, A2DP'",b'No',b'FM radio',b'Proprietary',b'',b'No',"b'Black, Silver, White'",,,,,,b'LED flash',,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 210 h',b'Up to 2 h 30 min',b'Class 10',b'No',,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 902',b'https://cdn2.gsmarena.com/vv/bigpic/imobile-902.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, October'",b'Discontinued',b'102 x 48 x 17.5 mm (4.02 x 1.89 x 0.69 in)',b'94 g (3.32 oz)',b'Mini-SIM',"b'TFT, 16M'","b'2.0 inches, 12.4 cm2 (~25.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,"b'microSD (dedicated slot), 1 GB included'",b'128 MB',b'5 MP',b'480p',,,b'No',b'No',"b'Wallpapers, themes'",b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'miniUSB',b'',b'No',b'Silver',,,,,,b'LED flash',,,,b'Removable Li-Ion 1100 mAh battery',,,,b'Up to 300 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,b'500 entries',b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 625',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-625.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2008, May. Released 2008, May'",b'Discontinued',b'105 x 47 x 13 mm (4.13 x 1.85 x 0.51 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~25.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,"b'microSD (dedicated slot), 1 GB included'",b'60 MB',"b'3.15 MP, Casio-Hitachi module, AF'",b'Yes',,,b'No',b'No',"b'wallpapers, themes'",b'No',"b'2.0, A2DP'",b'No',b'FM radio',b'Proprietary',b'',b'No',"b'Black, Silver'",,,,,,b'LED flash',,,,b'Removable Li-Ion 830 mAh battery',,,,b'Up to 210 h',b'Up to 2 h 30 min',b'Class 10',b'No',,,b'1000 entries',b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 903',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-903.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, May. Released 2007, May'",b'Discontinued',b'106 x 47 x 17 mm (4.17 x 1.85 x 0.67 in)',b'88 g (3.10 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~24.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,"b'microSD (dedicated slot), 1 GB included'",b'64 MB',b'2 MP',b'Yes',,,b'No',b'No',b'wallpapers',b'No',"b'2.0, A2DP'",b'No',b'FM radio',b'Proprietary',b'',b'No',"b'Black, White'",,,,,,,,,,b'Removable Li-Ion 850 mAh battery',,,,b'Up to 200 h',b'Up to 2 h',b'Class 10',b'No',,,b'1000 entries',b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 613',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-613.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, December. Released 2007, December'",b'Discontinued',b'113 x 50 x 18 mm (4.45 x 1.97 x 0.71 in)',b'74.5 g (2.61 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~26.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,"b'microSD (dedicated slot), 1 GB included'",b'87 MB',"b'3.15 MP, AF'",b'Yes',,,"b'Yes, with stereo speakers'",b'No',b'',b'No',"b'1.2, A2DP'",b'No',b'FM radio',b'Proprietary',b'Accelerometer',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 300 h',b'Up to 3 h',b'Class 12',b'No',,,b'1000 entries',b'Yes',b'SMS',b'Yes',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 520',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-520.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, December. Released 2007, December'",b'Discontinued',b'104 x 46 x 12.4 mm (4.09 x 1.81 x 0.49 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.76 inches, 9.7 cm2 (~20.4% screen-to-body ratio)'",b'176 x 220 pixels (~160 ppi density)',,"b'microSD (dedicated slot), 1 GB included'",b'56 MB',b'1.3 MP',b'Yes',,,b'No',b'No',"b'wallpapers, themes'",b'No',"b'2.0, A2DP'",b'No',b'FM radio',b'Proprietary',b'',b'No',"b'Black, Silver'",,,,,,,,,,b'Removable Li-Ion 750 mAh battery',,,,b'Up to 200 h',b'Up to 3 h',b'Class 10',b'No',,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 518',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-518.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2007, December. Released 2007, December'",b'Discontinued',b'105.5 x 49 x 16.5 mm (4.15 x 1.93 x 0.65 in)',b'101 g (3.56 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~24.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,"b'microSD, up to 1 GB (dedicated slot)'",b'88 MB',b'2 MP',b'Yes',,,"b'Yes, with stereo speakers'",b'No',b'wallpapers',b'No',"b'2.0, A2DP'",b'No',"b'FM radio, recording; built-in antenna'",b'miniUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 250 h',b'Up to 3 h',b'Class 10',b'No',,,b'Yes',b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 510',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-510.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, April. Released 2006, April'",b'Discontinued',b'99 x 44 x 15 mm (3.90 x 1.73 x 0.59 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'128 x 160 pixels',,b'microSD (dedicated slot)',b'64 MB',b'VGA',b'Yes',,,b'No',b'No',b'wallpapers',b'No',b'No',b'No',b'FM radio',b'Proprietary',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion 720 mAh battery',,,,b'Up to 200 h',b'Up to 3 h',b'Class 10',b'No',,,b'Yes',b'Yes',"b'SMS, EMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mobile',b'i-mobile 318',b'https://cdn2.gsmarena.com/vv/bigpic/i-mobile-318.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2008, March. Released 2008, March'",b'Discontinued',b'107 x 45 x 14.8 mm (4.21 x 1.77 x 0.58 in)',b'85.9 g (3.03 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~21.2% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',,"b'microSD, up to 1 GB (dedicated slot)'",b'120 MB',b'VGA',b'Yes',,,b'No',b'No',"b'wallpapers, themes'",b'No',"b'1.2, A2DP'",b'No',b'FM radio',b'Proprietary',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 180 h',b'Up to 2 h',b'Class 10',b'No',,,b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
