Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'tecno',b'TECNO Spark CM',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark-cm.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3050 mAh battery',,,"b'2017, December'","b'Available. Released 2017, December'",b'152.2 x 71.7 x 5.6 mm (5.99 x 2.82 x 0.22 in)',b'172 g (6.07 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 83.8 cm2 (~76.8% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'","b'microSD, up to 32 GB'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,,,"b'Midnight Black, Champagne Gold'","b'13 MP, f/2.0, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 2100',"b'HSPA, LTE-A'","b'Quad-LED flash, HDR'",,b'Android 7.0 (Nougat)',b'Quad-core 1.3 GHz Cortex-A53',,b'8 MP',b'',b'Mediatek MT6737',,,"b'LTE band 1(2100), 3(1800), 8(900), 40(2300), 41(2500)'",b'Corning Gorilla Glass (unspecified version)',b'Mali-T720MP2',,,,,,,,b'LED flash',,,,,,,,,
b'tecno',b'TECNO Spark 2',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3500 mAh battery',,,"b'2018, June'","b'Available. Released 2018, June'",b'159.4 x 76.2 x 7.8 mm (6.28 x 3.00 x 0.31 in)',b'175 g (6.17 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 92.9 cm2 (~76.5% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~268 ppi density)'","b'microSD, up to 32 GB'",,,"b'16 GB, 1/2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,,,"b'Champagne Gold, Black, Coral Blue, Metallic Red'","b'13 MP, f/2.0, AF'",b'1080p@30fps',,b'HSDPA 900 / 2100',b'HSPA',"b'Triple-LED flash, HDR'",,b'Android 8.1 Oreo (Go edition)',b'Quad-core 1.3 GHz Cortex-A7',,b'8 MP',b'',b'Mediatek MT6580 (28 nm)',,,,b'Corning Gorilla Glass (unspecified version)',b'Mali-400MP2',,,,,,,,b'Dual-LED flash',,,,,,,"b'KA7, KA7O'",,
b'tecno',b'TECNO Spark',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3000 mAh battery',,,"b'2017, May'","b'Available. Released 2017, June'",b'153 x 76.4 x 7.9 mm (6.02 x 3.01 x 0.31 in)',b'169 g (5.96 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 32 GB'",,,"b'16 GB, 1/2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,,,"b'Champagne Gold, Black, Coral Blue, Metallic Red'","b'13 MP, f/2.0, AF'",b'1080p@30fps',,b'HSDPA 900 / 2100',b'HSPA',"b'LED flash, HDR'",,b'Android 7.0 (Nougat)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6580 (28 nm)',,,,b'Corning Gorilla Glass (unspecified version)',b'Mali-400MP2',,,,,,,,b'HDR',,,,,,,b'K7',,
b'tecno',b'TECNO Camon X Pro',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-x-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3750 mAh battery',,,"b'2018, March'","b'Available. Released 2018, March'",b'158 x 75.2 x 5.2 mm (6.22 x 2.96 x 0.20 in)',b'148 g (5.22 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 92.9 cm2 (~78.2% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'","b'microSD, up to 128 GB'",,,"b'64 GB, 4 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,,"b'Midnight Black, Bordeaux Red'","b'16 MP, f/1.8, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Quad-LED flash, HDR'",,b'Android 8.1 (Oreo)',b'Octa-core 2.0 GHz Cortex-A53',,"b'24 MP, f/2.0'",b'',b'Mediatek MT6763T Helio P23 (16 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 40(2300), 41(2500)'",b'NEG',b'Mali-G71 MP2',,b'Fast battery charging 10W',,,,,,"b'Dual-LED flash, HDR'",,,,,,,b'CA8',,
b'tecno',b'TECNO Camon X',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-x.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3750 mAh battery',,,"b'2018, March'","b'Available. Released 2018, March'",b'158.6 x 75.8 x 5.2 mm (6.24 x 2.98 x 0.20 in)',b'149 g (5.26 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 92.9 cm2 (~77.3% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~268 ppi density)'","b'microSD, up to 128 GB'",,,"b'16/32 GB, 3 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,,"b'Champagne Gold, Midnight Black, City Blue'","b'16 MP, f/1.8, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Quad-LED flash, HDR'",,b'Android 8.1 (Oreo)',b'Octa-core 2.0 GHz Cortex-A53',,"b'20 MP, f/2.0'",b'',b'Mediatek MT6763T Helio P23 (16 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 40(2300)'",b'NEG',b'Mali-G71 MP2',,b'Fast battery charging 10W',,,,,,"b'Dual-LED flash, HDR'",,,,,,,,,
b'tecno',b'TECNO Camon CX Manchester City LE',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-cx-mc.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3200 mAh battery',,,"b'2017, March'","b'Available. Released 2017, March'",b'152.8 x 75.8 x 5.6 mm (6.02 x 2.98 x 0.22 in)',b'150 g (5.29 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 128 GB'",,,"b'64 GB, 4 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,,b'City Blue',"b'16 MP, f/2.0, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Quad-LED flash, HDR'",,b'Android 7.0 (Nougat)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,"b'16 MP, f/2.0, AF'",b'',b'Mediatek MT6750T (28 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 40(2300)'",b'NEG',b'Mali-T860MP2',,b'Fast battery charging 10W',,,,,,"b'Dual-LED flash, HDR'",,,,,,,,,
b'tecno',b'TECNO Camon CX Air',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-cx-air.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3200 mAh battery',,,"b'2017, April'","b'Available. Released 2017, April'",b'153 x 75.4 x 6.6 mm (6.02 x 2.97 x 0.26 in)',b'150 g (5.29 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 128 GB'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,,,"b'Champagne Gold, Sky Grey, Elegant Blue'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Quad-LED flash, HDR'",,b'Android 7.0 (Nougat)',b'Octa-core 1.3 GHz',,"b'13 MP, f/2.2, AF'",b'',,,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 40(2300)'",b'NEG',,,b'Fast battery charging 10W',,,,,,"b'Dual-LED flash, HDR'",,,,,,,b'CX Air',,
b'tecno',b'TECNO Camon CX',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-cx.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3200 mAh battery',,,"b'2017, March'","b'Available. Released 2017, March'",b'152.8 x 75.8 x 5.6 mm (6.02 x 2.98 x 0.22 in)',b'150 g (5.29 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.0% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 128 GB'",,,"b'32 GB, 3 GB RAM or 16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,,,,,,,"b'Grey, Rose Golden, Golden, Blue'","b'16 MP, f/2.0, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Quad-LED flash, HDR'",,b'Android 7.0 (Nougat)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,"b'16 MP, f/2.0, AF'",b'',b'Mediatek MT6750T (28 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 40(2300)'",b'NEG',b'Mali-T860MP2',,b'Fast battery charging 10W',,,,,,"b'Dual-LED flash, HDR'",,,,,,,b'Camon CX',,
b'tecno',b'TECNO Camon CM',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-cm.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3000 mAh battery',,,"b'2017, December'","b'Available. Released 2018, January'",b'152.2 x 71.7 x 5.6 mm (5.99 x 2.82 x 0.22 in)',b'150 g (5.29 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 83.8 cm2 (~76.8% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'","b'microSD, up to 64 GB'",,,"b'32 GB, 3 GB RAM or 16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,,,"b'Champagne Gold, Midnight Black, City Blue'","b'13 MP, f/2.0, AF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'Quad-LED flash, HDR'",,b'Android 7.0 (Nougat)',b'Quad-core 1.3 GHz Cortex-A53',,"b'13 MP, f/2.0'",b'1080p@30fps',b'Mediatek MT6737H',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 40(2300)'",b'Corning Gorilla Glass 3',b'Mali-T720MP2',,,,,,,,"b'LED flash, HDR'",,,,,,,b'CA6',,
b'tecno',b'TECNO Phantom 8',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-phantom8.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 3500 mAh battery',,,"b'2018, April'","b'Available. Released 2018, April'",b'160 x 79.5 x 7.9 mm (6.30 x 3.13 x 0.31 in)',b'185 g (6.53 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 89.6 cm2 (~70.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'","b'microSD, up to 256 GB'",,,"b'64 GB, 6 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'2.0, Type-C 1.0 reversible connector, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,,,,"b'Galaxy Blue, Champagne Gold, Phantom Black'","b'20 MP, f/2.0'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 7.0 (Nougat)',b'Octa-core (4x2.6 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53)',,,b'1080p@30fps',b'Mediatek MT6757T Helio P25 (16 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300)'",b'Corning Gorilla Glass 3',b'Mali-T880MP2',,b'Fast battery charging 10W',,,,,,"b'Dual-LED dual-tone flash, HDR'",,,,,,"b'12 MP, f/2.0, PDAF 13 MP, f/2.6'",b'AX8',,
b'tecno',b'TECNO Phantom 6 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-phantom6plus.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 4050 mAh battery',,,"b'2016, September'","b'Available. Released 2016, October'",b'160.4 x 83.5 x 7.7 mm (6.31 x 3.29 x 0.30 in)',b'196.7 g (6.95 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~74.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'","b'microSD, up to 256 GB'",,,"b'64 GB, 4 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'2.0, Type-C 1.0 reversible connector, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,,,b'Champange Gold',"b'21 MP, f/2.0, PDAF'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 7.0 (Nougat)',b'Deca-core 2.0 GHz',,"b'8 MP, f/2.2'",b'1080p@30fps',b'Mediatek MT6797 Helio X20 (20 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300)'",b'Corning Gorilla Glass 3',b'Mali-T880 MP4',,b'Fast battery charging 10W',,,,,,"b'LED flash, HDR'",,,,,,,b'Phantom6-Plus',,
b'tecno',b'TECNO Phantom 6',b'https://cdn2.gsmarena.com/vv/bigpic/tecno-mobile-phantom6.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Ion 2700 mAh battery',,,"b'2016, September'","b'Available. Released 2018, October'",b'151.5 x 75.5 x 6.2 mm (5.96 x 2.97 x 0.24 in)',b'141.8 g (5.01 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'32 GB, 3 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'2.0, Type-C 1.0 reversible connector, USB On-The-Go'","b'Accelerometer, proximity'",,,,,,,,"b'Champange Gold, Star Gray'","b'8 MP, f/2.0'",b'1080p@30fps',,b'HSDPA 850 / 900 / 1800 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 6.0 (Marshmallow)',b'Octa-core 2.0 GHz Cortex-A53',,,b'1080p@30fps',b'Mediatek MT6755 (28 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300)'",b'Corning Gorilla Glass 3',b'Mali-T860MP2',,b'Fast battery charging 10W',,,,,,b'HDR',,,,,,"b'13 MP, f/2.0, AF 5 MP, depth sensor'",b'Phantom6',,
