Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad
b'icemobile',b'Icemobile Apollo',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-apollo.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2012, October. Released 2012, October'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'2.6 inches, 20.1 cm2'","b'480 x 320 pixels, 3:2 ratio (~222 ppi density)'",b'Android 2.3.6 (Gingerbread)',"b'microSD, up to 32 GB (dedicated slot)'",,b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor',"b'White, Black, Pink, Blue, Green, Red'",,b'Mediatek MT6515',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',,,,,,b'Removable Li-Ion 1200 mAh battery',,,,,,b'Class 12',b'Yes',,,,,,,,,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Sol II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-sol2.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'101 x 55.6 x 12.6 mm (3.98 x 2.19 x 0.50 in)',b'65 g (2.29 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~43.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Red, Pink, White, Blue'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 200 h',b'Up to 8 h',b'Class 10',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Diamond Dust',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-diamond-dust.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2012, August. Released 2012, August'",b'Discontinued',b'115 x 61 x 12.8 mm (4.53 x 2.40 x 0.50 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.3 cm2 (~21.8% screen-to-body ratio)'",b'176 x 144 pixels (~103 ppi density)',,"b'microSD, up to 16 GB (dedicated slot)'","b'16 MB ROM, 8 Mb RAM'",b'VGA',b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g/n',b'2.0',b'No',b'FM radio',b'Proprietary',b'',b'No',"b'White, Black, Pink, Blue, Violet'",,b'Mediatek MT6252C',,,,,,,,b'Removable Li-Ion 950 mAh battery',,,,,,b'Class 12',b'No',,,b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Blizzard',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-blizzard.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2012, May'",b'Discontinued',b'106.3 x 46 x 13.5 mm (4.19 x 1.81 x 0.53 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.0 inches, 12.6 cm2 (~25.7% screen-to-body ratio)'",b'176 x 220 pixels',,"b'microSD, up to 2 GB (dedicated slot)'",b'128 MB + 32 MB',b'VGA',b'Yes',,,b'Yes',b'No',b'GSM 850 / 1900 - SIM 1 & SIM 2',b'No',"b'2.0, A2DP'",b'No',b'FM radio',b'microUSB',b'',b'Flashlight',"b'Black, Silver, Red, Blue, Pink'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 100 h',b'Up to 2 h 10 min',b'Yes',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, IM'",b'No',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Rock Lite',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock-lite.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2012, May'",b'Discontinued',b'108 x 47 x 13.9 mm (4.25 x 1.85 x 0.55 in)',b'51 g without battery (1.80 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,,,,,b'Yes',b'No',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'No',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Red, White, Red, Silver'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 180 h',b'Up to 6 h',b'No',b'No',,,b'200 contacts',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'No',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Cenior',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-cenior.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,"b'2012, May'",b'Discontinued',b'110 x 46 x 16 mm (4.33 x 1.81 x 0.63 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.2% screen-to-body ratio)'",b'128 x 160 pixels',,"b'microSD, up to 8 GB (dedicated slot)'",b'64 MB + 32 MB',b'VGA',b'Yes',,,b'Yes',b'No',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'No',"b'2.0, A2DP (optional)'",b'No',b'FM radio',b'microUSB',b'',b'Flashlight',"b'Black, Brown, Red'",,,,,,,,,,b'Removable Li-Ion 1200 mAh battery',,,,b'Up to 150 h',b'Up to 3 h 20 min',b'Yes',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, IM'",b'No',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Acqua',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-acqua.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2012, April. Released 2012, September'",b'Discontinued',b'120 x 54 x 23 mm (4.72 x 2.13 x 0.91 in)',b'168 g (5.93 oz)',b'Mini-SIM',b'TFT',"b'1.77 inches, 9.9 cm2 (~15.2% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,b'No',b'2 GB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'IP68 dust/water proof (up to 1.5m for 30 mins) Flashlight',b'No',b'Yes',b'No',b'FM radio (external)',b'1.1',b'',b'No',"b'Black, Orange, Green'",,,,,,,,,,b'Removable Li-Ion 3600 mAh battery',,,,b'Up to 600 h',b'Up to 24 h',b'Class 12',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Prime',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-galaxy-prime.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 7.2/5.76 Mbps',b'2012',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT capacitive touchscreen',"b'5.2 inches, 77.0 cm2'","b'480 x 800 pixels, 5:3 ratio (~179 ppi density)'",b'Android 2.3 (Gingerbread)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 512 MB RAM'","b'5 MP, AF'",b'Yes',b'VGA',b'',b'No',b'Yes',b'MP3/WAV/WMA/AAC player MP4/H.263 player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',"b'Wi-Fi 802.11 b/g, hotspot'",b'2.0',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 2200 mAh battery',"b'Black, White'",,b'Mediatek MT6573 (65 nm)',b'650 MHz Cortex-A9',b'PowerVR SGX531',,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Rock Mini',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock-mini.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2012, March'",b'Discontinued',b'103.2 x 45.2 x 14.5 mm (4.06 x 1.78 x 0.57 in)',b'46 g without battery (1.62 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~21.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'No',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, White, Red, Silver'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 180 h',b'Up to 6 h',b'Class 10',b'No',,,b'500 contacts',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Twilight II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-twilight2.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,b'2012',b'Discontinued',b'100 x 51.2 x 17.6 mm (3.94 x 2.02 x 0.69 in)',b'100 g (3.53 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.4 inches, 17.8 cm2 (~34.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'2 MP',b'Yes',b'VGA',b'',b'No',b'No',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'2.0',b'No',b'Stereo FM radio',b'miniUSB',b'',b'Flashlight',"b'Black, Red, White'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 180 h',b'Up to 6 h',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Fuego',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-fuego.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2012, January. Released 2012, January'",b'Discontinued',b'88.5 x 57.6 x 17.5 mm (3.48 x 2.27 x 0.69 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',b'VGA',b'',b'Yes',,b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Red, White'",,,,,,,,,,b'Removable Li-Ion 950 mAh battery',,,,b'Up to 500 h',b'Up to 6 h',b'No',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Hurricane II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-hurricane-ii.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, December. Released 2011, December'",b'Discontinued',b'111.5 x 60 x 12.8 mm (4.39 x 2.36 x 0.50 in)',b'90 g (3.17 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.2 inches, 15.0 cm2 (~22.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio'",,"b'microSD, up to 8 GB (dedicated slot)'",b'128 + 64 MB',b'VGA',b'Yes',,,b'Yes',,b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Flashlight',"b'Black, White, Gold, Blue'",,,,,,,,,,b'Removable Li-Ion 1050 mAh battery',,,,b'Up to 72 h',b'Up to 8 h',b'Yes',b'No',,,b'500 entries',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Sol',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-sol.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, October. Released Exp. release 2012, Q1'",b'Discontinued',b'96.2 x 52 x 13.2 mm (3.79 x 2.05 x 0.52 in)',b'59 g (2.08 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'","b'2.4 inches, 17.8 cm2 (~35.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'VGA',b'',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Red, Pink, White, Blue'",,,,,,,,,,b'Removable Li-Ion 850 mAh battery',,,,b'Up to 580 h',b'Up to 8 h',b'Class 10',b'No',,,b'250 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Twister',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-twister.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 850 / 2100 - SIM 1 only',,b'HSPA',"b'2011, October. Released Exp. release 2012, Q1'",b'Discontinued',b'111.3 x 50 x 13 mm (4.38 x 1.97 x 0.51 in)',b'90 g (3.17 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Blue, White, Pink'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 600 h',b'Up to 9 h',,,,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Wave',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-wave.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, October. Released 2011, October'",b'Discontinued',b'111 x 50 x 14.3 mm (4.37 x 1.97 x 0.56 in)',b'86 g (3.03 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.2 inches, 15.0 cm2 (~27.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'VGA',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black/Red, Blue/White, Black/Silver, Black'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 580 h',b'Up to 8 h',b'Class 10',b'No',,,b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Tornado II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-tornado-ii.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, September. Released 2011, October'",b'Discontinued',b'107 x 45.4 x 13.8 mm (4.21 x 1.79 x 0.54 in)',b'101 g (3.56 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.2 inches, 15.0 cm2 (~30.9% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~182 ppi density)'",,"b'microSD, up to 2 GB (dedicated slot)'",,b'VGA',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Red, Orange, Blue, Silver'",,,,,,,,,,b'Removable Li-Ion 1050 mAh battery',,,,b'Up to 200 h',b'Up to 4 h 10 min',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Storm',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-storm.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, August. Released 2011, September'",b'Discontinued',b'106.5 x 59 x 14.6 mm (4.19 x 2.32 x 0.57 in)',b'-',b'Triple SIM (Mini-SIM)',"b'TFT, 26K colors'","b'2.0 inches, 12.6 cm2 (~20.0% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'VGA',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2 & SIM 3',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Purple, Black, Red, Rose, Coffee, Blue, Yellow'",,,,,,b'LED flash',,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 580 h',b'Up to 8 h',b'Class 10',b'No',,,b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Clima II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-clima-ii.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, May. Released 2011, December'",b'Discontinued',b'108.6 x 60 x 12.5 mm (4.28 x 2.36 x 0.49 in)',b'106 g (3.74 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'","b'2.4 inches, 14.9 cm2 (~22.8% screen-to-body ratio)'","b'640 x 320 pixels, 18:9 ratio (~298 ppi density)'",b'Android 2.2 (Froyo)',"b'microSD, up to 16 GB (dedicated slot)'",,b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Blue, White'",,b'Mediatek MT6516',b'416 MHz',,,,,,,b'Removable Li-Ion 1000 mAh battery',b'About 70 EUR',,,b'Up to 680 h',b'Up to 8 h',b'Class 10',b'No',,,,,,,,,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Flurry II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-flurryII.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, August. Released 2011, September'",b'Discontinued',b'98 x 53 x 13.5 mm (3.86 x 2.09 x 0.53 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'2.0 inches, 12.6 cm2 (~24.2% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'VGA',b'Yes',b'Yes',b'',b'Yes',b'No',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Red, Blue, Pink, White'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 580 h',b'Up to 8 h',b'Class 10',b'No',,,b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,b'QWERTY',,,,,,,,,,
b'icemobile',b'Icemobile Shine',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-shine.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2011, June. Released 2011, July'",b'Discontinued',b'112 x 58 x 13.5 mm (4.41 x 2.28 x 0.53 in)',b'126 g (4.44 oz)',b'Mini-SIM',"b'TFT touchscreen,  65K colors'","b'3.2 inches, 30.5 cm2 (~46.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'Android 2.2 (Froyo)',"b'microSD, up to 16 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Organizer Photo/video editor Document viewer  MP4/H.264 player MP3/AAC+ player Predictive text input',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, compass'",b'Removable Li-Ion battery',"b'White, Black, Red'",,,,,,,,b'Optional',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'icemobile',b'Icemobile Crystal',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-crystal.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, February. Released 2011, Q2'",b'Discontinued',b'111.5 x 56.2 x 13.1 mm (4.39 x 2.21 x 0.52 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT touchscreen,  65K colors'","b'3.5 inches, 34.9 cm2 (~55.6% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~133 ppi density)'",b'Android 2.2 (Froyo)',"b'microSD, up to 2 GB (dedicated slot)'",b'512 MB + 256 MB',b'1.3 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11',b'Yes',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',b'Trackball Flashlight',"b'Black, White'",,b'Mediatek MT6516',b'416 MHz',,,b'LED flash',,,,b'Removable Li-Ion 1050 mAh battery',,,,b'Up to 180 h',b'Up to 5 h',b'Yes',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,,,,,,,,
b'icemobile',b'Icemobile Comet II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-cometII.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, June'",b'Discontinued',b'111.5 x 60 x 12.8 mm (4.39 x 2.36 x 0.50 in)',b'90 g (3.17 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'2.2 inches, 15.2 cm2 (~22.8% screen-to-body ratio)'",b'220 x 176 pixels (~128 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,b'VGA',b'',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Black, Pink, Brown'",,,,,,,,,,b'Removable Li-Ion 1050 mAh battery',,,,b'Up to 200 h',b'Up to 4 h 10 min',b'Yes',b'No',,,"b'500 contacts, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,b'QWERTY',b'WAP 2.0/xHTML',,,,,,,,,
b'icemobile',b'Icemobile Viento II',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-viento-II.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, June'",b'Discontinued',b'100 x 55 x 13.5 mm (3.94 x 2.17 x 0.53 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~22.9% screen-to-body ratio)'",b'220 x 176 pixels (~141 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,b'VGA',b'',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'2.0',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Purple, Black, Red'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 580 h',b'Up to 8 h',b'Class 10',b'No',,,"b'300 contacts, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,b'QWERTY',b'WAP 2.0/xHTML',,,,,,,,,
b'icemobile',b'Icemobile Rock',b'https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2011, June. Released 2011, July'",b'Discontinued',b'109.7 x 46.6 x 15 mm (4.32 x 1.83 x 0.59 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 65K colors'","b'1.77 inches, 9.9 cm2 (~19.3% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,b'Yes',b'',,,b'Yes',b'No',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',b'No',b'No',b'Stereo FM radio',b'miniUSB (charging only)',b'',b'Flashlight',"b'Purple, Blue, Black, Red, Yellow'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 580 h',b'Up to 8 h',b'Class 10',b'No',,,"b'300 contacts, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 2.0/xHTML',,,,,,,,,
