Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'unnecto',b'Unnecto Air 4.5',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-air-451.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1700 mAh battery',,,"b'2015, January'","b'Available. Released 2015, February'",b'133.9 x 66 x 8.3 mm (5.27 x 2.60 x 0.33 in)',b'110.6 g (3.92 oz)',b'Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,"b'Yes, with stereo speakers'",,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'",b'Accelerometer',,,,,,b'Up to 120 h (3G)',b'Up to 8 h (3G)',"b'Black, White, Gray'","b'8 MP, AF'",b'1080p@60fps',,b'HSDPA 850 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, HDR'",,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz',,b'3 MP',b'',,,,,,b'Mali-450MP4',,,b'Up to 24 h',,,,,,,,,,,,,,
b'unnecto',b'Unnecto Rush',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-rush.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2000 mAh battery',,,"b'2014, September'","b'Available. Released 2014, September'",b'148 x 74 x 9 mm (5.83 x 2.91 x 0.35 in)',b'180 g (6.35 oz)',b'Dual SIM (dual stand-by)',"b'Capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~62.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB',"b'Accelerometer, proximity'",,,,,,b'Up to 750 h (3G)',b'Up to 15 h (3G)',"b'Black, White, Blue'",b'8 MP',b'Yes',,b'HSDPA 850 / 1900 / 2100',b'HSPA 21.1/11.5 Mbps',b'LED flash',,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz',,b'VGA',b'',,,,,,b'Mali-400',,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Quattro Z',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-quattro-z.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1500 mAh battery',,,"b'2014, June'","b'Available. Released 2014, June'",b'125.5 x 65 x 9.4 mm (4.94 x 2.56 x 0.37 in)',b'110 g (3.88 oz)',b'Dual SIM (dual stand-by)',b'IPS LCD capacitive touchscreen',"b'4.0 inches, 45.5 cm2 (~55.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB',b'',,,,,,b'Up to 600 h',b'Up to 11 h',"b'Black, White, Blue'",b'8 MP',b'Yes',,b'HSDPA 850 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.2.2 (Jelly Bean)',b'Dual-core 1.2 GHz',,b'VGA',b'',,,,,,b'Mali-400',,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Drone Z',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-drone-z.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1200 mAh battery',,,"b'2014, June'","b'Available. Released 2014, June'",b'116 x 61 x 11.5 mm (4.57 x 2.40 x 0.45 in)',b'100 g (3.53 oz)',b'Dual SIM (dual stand-by)',b'Capacitive touchscreen',"b'3.5 inches, 36.5 cm2 (~51.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB'",,,"b'512 MB, 256 MB RAM'",,b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB',b'',,,,,,b'Up to 450 h (3G)',b'Up to 9 h (3G)',"b'Black, White, Grey'",b'3.15 MP',b'Yes',,b'HSDPA 850 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',,,b'Android 4.2.2 (Jelly Bean)',b'Dual-core 1.0 GHz',,b'VGA',b'',,,,,,,,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Quattro',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-quattro.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1400 mAh battery',,,"b'2012, March. Released 2012, June'",b'Discontinued',b'123 x 65 x 11.5 mm (4.84 x 2.56 x 0.45 in)',b'140 g (4.94 oz)',b'Dual SIM (dual stand-by)',b'TFT capacitive touchscreen',"b'4.0 inches, 45.5 cm2 (~57.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 8 GB included'",,,b'512 MB RAM',,b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, EDR'",b'Yes',b'FM radio',b'microUSB',b'',,,,,,b'Up to 170 h',b'Up to 3 h',b'Black',b'3.15 MP',b'Yes',,b'HSDPA 850 / 2100 - SIM 1',b'HSPA 7.2/5.76 Mbps',,,b'Android 2.3 (Gingerbread)',,,b'VGA',b'',,,,,,,,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Blaze',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-blaze.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'No',b'Class 12',b'Class 32',"b'2012, March. Released 2012, April'",b'Discontinued',b'114 x 62.5 x 11.5 mm (4.49 x 2.46 x 0.45 in)',b'131.5 g (4.62 oz)',b'Dual SIM (dual stand-by)',b'TFT resistive touchscreen',"b'3.5 inches, 3.50, 36.5 cm2 (~51.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 2 GB included'",b'1000 entries',b'Yes',"b'1 GB, 512 MB RAM'",b'MP3/MP4 player Organizer Voice memo',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, EDR'",b'No',b'FM radio',b'microUSB',b'',"b'SMS, MMS, Email, Push Email, IM'",,b'Yes',"b'Yes, MIDP 2.0'",b'Li-Ion 1100 mAh battery',b'Up to 180 h',b'Up to 4 h',"b'Black, White'",b'2 MP',b'Yes',,,,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Drone',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-drone.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 800 mAh battery',b'Class 12',b'Yes',"b'2012, February. Released 2012, April'",b'Discontinued',b'102.6 x 56.4 x 12.4 mm (4.04 x 2.22 x 0.49 in)',b'117 g (4.13 oz)',b'Dual SIM (dual stand-by)',b'TFT resistive touchscreen',"b'3.2 inches, 3.20, 29.1 cm2 (~50.4% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 2 GB RAM'",,b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'",b'No',b'FM radio',b'microUSB',b'',,,,,,b'Up to 100 h',b'Up to 4 h',"b'Black/black, black/silver, black/white'",b'2 MP',b'Yes',,,,b'LED flash',,b'Android 2.2 (Froyo)',,,b'VGA',b'',,,,,,,,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Tap',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-tap.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'No',b'Class 12',b'Yes',"b'2011, June. Released 2011, August'",b'Discontinued',b'105.5 x 56 x 12.2 mm (4.15 x 2.20 x 0.48 in)',b'90 g (3.17 oz)',b'Dual SIM (dual stand-by)',b'TFT resistive touchscreen',"b'2.8 inches, 24.3 cm2 (~41.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 4 GB included'",b'500 entries',b'Yes',"b'256 MB, 64 MB RAM'",b'MP3/MP4 player Organizer Voice memo',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g/n',b'Yes',b'No',b'FM radio',b'microUSB',b'',"b'SMS, MMS, IM'",,b'Yes',b'Yes',b'Li-Ion 950 mAh battery',b'Up to 200 h',b'Up to 4 h',b'White/Blue',b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Pro Z',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-pro-z.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'No',b'Class 12',b'Yes',"b'2012, March. Released 2012, June'",b'Discontinued',b'115 x 60 x 11 mm (4.53 x 2.36 x 0.43 in)',b'90 g (3.17 oz)',b'Dual SIM (dual stand-by)',b'TFT resistive touchscreen',"b'2.4 inches, 17.8 cm2 (~25.9% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",b'500 entries',b'Yes',b'64 MB',b'MP3/MP4 player Organizer Voice memo',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',b'3.0',b'No',b'FM radio',b'microUSB',b'',"b'SMS, MMS, Email, Push Email, IM'",,b'Yes',"b'Yes, MIDP 2.0'",b'Li-Ion 1000 mAh battery',b'Up to 240 h',b'Up to 3 h',"b'Black, White'",b'1.3 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'unnecto',b'Unnecto Pro',b'https://cdn2.gsmarena.com/vv/bigpic/unnecto-pro.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'No',b'Class 12',b'Yes',"b'2012, March. Released 2012, June'",b'Discontinued',b'112 x 60 x 11.5 mm (4.41 x 2.36 x 0.45 in)',b'120 g (4.23 oz)',b'Dual SIM (dual stand-by)',b'TFT resistive touchscreen',"b'2.4 inches, 17.8 cm2 (~26.5% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 4 GB included'",b'500 entries',b'Yes',"b'512 MB, 256 MB RAM'",b'MP3/MP4 player Nimbuzz Organizer Voice memo',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g/n',b'3.0',b'No',b'FM radio',b'microUSB',b'',"b'SMS, MMS, Email, Push Email, IM'",,b'Yes',"b'Yes, MIDP 2.0'",b'Li-Ion 1000 mAh battery',b'Up to 240 h',b'Up to 3 h',"b'Black, White'",b'1.3 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,
