Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'toshiba',b'Toshiba Thrive 7',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-thrive-7.jpg',b'No cellular connectivity',b'N/A',b'HDMI port MP3/WAV/WMA/eAAC+ player MP4/H.264/WMV player Organizer Document viewer Photo editor Voice memo Predictive text input (Swype)',b'No',b'No',"b'2011, September. Released 2011, December'",b'Discontinued',b'189 x 128.1 x 11.9 mm (7.44 x 5.04 x 0.47 in)',b'400 g (14.11 oz)',b'No',"b'LED-backlit LCD, capacitive touchscreen, 16M colors'","b'7.0 inches, 142.1 cm2 (~58.7% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~216 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'16/32 GB, 1 GB RAM'",b'Non-removable Li-Ion battery (15 Wh)',"b'Yes, with stereo speakers'",,b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'miniUSB 2.0',"b'Accelerometer, gyro, compass'",,,,,,,b'Up to 6 h',b'Black',"b'5 MP, AF'",b'720p',,,,b'LED flash',,b'Android 3.2 (Honeycomb)',b'Dual-core 1.0 GHz Cortex-A9',,b'2 MP',b'',b'Nvidia Tegra 2 T20',,,,,b'ULP GeForce',,,,b'About 250 EUR',,,,,,,,,,,,,
b'toshiba',b'Toshiba Windows Phone IS12T',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-windows-phone-is12t.jpg',b'GSM / CDMA / EVDO',b'CDMA 800 / 1900',b'GSM 850 / 900 / 1800 / 1900',,,"b'2011, July. Released 2011, Q3'",b'Discontinued',b'118 x 59 x 10.6 mm (4.65 x 2.32 x 0.42 in)',b'113 g (3.99 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.7 inches, 39.0 cm2 (~56.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'",b'No',,,b'32 GB (28 GB user available)',b'IPX8 water resistant',b'Yes',,b'Yes',b'Wi-Fi 802.11b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,b'Removable Li-Ion 1460 mAh battery',b'Up to 280 h',b'Up to 6 h 40 min',"b'Citrus, Magenta, Black'","b'13.2 MP, AF'",b'Yes',,b'CDMA2000 1xEV-DO',b'EV-DO Rev.A 3.1 Mbps',b'LED flash',,b'Microsoft Windows Phone 7.5 Mango',b'1.0 GHz Scorpion',,,,b'Qualcomm MSM8655 Snapdragon S2',,,,,b'Adreno 205',,,,b'About 590 EUR',,,,,,,,,,,,,
b'toshiba',b'Toshiba Thrive',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-thrive.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HDMI port MP3/WAV/WMA/eAAC+ player MP4/H.264/WMV player Organizer Document viewer Photo editor Voice memo Predictive text input',,,"b'2010, June. Released 2011, July'",b'Discontinued',b'273 x 177 x 16 mm (10.75 x 6.97 x 0.63 in)',b'725 g (1.60 lb)',b'Mini-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'10.1 inches, 295.8 cm2 (~61.2% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~149 ppi density)'","b'SD, up to 32 GB'",,,"b'8/16/32 GB, 1 GB RAM'",b'Non-removable Li-Ion battery',"b'Yes, with stereo speakers'",,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',"b'miniUSB 2.0, USB 2.0'","b'Accelerometer, gyro, compass'",,"b'HTML5, Adobe Flash'",,,,,b'Up to 7 h',b'Black',"b'5 MP, AF'",b'Yes',,b'HSDPA 850 / 1900 / 2100',b'HSPA 7.2/2 Mbps',,,"b'Android 3.0 (Honeycomb), upgradable to 3.2 (Honeycomb)'",b'Dual-core 1.0 GHz Cortex-A9',,b'2 MP',b'',b'Nvidia Tegra 2 T20',,,,,b'ULP GeForce',,,,b'About 300 EUR',,,,,,,,,,,,,
b'toshiba',b'Toshiba K01',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-k01.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'3D UI Shake control',,,"b'2010, February. Released 2010, April'",b'Discontinued',b'122 x 65 x 12.9 mm (4.80 x 2.56 x 0.51 in)',b'158 g (5.57 oz)',b'Mini-SIM',"b'AMOLED capacitive touchscreen, 65K colors'","b'4.1 inches, 47.8 cm2 (~60.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~228 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'256 MB RAM, 512 MB ROM'",b'Pocket Office  MP3/WAV/WMA/eAAC+ player MP4/H.264/WMV player Organizer Facebook and YouTube apps Photo editor Voice memo/dial/commands Predictive text input',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',b'Accelerometer',,"b'WAP 2.0/xHTML, HTML (IE)'",,,b'Removable Li-Ion 1000 mAh battery',,,"b'Black, White'","b'3.15 MP, AF'",b'480p@30fps',,b'HSDPA 2100',b'HSPA 7.2/2 Mbps',,b'QWERTY',"b'Microsoft Windows Mobile 6.5 Professional, upgradable to Windows Mobile 6.5.3'",b'1.0 GHz Scorpion',,b'Yes',b'',b'Qualcomm QSD8250 Snapdragon S1',,,,,b'Adreno 200',,,,,,,,,,,,,,,,b'0.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',
b'toshiba',b'Toshiba TG02',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-tg02.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'3D UI Shake control',,,"b'2010, February'",b'Discontinued',b'126 x 66 x 9.9 mm (4.96 x 2.60 x 0.39 in)',b'119 g (4.20 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'4.1 inches, 47.8 cm2 (~57.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~228 ppi density)'","b'microSD, up to 16 GB (dedicated slot)'",,,"b'256 MB RAM, 512 MB ROM'",b'Pocket Office  Organizer MP3/eAAC+/WMA player MP4/H.264/WMV player Facebook and YouTube apps Photo editor Voice memo/dial/commands Predictive text input',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',b'Accelerometer',,"b'WAP 2.0/xHTML, HTML (IE)'",,,b'Removable Li-Ion 1000 mAh battery',b'Up to 275 h (2G) / Up to 220 h (3G)',b'Up to 5 h (2G) / Up to 4 h (3G)',"b'Black, White'","b'3.15 MP, AF'",b'480p@30fps',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',,,b'Microsoft Windows Mobile 6.5 Professional',b'1.0 GHz Scorpion',,b'Yes',b'',b'Qualcomm QSD8250 Snapdragon S1',,,,,b'Adreno 200',,,,,,,,,,,,,,,,b'0.20 W/kg (head) \xc2\xa0 \xc2\xa0 0.30 W/kg (body)',
b'toshiba',b'Toshiba TG01',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-tg01.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'3D UI Shake control',,,"b'2009, January. Released 2009, June'",b'Discontinued',b'130 x 70 x 9.9 mm (5.12 x 2.76 x 0.39 in)',b'129 g (4.55 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'","b'4.1 inches, 47.8 cm2 (~52.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~228 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'256 MB RAM, 512 MB ROM'",b'No',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'microUSB',b'Accelerometer',,"b'WAP 2.0/xHTML, HTML (IE)'",,,b'Removable Li-Ion 1000 mAh battery',b'Up to 276 h (2G) / Up to 220 h (3G)',b'Up to 5 h (2G) / Up to 4 h (3G)',"b'Black, White'","b'3.15 MP, AF'",b'480p@30fps',,b'HSDPA 2100',b'HSPA 7.2/2 Mbps',,,"b'Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5'",b'1.0 GHz Scorpion',,,,b'Qualcomm QSD8250 Snapdragon S1',,,,,b'Adreno 200',,,,b'About 500 EUR',,,,,,,,,,,,b'0.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.44 W/kg (body)',
b'toshiba',b'Toshiba G810',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-g810.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer',,,"b'2008, February. Released 2008, September'",b'Discontinued',b'110 x 58 x 14 mm (4.33 x 2.28 x 0.55 in)',b'120 g (4.23 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.83 inches, 24.8 cm2 (~38.9% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~141 ppi density)'","b'microSD, up to 8 GB (dedicated slot)'",,,"b'128 MB RAM, 256 MB ROM'",b'Removable Li-Ion 1530 mAh battery',b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'Wi-Fi 802.11b/g',b'2.0',"b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'Proprietary',b'',,"b'WAP 2.0/xHTML, HTML (IE)'",,,,b'Up to 200 h',b'Up to 4 h',b'Black',"b'3.15 MP, AF'",b'Yes',,b'HSDPA 850 / 1900 / 2100',b'HSPA 3.6/2 Mbps',,,b'Microsoft Windows Mobile 6.0 Professional',b'400 MHz ARM 11',,b'Yes',b'',b'Qualcomm MSM7200',,,,,,,,,b'About 220 EUR',,,,,,,,,,,,,
b'toshiba',b'Toshiba G910 / G920',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-g910.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer',,,"b'2008, January. Released 2008, June'",b'Discontinued',"b'117 x 64 x 19.8 mm, 145 cc (4.61 x 2.52 x 0.78 in)'",b'183 g (6.46 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.0 inches, 25.6 cm2 (~34.2% screen-to-body ratio)'","b'800 x 480 pixels (Wide-VGA), 5:3 ratio (~311 ppi density)'","b'microSD, up to 2 GB (dedicated slot)'",,,"b'128 MB RAM, 256 MB ROM'",b'Removable Li-Ion 1320 mAh battery',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',"b'Wi-Fi 802.11b/g, VoIP over WLAN'","b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Proprietary',b'',,"b'WAP 2.0/xHTML, HTML (Opera 8.6)'",,,,b'Up to 330 h',b'Up to 4 h 25 min',b'Silver',"b'2 MP, AF'",b'Yes',,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',,b'QWERTY',b'Microsoft Windows Mobile 6 Professional',b'400 MHz ARM 11',,b'VGA videocall camera',b'',b'Qualcomm MSM7200',,,,,b'Adreno 130',,,,b'About 190 EUR',,,,,,,,,,,,b'0.33 W/kg (head) \xc2\xa0 \xc2\xa0 0.66 W/kg (body)',
b'toshiba',b'Toshiba G450',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-g450.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'No',,,"b'2008, January'",b'Discontinued',b'98 x 36 x 16 mm (3.86 x 1.42 x 0.63 in)',b'57 g (2.01 oz)',b'Mini-SIM',b'Monochrome graphics',b'',b'96 x 39 pixels',b'No',b'',b'',b'160 MB',"b'MP3, AAC, AAC+, eAAC+ player Predictive text input'",b'No',"b'polyphonic, MP3 ringtones'",b'No',b'No',b'No',b'No',b'No',b'miniUSB',b'',b'SMS',b'No',b'Yes',b'No',b'Removable Li-Ion 600 mAh battery',b'Up to 200 h',b'Up to 2 h 20 min',"b'Black, Red, White'",,,,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',,,,b'ARM 9',,,,b'Qualcomm MSM6280',,,,,,,,,b'About 130 EUR',,,,,,,,,,,,,
b'toshiba',b'Toshiba G710',b'https://cdn2.gsmarena.com/vv/bigpic/toshiba-g710.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'',b'Class 10',b'Class 10',"b'2008, January. Released 2008, September'",b'Discontinued',b'115 x 62 x 13 mm (4.53 x 2.44 x 0.51 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.46 inches, 18.7 cm2 (~26.3% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~163 ppi density)'",b'microSD (dedicated slot)',,,"b'64 MB RAM, 128 MB ROM'",b'No',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'No',"b'1.2, A2DP'",b'Yes',b'No',b'Proprietary',b'',,"b'WAP 2.0/xHTML, HTML (IE)'",,,b'Removable Li-Ion 1050 mAh battery',b'Up to 200 h',b'Up to 3 h',b'Black',b'2 MP',b'Yes',,,,,b'QWERTY',b'Microsoft Windows Mobile 6 Standard',b'260 MHz',,,,b'TI OMAP V1030',,,,,,,,,b'About 220 EUR',,,,,,,,,,,,,
