Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1
b'vivo',b'vivo Y15S (2015)',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y15s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 1900 mAh battery',,,"b'2015, August'","b'Available. Released 2015, August'",b'131.4 x 66.2 x 9 mm (5.17 x 2.61 x 0.35 in)',b'130 g (4.59 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0 USB On-The-Go',"b'Accelerometer, proximity, compass'",,,,,,b'Up to 410 h (2G) / Up to 410 h (3G)',b'Up to 10 h (2G) / Up to 8 h (3G)',"b'White, Black'","b'5 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 900 / 2100',b'HSPA',"b'LED flash, HDR, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6580 (28 nm)',,,,,b'Mali-400MP2',,,b'Up to 45 h',,,,,,,,,,,,b'Y15S',b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.59 W/kg (body)',b'0.76 W/kg (head) \xc2\xa0 \xc2\xa0 0.73 W/kg (body)',
b'vivo',b'vivo V1 Max',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-v1-max.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Po 2720 mAh battery',,,"b'2015, August'","b'Available. Released 2015, August'",b'154 x 77 x 6.8 mm (6.06 x 3.03 x 0.27 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0 USB On-The-Go',"b'Accelerometer, proximity, compass'",,,,,,b'Up to 410 h (2G) / Up to 410 h (3G)',b'Up to 14 h (2G) / Up to 12 h (3G)',b'White',"b'13 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,b'Android 5.0 (Lollipop); Funtouch 2.1',b'Octa-core (4x1.4 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,b'5 MP',b'',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,b'LTE 850 / 900 / 1800 / 2100 / TD-LTE 2300',b'Corning Gorilla Glass 3',b'Adreno 405',,,b'Up to 50 h',,,,,,,,,,,,,,b'0.34 W/kg (head) \xc2\xa0 \xc2\xa0 0.97 W/kg (body)',
b'vivo',b'vivo Y31',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y31.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 2100 mAh battery',,,"b'2015, September'","b'Available. Released 2015, October'",b'137.2 x 68.8 x 8.4 mm (5.40 x 2.71 x 0.33 in)',b'137 g (4.83 oz)',b'Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~64.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,,,"b'White, Black'",b'8 MP',b'720p@30fps',,b'HSDPA 850 / 900 / 2100',b'HSPA',"b'LED flash, HDR'",,b'Android 5.1 (Lollipop); Funtouch 2.1',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6580 (28 nm)',,,,,b'Mali-400MP2',,,,b'About 130 EUR',,,,,,,,,,,"b'Y31L, Y31'",,,
b'vivo',b'vivo Y35',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y35.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Po 2300 mAh battery',,,"b'2015, July'","b'Available. Released 2015, July'",b'143.3 x 71 x 6.8 mm (5.64 x 2.80 x 0.27 in)',b'153 g (5.40 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0 USB On-The-Go',"b'Accelerometer, proximity, compass'",,,,,,b'Up to 410 h (2G) / Up to 410 h (3G)',b'Up to 13 h (2G) / Up to 13 h (3G)',b'White/Gold',"b'13 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,b'Android 5.0 (Lollipop); Funtouch 2.1',b'Quad-core 1.2 GHz Cortex-A53',,b'5 MP',b'',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',,,b'LTE 850 / 900 / 1800 / 2100',b'Corning Gorilla Glass 3',b'Adreno 306',,,b'Up to 32 h',b'About 100 EUR',,,,,,,,,,,b'Y35',b'0.53 W/kg (head) \xc2\xa0 \xc2\xa0 1.34 W/kg (body)',b'0.28 W/kg (head) \xc2\xa0 \xc2\xa0 0.70 W/kg (body)',
b'vivo',b'vivo Y37',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y37.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Po 2720 mAh battery',,,"b'2015, August'","b'Available. Released 2015, August'",b'154 x 77 x 6.8 mm (6.06 x 3.03 x 0.27 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0 USB On-The-Go',"b'Accelerometer, proximity, compass'",,,,,,b'Up to 410 h (2G) / Up to 410 h (3G)',b'Up to 14 h (2G) / Up to 12 h (3G)',b'White',"b'13 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,b'Android 5.0 (Lollipop); Funtouch 2.1',b'Octa-core (4x1.4 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,b'5 MP',b'',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,b'LTE 850 / 900 / 1800 / 2100',b'Corning Gorilla Glass 3',b'Adreno 405',,,b'Up to 50 h',,,,,,,,,,,,,,b'0.34 W/kg (head) \xc2\xa0 \xc2\xa0 0.97 W/kg (body)',
b'vivo',b'vivo X5Max Platinum Edition',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-x5-max-platinum-edition.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',b'Yes',b'Yes',"b'2015, June'","b'Available. Released 2015, June'",b'153.9 x 78 x 7.3 mm (6.06 x 3.07 x 0.29 in)',b'194 g (6.84 oz)',"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'Super AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'32 GB, 3 GB RAM'",b'32-bit/192kHz audio Active noise cancellation with dedicated mic',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Po 4150 mAh battery',,b'Up to 25 h',b'White',"b'13 MP, AF'",b'1080p@30fps',,b'TD-SCDMA',"b'HSPA, LTE'","b'LED flash, panorama, HDR'",,b'Android 4.4.4 (KitKat); Funtouch 2',b'Octa-core 1.7 GHz Cortex-A53',,b'5 MP',b'',b'Mediatek MT6752 (28 nm)',,,"b'LTE band 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Mali-T760MP2',,,b'Up to 40 h',b'About 440 EUR',,,,,,,,,,,,,,
b'vivo',b'vivo X5Pro',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-x5-pro.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'32-bit/192kHz audio',,,"b'2015, May'","b'Available. Released 2015, June'",b'147.9 x 73.5 x 6.4 mm (5.82 x 2.89 x 0.25 in)',b'151 g (5.33 oz)',b'Hybrid Dual SIM',"b'Super AMOLED capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Po 2450 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",,,,,,,,"b'Black, White'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',,b'HSDPA 850 / 900 / 2100',"b'HSPA, LTE'","b'LED flash, panorama, HDR'",,b'Android 5.0 (Lollipop); Funtouch 2.1',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53)',,"b'8 MP, f/2.4'",b'1080p@30fps',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 40(2300)'",b'Corning Gorilla Glass 3',b'Adreno 405',,,,b'About 300 EUR',b'Voice 68dB / Noise 66dB / Ring 76dB',,,,b'Basemark OS II: 728 / Basemark OS II 2.0: 738Basemark X: 5091',"b'Contrast ratio: Infinite (nominal), 3.706 (sunlight)'",b'Photo / Video',b'Noise -93.6dB / Crosstalk -90.0dB',b'Endurance rating 67h',,,,,
b'vivo',b'vivo X5Max+',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-max-plus.jpg',b'GSM / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'32-bit/192kHz audio Active noise cancellation with dedicated mic',b'Yes',b'Yes',"b'2015, March'","b'Available. Released 2015, March'",b'153.9 x 78 x 5.1 mm (6.06 x 3.07 x 0.20 in)',b'-',b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM)',"b'Super AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Ion 2300 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,,,,b'White',"b'13 MP, AF'",b'1080p@30fps',,b'TD-SCDMA',"b'HSPA, LTE'","b'LED flash, panorama, HDR'",,b'Android 4.4.4 (KitKat); Funtouch 2',b'Octa-core 1.7 GHz Cortex-A53',,b'5 MP',b'',b'Mediatek MT6752 (28 nm)',,,"b'LTE band 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Mali-T760MP2',,,,b'About 430 EUR',,,,,,,,,,,,,,
b'vivo',b'vivo X5Max',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-x5-max.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'32-bit/192kHz audio Active noise cancellation with dedicated mic',,,"b'2014, December'","b'Available. Released 2014, December'",b'153.9 x 78 x 5.1 mm (6.06 x 3.07 x 0.20 in)',b'156 g (5.50 oz)',b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM)',"b'Super AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Po 2300 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,,,,b'White',"b'13 MP, f/2.0, AF'",b'1080p@30fps',,b'HSDPA 850 / 1900 / 2100',"b'HSPA, LTE'","b'LED flash, panorama, HDR'",,b'Android 4.4.4 (KitKat); Funtouch 2',b'Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,"b'5 MP, f/2.4'",b'',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,b'LTE 1800 / 2100 / 2600 TD-LTE 2300',,b'Adreno 405',,,,b'About 470 EUR',b'Voice 66dB / Noise 61dB / Ring 68dB',,,,b'Basemark OS II: 620 / Basemark OS II 2.0: 656Basemark X: 4893',"b'Contrast ratio: Infinite (nominal), 3.472 (sunlight)'",b'Photo / Video',b'Noise -93.4dB / Crosstalk -93.8dB',b'Endurance rating 71h',,,,,
b'vivo',b'vivo Y11',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y11.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 1700 mAh battery',,,"b'2014, Q4'","b'Available. Released 2014, Q4'",b'123 x 62.5 x 8.8 mm (4.84 x 2.46 x 0.35 in)',b'124 g (4.37 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~59.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",,,,,,,b'Up to 11 h (2G) / Up to 8 h (3G)',"b'White, Black'","b'5 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 900 / 2100',b'HSPA 21.1/7.2 Mbps',b'LED flash',,b'Android 4.4.4 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6582\xd0\x9c',,,,,b'Mali-400MP2',,,b'Up to 34 h',b'About 70 EUR',,,,,,,,,,,b'Y11',,,
b'vivo',b'vivo X5',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-x5v.jpg',b'GSM / CDMA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2 - X5vGSM 850 / 900 / 1800 / 1900 - X5L',b'CDMA 800 - X5vGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - X5s',b'Yes',b'Yes',b'2014',b'Available. Released 2014',b'143.3 x 71.1 x 6.3 mm (5.64 x 2.80 x 0.25 in)',b'141 g (4.97 oz)',"b'Hybrid Dual SIM ( X5v, X5s)/ Single SIM (X5L)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'","b'LTE band 38(2600), 39(1900), 40(2300) - X5L, X5s'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 2250 mAh battery',,,b'White',"b'13 MP, AF'",b'1080p@30fps',,"b'TD-SCDMA - X5L, X5s'","b'CDMA, LTE'","b'LED flash, panorama, HDR'",,b'Android 4.4.2 (KitKat); Funtouch 2',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',,b'5 MP',b'',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',,,"b'LTE band 3(1800), 38(2600) - X5v'",,b'Adreno 405',,,,,,,,,,,,,,,,,,
b'vivo',b'vivo Xplay3S',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-xplay-3s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Active noise cancellation with dedicated mic',,,b'2013. Released 2013',b'Discontinued',b'158.2 x 82.6 x 8.7 mm (6.23 x 3.25 x 0.34 in)',b'174 g (6.14 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~75.9% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~490 ppi density)'",b'No',,,"b'32 GB, 3 GB RAM'",b'Non-removable Li-Po 3200 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,,b'Up to 490 h (2G) / Up to 490 h (3G)',b'Up to 17 h (2G) / Up to 16 h (3G)',b'White',"b'13 MP, AF'","b'2160p@30fps, 1080p@60fps, 720p@120fps'",b'Yes',b'HSDPA 850 / 900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'LED flash, panorama, HDR'",,b'Android 4.3 (Jelly Bean)',b'Quad-core 2.3 GHz Krait 400',,b'5 MP',b'',b'Qualcomm Snapdragon 801 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600)'",,b'Adreno 330',,,b'Up to 38 h',,,,,,,,,,,,,,b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 1.30 W/kg (body)',
b'vivo',b'vivo Xshot',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-xshot.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'Active noise cancellation with dedicated mic',,,b'2014',b'Available. Released 2014',b'146.5 x 73.3 x 8 mm (5.77 x 2.89 x 0.31 in)',b'148 g (5.22 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~69.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 2 GB RAM/ 32 GB, 3 GB RAM'",b'Non-removable Li-Po 2600 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,,b'Up to 430 h (2G) / Up to 430 h (3G)',b'Up to 14 h (2G) / Up to 13 h (3G)',b'White/Black',"b'13 MP, AF, OIS'","b'2160p@30fps, 1080p@60fps, 720p@120fps'",b'Yes',b'HSDPA 850 / 900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'Dual-LED flash, panorama, HDR'",,b'Android 4.3 (Jelly Bean)',b'Quad-core 2.3 GHz Krait 400',,b'8 MP',b'1080p@30fps',b'Qualcomm MSM8974AA Snapdragon 801 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600)'",,b'Adreno 330',,,b'Up to 32 h',,,,,b'LED flash',,,b'Photo / Video',,,,,b'0.47 W/kg (head) \xc2\xa0 \xc2\xa0 1.33 W/kg (body)',b'0.32 W/kg (head) \xc2\xa0 \xc2\xa0 0.98 W/kg (body)',
b'vivo',b'vivo X3S',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-x3s.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Po 2000 mAh battery',,,b'2014',b'Available. Released 2014',b'143.3 x 71 x 6 mm (5.64 x 2.80 x 0.24 in)',b'150 g (5.29 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'No',,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",,,,,,b'Up to 450 h (2G) / Up to 450 h (3G)',b'Up to 14 h (2G) / Up to 11 h (3G)',"b'White, Blue'","b'13 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.2.2 (Jelly Bean)',b'Octa-core 1.7 GHz Cortex-A7',,b'Yes',b'',b'Mediatek MT6592 (28 nm)',,,,,b'Mali-450MP4',,,b'Up to 30 h',b'About 110 EUR',,,,,,,,,,,,b'0.46 W/kg (head) \xc2\xa0 \xc2\xa0 1.05 W/kg (body)',b'0.35 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',
b'vivo',b'vivo Y28',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y28.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Active noise cancellation with dedicated mic',,,"b'2014, December'","b'Available. Released 2014, December'",b'137.4 x 68.6 x 9.8 mm (5.41 x 2.70 x 0.39 in)',b'156 g (5.50 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 64.2 cm2 (~68.1% screen-to-body ratio)'","b'540 x 960 pixels, 16:10 ratio (~216 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Removable Li-Po 2100 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,,,,,b'Up to 430 h (2G) / Up to 430 h (3G)',b'Up to 14 h (2G) / Up to 13 h (3G)',b'White',"b'8 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 4.2.2 (Jelly Bean)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582 (28 nm)',,,,,b'Mali-400MP2',,,b'Up to 32 h',b'About 100 EUR',,,,,,,,,,,b'Y28',,,
b'vivo',b'vivo Y27',b'https://cdn2.gsmarena.com/vv/bigpic/vivo-y27.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2014, December'","b'Available. Released 2014, December'",b'136.9 x 68.1 x 7 mm (5.39 x 2.68 x 0.28 in)',b'137 g (4.83 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'microSD, up to 256 GB (dedicated slot)'",,,"b'16 GB, 1 GB RAM'",b'Non-removable Li-Po 2260 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, EDR'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,,b'Up to 410 h (2G) / Up to 410 h (3G)',b'Up to 13 h (2G) / Up to 13 h (3G)',b'White',"b'8 MP, AF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'",b'LED flash',,b'Android 4.4.4 (KitKat)',b'Quad-core 1.2 GHz Cortex-A53',,b'5 MP',b'',b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600)'",,b'Adreno 306',,,b'Up to 32 h',,,,,,,,,,,,b'Y27L',,b'0.40 W/kg (head) \xc2\xa0 \xc2\xa0 0.48 W/kg (body)',
