Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple
b'coolpad',b'Coolpad Cool1 dual',b'https://cdn2.gsmarena.com/vv/bigpic/leeco-cool1-dual.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA, LTE'","b'2016, August'","b'Available. Released 2016, August'",b'152 x 74.8 x 8.2 mm (5.98 x 2.94 x 0.32 in)',b'167 g (5.89 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~73.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'Android 6.0 (Marshmallow), eUI 5.6'",b'No',"b'64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM'","b'13 MP, f/2.0, PDAF 13 MP'","b'2160p@30fps, 1080p@30fps, 720p@120fps'","b'8 MP, f/2.2, 1/3.2"", 1.4\xc2\xb5m'",b'1080p@30fps',b'Yes',b'Yes',b'CDMA 800 / 1900',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'TD-SCDMA',"b'Gold, Silver, Rose Gold'",,b'Qualcomm MSM8976 Snapdragon 652 (28 nm)',b'Octa-core (4x1.2 GHz Cortex-A53 & 4x1.8 GHz Cortex-A72)',b'Adreno 510',,"b'Dual-LED dual-tone flash, panorama, HDR'",,,b'R116',b'Non-removable Li-Ion 4060 mAh battery',b'About 200 EUR',b'Yes',b'Fast battery charging 18W: 50% in 30 min (Quick Charge 2.0)',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Conjr',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-conjr.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2017, January'","b'Available. Released 2017, January'",b'143 x 72 x 8.7 mm (5.63 x 2.83 x 0.34 in)',b'148 g (5.22 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6 (Marshmallow); Cool UI 8',"b'microSD, up to 32 GB'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.2, AF, OIS'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,b'Gray',,b'Mediatek MT6735CP',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",b'LED flash',,,,b'About 210 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Cool S1',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-cool-s1.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA',b'LTE (unspecified)',"b'HSPA, LTE'","b'2016, December'","b'Available. Released 2017, January'",b'151.4 x 74.7 x 7.5 mm (5.96 x 2.94 x 0.30 in)',b'168 g (5.93 oz)',b'Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~73.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0.1 (Marshmallow); eUI 5.8',b'No',"b'128 GB, 6 GB RAM or 64 GB, 4 GB RAM'","b'16 MP, f/2.0, PDAF'",b'Yes',b'8 MP',b'',"b'Yes, with stereo speakers'",b'Yes',b'Active noise cancellation with dedicated mic Harman Kardon sound enhancement',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, proximity'",b'Non-removable Li-Po 4070 mAh battery',b'Gold',,b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',b'Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo)',b'Adreno 530',,"b'Dual-LED dual-tone flash, HDR, panorama'",,,,,b'About 420 EUR',,b'Fast battery charging 18W (Quick Charge 3.0)',,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Note 3s',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-3s.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 5(850), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, November'","b'Available. Released 2016, December'",b'154.5 x 77.4 x 8.3 mm (6.08 x 3.05 x 0.33 in)',b'163 g (5.75 oz)',b'Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'32 GB, 3 GB RAM'","b'13 MP, f/2.2, AF'",b'1080p@30fps',"b'5 MP, f/2.2'",b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio; recording',"b'microUSB 2.0, USB Host'","b'Fingerprint (rear-mounted), accelerometer, proximity'",b'Non-removable Li-Po 2500 mAh battery',"b'White, Gold'",b'Scratch-resistant glass',b'Qualcomm MSM8929 Snapdragon 415 (28 nm)',b'Octa-core (4x1.3 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'LED flash, HDR, panorama'",,,b'Y91-I00',,,,,b'Up to 200 h (3G)',b'Up to 8 h (3G)',,,,,,,,,,b'0.57 W/kg (head) \xc2\xa0 \xc2\xa0 0.65 W/kg (body)',,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Mega 3',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-mega3.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 20(800), 40(2300)'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, December'","b'Available. Released 2016, December'",b'152 x 77 x 8.2 mm (5.98 x 3.03 x 0.32 in)',b'170 g (6.00 oz)',"b'Triple SIM (Nano-SIM, triple stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6.0 (Marshmallow); Cool UI',"b'microSD, up to 32 GB (dedicated slot)'","b'16 GB, 2 GB RAM'","b'8 MP, f/2.2, AF'",b'720p@30fps',"b'8 MP, f/2.2'",b'720p',"b'Yes, with stereo speakers'",b'Yes',b'Non-removable Li-Po 3050 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio; recording',"b'microUSB 2.0, USB Host'","b'Accelerometer, proximity'",,"b'Champagne White, Moondust Grey, Gold White'",b'Scratch-resistant glass',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Mali-T860',,"b'LED flash, HDR, panorama'",b'LED flash',,b'3503I',,b'About 110 EUR',,,b'Up to 200 h (3G)',b'Up to 8 h (3G)',,,,,,,,,,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 0.66 W/kg (body)',,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Note 5',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-5.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 40(2300)'","b'HSPA, LTE'","b'2016, September'","b'Available. Released 2016, October'",b'152 x 75.7 x 8.9 mm (5.98 x 2.98 x 0.35 in)',b'173.4 g (6.10 oz)',b'Hybrid Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6 (Marshmallow); Cool UI 8',"b'microSD, up to 128 GB (uses shared SIM slot)'","b'32/64 GB, 4 GB RAM'","b'13 MP, f/2.2, AF'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable Li-Ion 4010 mAh battery',"b'Royal Gold, Space Gray'",b'Scratch-resistant glass',b'Qualcomm MSM8952 Snapdragon 617 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'LED flash, HDR, panorama'",b'LED flash',,b'3600I',,b'About 180 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Modena 2',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-modena2.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, September'","b'Available. Released 2016, September'",b'154.5 x 76.5 x 7.9 mm (6.08 x 3.01 x 0.31 in)',b'143 g (5.04 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 6 (Marshmallow); Cool UI 8',"b'microSD, up to 32 GB (uses shared SIM slot)'","b'16 GB, 2 GB RAM'","b'8 MP, f/2.2, AF'",b'Yes',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 2500 mAh battery',"b'Gold, Black'",,b'Mediatek MT6735P (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",,,b'E502',,b'About 180 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Mega',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-mega.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 40(2300)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2016, August'","b'Available. Released 2016, August'",b'153 x 76.8 x 7.9 mm (6.02 x 3.02 x 0.31 in)',b'143 g (5.04 oz)',b'Hybrid Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 109.5 cm2 (~93.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~233 ppi density)'",b'Android 6 (Marshmallow); Cool UI 8',"b'microSD, up to 32 GB (uses shared SIM slot)'","b'16 GB, 3 GB RAM'","b'8 MP, f/2.2, AF'",b'Yes',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Gold, White, Black'",,b'Mediatek MT6735P (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'LED flash',,,b'Y83-I00',,b'About 80 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Torino',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-torino.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 20(800)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2016, July'","b'Available. Released 2016, July'",b'154 x 76.5 x 8.7 mm (6.06 x 3.01 x 0.34 in)',b'163 g (5.75 oz)',b'Hybrid Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 5.1 (Lollipop); Cool UI 8',"b'microSD, up to 32 GB (uses shared SIM slot)'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.2, AF'",b'1080p@30fps',"b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',b'Yes',b'Non-removable Li-Ion 2500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,b'White/Gold',,b'Qualcomm MSM8952 Snapdragon 617 (28 nm)',b'Octa-core (4x1.36 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'LED flash, panorama'",,,b'R108',,b'About 200 EUR',,,b'Up to 250 h (2G) / Up to 250 h (3G)',b'Up to 16 h (2G) / Up to 13 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Note 3 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-3-plus.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, May'","b'Available. Released 2016, July'",b'152 x 77 x 9 mm (5.98 x 3.03 x 0.35 in)',b'168 g (5.93 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 5.1 (Lollipop); Cool UI 6',"b'microSD, up to 64 GB (dedicated slot)'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.0, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable Li-Ion 3000 mAh battery',"b'Champagne Gold, White'",b'Scratch-resistant glass',b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'LED flash, HDR, panorama'",,,,,b'About 120 EUR',,,b'Up to 400 h (3G)',b'Up to 15 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Max',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-max.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 3(1800), 40(2300)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, June'","b'Available. Released 2016, June'",b'152 x 75.7 x 7.6 mm (5.98 x 2.98 x 0.30 in)',b'170 g (6.00 oz)',b'Hybrid Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 5.1 (Lollipop)',"b'microSD, up to 64 GB (uses shared SIM slot)'","b'64 GB, 4 GB RAM'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',"b'5 MP, f/2.2, 1/4"", 1.4\xc2\xb5m'",b'1080p@30fps',b'Yes',b'Yes',b'Non-removable Li-Ion 2800 mAh battery',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,"b'Royal Gold, Rose Gold'",,b'Qualcomm MSM8952 Snapdragon 617 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',,"b'Dual-LED dual-tone flash, HDR, panorama'",,,,,b'About 380 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Porto S',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-porto-s.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 20(800)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, March'",b'143 x 72 x 7.6 mm (5.63 x 2.83 x 0.30 in)',b'125 g (4.41 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop)',"b'microSD, up to 64 GB (uses shared SIM slot)'","b'8 GB, 1 GB RAM'","b'8 MP, f/2.4, AF'",b'1080p@30fps',"b'2 MP, f/2.4'",b'1080p@30fps',b'Yes',b'Yes',b'Non-removable Li-Po 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,b'Mediatek MT6735P (28 nm)',b'Quad-core 1.0 GHz Cortex-A53',b'Mali-T720MP2',,b'Dual-LED flash',,,b'E570',,b'About 130 EUR',,,b'Up to 200 h (2G) / Up to 150 h (3G)',b'Up to 8 h (2G) / Up to 7 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Torino S',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-torino-s.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 3(1800)'","b'HSPA, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, March'",b'139 x 67.8 x 7.9 mm (5.47 x 2.67 x 0.31 in)',b'120 g (4.23 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~64.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 5.1 (Lollipop)',"b'microSD, up to 32 GB (uses shared SIM slot)'","b'16 GB, 2 GB RAM'","b'8 MP, f/2.2, AF'",b'1080p@30fps',"b'5 MP, f/2.2'",b'1080p@30fps',b'Yes',b'Yes',b'Non-removable Li-Ion 1800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,"b'Black, White, Gold'",,b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',,b'Dual-LED flash',,,,,b'About 180 EUR',b'Yes',,b'Up to 300 h (2G) / Up to 200 h (3G)',b'Up to 5 h (2G) / Up to 4 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Note 3 Lite',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-note3-lite.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 8(900), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, January'",b'140.8 x 70.4 x 8.9 mm (5.54 x 2.77 x 0.35 in)',b'142 g (5.01 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~69.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 5.1 (Lollipop)',"b'microSD, up to 32 GB (dedicated slot)'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.0, AF'",b'1080p@30fps',"b'5 MP, f/2.4'",b'',"b'Yes, with stereo speakers'",b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, recording'","b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'",b'Non-removable Li-Ion 2500 mAh battery',"b'Black, White, Champagne white'",b'Scratch-resistant glass',b'Mediatek MT6735 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",,,b'CP8298_I00',,b'About 110 EUR',,,b'Up to 200 h',b'Up to 10 h',,,,,,,,,,b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.42 W/kg (body)',,,,,,b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.42 W/kg (body)',,,,,,,,,
b'coolpad',b'Coolpad Roar',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-roar.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',,b'HSPA',"b'2015, November'","b'Available. Released 2015, November'",b'133 x 65.4 x 9 mm (5.24 x 2.57 x 0.35 in)',b'-',b'Nano-SIM',b'IPS LCD capacitive touchscreen',"b'4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.1 (Lollipop)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Yes',,b'Black',,b'Mediatek MT6580 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'coolpad',b'Coolpad Note 3',b'https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-3.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',b'LTE (unspecified)',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, October'","b'Available. Released 2015, October'",b'151 x 77 x 9.3 mm (5.94 x 3.03 x 0.37 in)',b'-',b'Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 5.1 (Lollipop)',"b'microSD, up to 64 GB (dedicated slot)'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.0, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",b'Non-removable Li-Ion 3000 mAh battery',b'White',,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'LED flash, HDR, panorama'",,,b'CP8676_I02',,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
