Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple
b'celkon',b'Celkon C769',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c769.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Yes',,,b'2012',b'Discontinued',b'117.5 x 52 x 13.2 mm (4.63 x 2.05 x 0.52 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.6 inches, 20.9 cm2 (~34.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player Auto call record',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 1450 mAh battery',,,,b'Up to 500 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'Yes',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C349',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c349.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2'",b'176 x 220 pixels (~157 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'No',b'No',,,b'500 contacts',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C337',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c337.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2'",b'176 x 220 pixels (~141 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, Black/Red'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'500 contacts',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C260',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c260.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'117.5 x 52 x 11.5 mm (4.63 x 2.05 x 0.45 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2 (~34.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Black',,,,,,,,,,b'Removable Li-Ion 1500 mAh battery',,,,b'Up to 550 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'1000 contacts',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C70',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c70.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2'",b'176 x 220 pixels (~128 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Silver',,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 200 h',b'Up to 5 h 50 min',b'Yes',b'No',,,b'500 contacts',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C55',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c55.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'95 x 48 x 15 mm (3.74 x 1.89 x 0.59 in)',b'126 g (4.44 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2 (~33.4% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player SNS applications',b'Black/Gray',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon A9',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a9.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'120 x 62 x 12.9 mm (4.72 x 2.44 x 0.51 in)',b'110 g (3.88 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 34.9 cm2 (~46.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'3.15 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'SNS applications MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',b'Black',,,,,,,,,,b'Li-Ion 1450 mAh battery',,,,b'Up to 500 h',b'Up to 6 h 40 min',b'Yes',b'No',,,b'2000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon A99',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a99.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA',b'2012',b'Discontinued',b'121.4 x 64 x 11.3 mm (4.78 x 2.52 x 0.44 in)',b'120 g (4.23 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'4.0 inches, 47.6 cm2 (~61.3% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~144 ppi density)'",b'Android 2.3.5 (Gingerbread)',"b'microSD, up to 32 GB (dedicated slot)'",,b'3.15 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS, recording; FM transmitter'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Li-Ion 1200 mAh battery',b'Black',,,b'650 MHz',,,,,,,,,,,b'Up to 400 h',b'Up to 3 h',,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C3030',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c3030.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'120 x 56 x 16 mm (4.72 x 2.20 x 0.63 in)',b'152 g (5.36 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.6 inches, 20.9 cm2 (~31.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black, Red'",,,,,,,,,,b'Removable Li-Ion 3000 mAh battery',,,,b'Up to 750 h',b'Up to 13 h 20 min',b'Yes',b'No',,,b'300 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C90',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c90.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'101 x 52 x 12.3 mm (3.98 x 2.05 x 0.48 in)',b'86 g (3.03 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.4 inches, 17.8 cm2 (~34.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black/Red, White/Red'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',b'About 30 EUR',,,b'Up to 300 h',b'Up to 8 h 20 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C909',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c909.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'115 x 52 x 11.4 mm (4.53 x 2.05 x 0.45 in)',b'78 g (2.75 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~29.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, Black/Red'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'1000 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C60',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c60.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2012',b'Discontinued',b'100 x 47 x 14.8 mm (3.94 x 1.85 x 0.58 in)',b'74 g (2.61 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~26.8% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, White'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 300 h',b'Up to 3 h 30 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C305',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c305.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'105 x 43 x 15 mm (4.13 x 1.69 x 0.59 in)',b'73 g (2.57 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.3 cm2 (~22.8% screen-to-body ratio)'",b'186 x 220 pixels (~160 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 850 mAh battery',,,,b'Up to 160 h',b'Up to 5 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C220',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c220.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'112 x 47 x 13 mm (4.41 x 1.85 x 0.51 in)',b'96 g (3.39 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.0 cm2 (~28.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Silver',,,,,,b'LED flash',,,,b'Removable Li-Ion 1500 mAh battery',,,,b'Up to 650 h',b'Up to 10 h 50 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C303',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c303.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'112 x 45 x 12 mm (4.41 x 1.77 x 0.47 in)',b'78 g (2.75 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~25.0% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Orange',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C201',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c201.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'105 x 44.4 x 14.8 mm (4.13 x 1.75 x 0.58 in)',b'87 g (3.07 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~21.9% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',,b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black, Orange'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 350 h',b'Up to 4 h',b'No',b'No',,,b'100 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C202',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c202.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'115 x 45 x 13 mm (4.53 x 1.77 x 0.51 in)',b'103 g (3.63 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.2 inches, 15.2 cm2 (~29.4% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'2 MP',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Red',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 350 h',b'Up to 4 h',b'No',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C404',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c404.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'117 x 50 x 14 mm (4.61 x 1.97 x 0.55 in)',b'120 g (4.23 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 17.8 cm2 (~30.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black/Blue, Black/Red'",,,,,,,,,,b'Removable Li-Ion 2000 mAh battery',,,,b'Up to 650 h',b'Up to 11 h 40 min',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C5050',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c5050.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'101.6 x 57 x 14.5 mm (4.0 x 2.24 x 0.57 in)',b'89 g (3.14 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.8 inches, 24.3 cm2 (~41.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 8 GB (dedicated slot)'",,b'2 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Removable Li-Ion 1000 mAh battery',b'Black/Red',,,,,,,,,,,b'About 40 EUR',,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C227',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c227.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'117 x 57 x 11 mm (4.61 x 2.24 x 0.43 in)',b'107 g (3.77 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.8 inches, 22.3 cm2 (~33.5% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'3.15 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',b'Black',,,,,,b'LED flash',,,,b'Removable Li-Ion 1000 mAh battery',b'About 50 EUR',,,b'Up to 300 h',b'Up to 3 h',b'Yes',b'Yes',,,b'2000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, EMS, Email, Push Email'",b'Yes',b'Yes',,,,,,,,b'QWERTY',,,,,,,,
b'celkon',b'Celkon i9',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-i9.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'105 x 45 x 14.8 mm (4.13 x 1.77 x 0.58 in)',b'81 g (2.86 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.4 inches, 18.1 cm2 (~38.4% screen-to-body ratio)'",b'176 x 220 pixels (~117 ppi density)',,"b'microSD, up to 16 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black, White'",,,,,,,,,,b'Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C2010',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c2010.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'120 x 55.8 x 14.3 mm (4.72 x 2.20 x 0.56 in)',b'146 g (5.15 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.8 inches, 24.3 cm2 (~36.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'2 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Silver',,,,,,,,,,b'Removable Li-Ion 2000 mAh battery',,,,b'Up to 600 h',b'Up to 10 h 50 min',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C207',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c207.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'107 x 45 x 12 mm (4.21 x 1.77 x 0.47 in)',b'87 g (3.07 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 1.80, 10.2 cm2 (~21.2% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black/Red, Black/Orange'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'1000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon A1',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a1.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'113.5 x 54.5 x 12.3 mm (4.47 x 2.15 x 0.48 in)',b'127 g (4.48 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'3.2 inches, 29.1 cm2 (~47.1% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",b'Android 2.2.1 (Froyo)',"b'microSD, up to 32 GB (dedicated slot)'",,b'3.15 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'Wi-Fi 802.11 b/g',b'2.0',"b'Yes, with A-GPS'",b'Stereo FM radio',b'2.0',b'',b'MP3/WAV/eAAC player MP4/H.264 player Document viewer Organizer Voice memo/dial Predictive text input',b'Black',,,,,,,,,,b'Li-Ion 1000 mAh battery',,,,b'Up to 400 h',b'Up to 5 h',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon C609',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c609.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'112 x 47 x 14 mm (4.41 x 1.85 x 0.55 in)',b'98 g (3.46 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'2.0 inches, 12.6 cm2 (~23.9% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',,"b'microSD, up to 4 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',"b'Black/Blue, Black/Red'",,,,,,,,,,b'Removable Li-Ion 1800 mAh battery',,,,b'Up to 600 h',b'Up to 7 h 30 min',b'Yes',b'No',,,b'500 entries',b'Yes',"b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C102',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c102.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'111 x 46 x 15.3 mm (4.37 x 1.81 x 0.60 in)',b'78 g (2.75 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~20.0% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB (dedicated slot)'",,,,,,b'Yes',b'No',b'Flashlight',b'No',b'No',b'No',b'Stereo FM radio',b'microUSB',b'',b'No',b'Black/Orange',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'500 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C77',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c77.jpg',b'GSM',b'GSM 850 / 1900 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'110.2 x 53.4 x 12.2 mm (4.34 x 2.10 x 0.48 in)',b'93 g (3.28 oz)',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'2.8 inches, 22.3 cm2 (~37.9% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player King movies',b'Gray',,,,,,,,,,b'Removable Li-Ion 1200 mAh battery',,,,b'Up to 400 h',b'Up to 9 h 10 min',b'Yes',b'No',,,b'2000 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C100',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c100.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2011',b'Discontinued',b'113 x 48.5 x 15.5 mm (4.45 x 1.91 x 0.61 in)',b'69 g (2.43 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'1.8 inches, 10.2 cm2 (~18.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 2 GB (dedicated slot)'",,b'Yes',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB',b'',b'Audio/video player',"b'Black/Red, Black/Blue'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,b'Up to 500 h',b'Up to 4 h',b'Yes',b'No',,,b'100 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,,,,,,,,
