Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'sony_ericsson',b'Sony Ericsson T715',b'https://cdn2.gsmarena.com/vv/bigpic/se-t715.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - T715a',,,"b'2009, June. Released 2009, September'",b'Discontinued',b'91.5 x 48 x 14.9 mm (3.60 x 1.89 x 0.59 in)',b'96 g (3.39 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~34.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'microSD, up to 16 GB (dedicated slot)'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'90 MB',b'Smart desktop',b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS(threaded view), MMS, Email, Push Email'",b'WAP 2.0/HTML (NetFront)',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery (BST-33)',b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Galaxy Silver, Rouge Pink'",b'3.15 MP',b'Yes',,b'HSDPA 2100',b'HSPA',b'LED flash',,,,,,,,,,,,,,,,b'About 130 EUR',,,,,,,,,,,,,b'0.90 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson C901 GreenHeart',b'https://cdn2.gsmarena.com/vv/bigpic/se-c901-gh.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2009, May. Released 2009, July'",b'Discontinued',b'105 x 45 x 13 mm (4.13 x 1.77 x 0.51 in)',b'107 g (3.77 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~31.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2), up to 8 GB'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'120 MB',"b'MP3/eAAC+/WMA player MP4/WMV/H.263 player TrackID Photo editor  YouTube application Organizer Voice memo/dial Predictive text input E-manual Eco friendly materials Walkmate, CO2 Calculator'",b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email, Push Email, IM'","b'WAP 2.0/HTML (NetFront), RSS reader'","b'Yes, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery (BST-33)',b'Up to 430 h',b'Up to 9 h 30 min',b'Ocean White',"b'5 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',b'HSPA 3.6/0.384 Mbps',"b'xenon flash, LED flash'",,,,,,,,,,,,,,,,b'About 120 EUR',,,,,,,,,,,,,b'1.57 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson J105 Naite',b'https://cdn2.gsmarena.com/vv/bigpic/se-naite.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100  - Naite (a) for Americas',,,"b'2009, May. Released 2009, October'",b'Discontinued',b'108 x 47 x 12.6 mm (4.25 x 1.85 x 0.50 in)',b'84 g (2.96 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~29.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'microSD, up to 8 GB (dedicated slot), 2 GB included'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'100 MB',"b'Wallpapers, screensavers'",b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS(threaded view), MMS, Email, Push Email, RSS'",b'WAP 2.0/ HTML (NetFront)',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery (BST-33)',b'Up to 600 h (2G) / Up to 583 h (3G)',b'Up to 13 h 45 min (2G) / Up to 4 h 30 min (3G)',"b'Vapour Silver, Ginger Red'",b'2 MP',b'320p@15fps',,b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',,,,,,b'Yes',b'',,,,,,,,,b'Up to 33 h 45 min',b'About 80 EUR',,,,,,,,,,,,,b'1.22 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson Satio (Idou)',b'https://cdn2.gsmarena.com/vv/bigpic/se-idou.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - Satio(a) for the Americas',,,"b'2009, February. Released 2009, October'",b'Discontinued',b'112 x 55 x 13 mm (4.41 x 2.17 x 0.51 in)',b'126 g (4.44 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 16M colors'","b'3.5 inches, 33.8 cm2 (~54.8% screen-to-body ratio)'","b'360 x 640 pixels, 16:9 ratio (~210 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 8 GB included'",,,b'128 MB; 256 MB RAM',b'Gesture control MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player TV-out Office document viewer Organizer Predictive text input',b'Yes',,b'No',"b'Wi-Fi 802.11 b/g, DLNA'","b'2.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'2.0',"b'Accelerometer, proximity'",,"b'WAP 2.0/HTML, RSS reader'",,,b'Removable Li-Po 1000 mAh battery',b'Up to 360 h (2G) / Up to 340 h (3G)',b'Up to 11 h (2G) / Up to 4 h 50 min (3G)',"b'Black, Silver, Bordeaux'","b'12 MP, AF'",b'w480p@30fps (via SW update)',,b'HSDPA 900 / 2100',b'HSPA 7.2/3.6 Mbps',"b'xenon flash, video LED flash'",,"b'Symbian 9.4, Series 60 rel. 5'",b'600 MHz Cortex-A8',,b'VGA videocall camera',b'',,,,,,b'PowerVR SGX',,,,b'About 180 EUR',b'Voice 71dB / Noise 66dB / Ring 78dB',,,,,,b'Photo',b'Noise -87.0dB / Crosstalk -84.3dB',,,,,b'1.58 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson Aino',b'https://cdn2.gsmarena.com/vv/bigpic/se-aino.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 Aino (a) for Americas',,,"b'2009, May. Released 2009, October'",b'Discontinued',b'104 x 50 x 15.5 mm (4.09 x 1.97 x 0.61 in)',b'134 g (4.73 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.0 inches, 24.6 cm2 (~47.4% screen-to-body ratio)'",b'240 x 432 pixels (~165 ppi density)',"b'microSD, up to 32 GB (dedicated slot), 8 GB included'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'55 MB',b'Limited touchscreen functionality',"b'Yes, with stereo speakers'",,b'No',"b'Wi-Fi 802.11 b/g, DLNA'","b'2.1, A2DP'","b'Yes, with A-GPS; Wayfinder Navigator'","b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email'","b'WAP 2.0/HTML (NetFront 3.5), RSS reader'","b'Yes, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 1000 mAh battery',b'Up to 380 h (2G) / Up to 367 h (3G)',b'Up to 13 h (2G) / Up to 4 h 30 min (3G)',"b'Obsidian Black, Luminous White'","b'8.1 MP, AF'",b'480p@30fps',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',b'LED flash',,,,,,,,,,,,,,,b'Up to 31 h',b'About 120 EUR',b'Voice 66dB / Noise 66dB / Ring 75dB',,,,,,b'Photo',b'Noise -81.4dB / Crosstalk -80.2dB',,,,b'1.00 W/kg (head) \xc2\xa0 \xc2\xa0 0.95 W/kg (body)',b'0.74 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson Yari',b'https://cdn2.gsmarena.com/vv/bigpic/se-yari.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - Yari (a) for Americas',,,"b'2009, May. Released 2009, September'",b'Discontinued',b'100 x 48 x 15.7 mm (3.94 x 1.89 x 0.62 in)',b'115 g (4.06 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.4 inches, 17.8 cm2 (~37.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 16 GB (dedicated slot), 1 GB included'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'60 MB',b'MP3/eAAC+/WAV player MP4/H.264 player TrackID music recognition Photo editor  YouTube application Organizer Voice memo Shake control SensMe Predictive text input',"b'Yes, with stereo speakers'",,b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS; WisePilot Navigator'","b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email'","b'WAP 2.0/HTML (NetFront), RSS reader'","b'Yes, gesture and motion gaming + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 1000 mAh battery',b'Up to 450 h (2G) / Up to 450 h (3G)',b'Up to 10 h (2G) / Up to 4 h 30 min (3G)',"b'Achromatic Black, Cranberry White, Metal Rose'","b'5 MP, AF'",b'480p@30fps',,b'HSDPA 900 / 2100',b'HSPA 7.2/1.8 Mbps',b'LED flash',,,,,b'Yes',b'',,,,,,,,,,b'About 120 EUR',b'Voice 75dB / Noise 69dB / Ring 76dB',,,,,,b'Photo',b'Noise -86.5dB / Crosstalk -86.2dB',,,,,b'0.69 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson S312',b'https://cdn2.gsmarena.com/vv/bigpic/se-s312.jpg',b'GSM',b'GSM 900 / 1800',"b'Wallpapers, screensavers'",b'Class 10',b'Class 10',"b'2009, April. Released 2009, June'",b'Discontinued',b'100 x 46 x 12.5 mm (3.94 x 1.81 x 0.49 in)',b'80.1 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~27.4% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',"b'Memory Stick Micro (M2), up to 4 GB'","b'1000 entries, Photo call'","b'30 received, dialed and missed calls'",b'15 MB',b'No',b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'FM radio, RDS'",b'Proprietary',b'',"b'SMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-38)',b'Up to 400 h',b'Up to 8 h',"b'Dawn Blue, Honey Silver'",b'2 MP',b'Yes',,,,b'LED flash',,,,,,,,,,,b'Scratch-resistant glass',,,,,b'About 80 EUR',,,,,,,,,,,,,b'0.73 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W205',b'https://cdn2.gsmarena.com/vv/bigpic/se-w205.jpg',b'GSM',b'GSM 900 / 1800',b'GSM 850 / 1900 -W205a',b'Class 10',b'No',"b'2009, March. Released 2009, July'",b'Discontinued',b'92 x 47 x 16.4 mm (3.62 x 1.85 x 0.65 in)',b'96 g (3.39 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~23.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',"b'Memory Stick Micro (M2), up to 2 GB'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'5 MB',b'No',b'Yes',,b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, MMS'",b'WAP 2.0/HTML (Opera Mini)',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 425 h',b'Up to 9 h',"b'Ambient Black, Sakura Pink, Windy Blue'",b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,b'Up to 13 h 30 min',b'About 80 EUR',,,,,,,,,,,,,b'0.87 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson T707',b'https://cdn2.gsmarena.com/vv/bigpic/se-t707.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - T707a',,,"b'2009, March. Released 2009, May'",b'Discontinued',b'93 x 50 x 14.1 mm (3.66 x 1.97 x 0.56 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~32.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2), up to 16 GB'","b'1000 contacts, Photo call'","b'30 received, dialed and missed calls'",b'100 MB',"b'Secondary external monochrome display, 36 x 128 pixels, 1.1""'",b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS(threaded view), MMS, Email, Push Email'",b'WAP 2.0/HTML (NetFront)',b'1 + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Mysterious Black, Spring Rose, Lucid Blue, Lime Forest, Sensitive Bronze'",b'3.15 MP',b'320p@15fps',,b'HSDPA 2100',b'HSPA',,,,,,,,,,,,b'Scratch-resistant glass',,,,,b'About 110 EUR',b'Voice 74dB / Noise 81dB / Ring 75dB',,,,,,,b'Noise -86.2dB / Crosstalk -85.7dB',,,,,b'0.62 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W995',b'https://cdn2.gsmarena.com/vv/bigpic/se-w995.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 - W995a',,,"b'2009, February. Released 2009, May'",b'Discontinued',b'97 x 49 x 15 mm (3.82 x 1.93 x 0.59 in)',b'113 g (3.99 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~44.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'","b'Memory Stick Micro (M2), up to 16 GB, 8 GB included'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'118 MB',b'Built-in kickstand',"b'Yes, with stereo speakers'",,b'Yes',"b'Wi-Fi 802.11 b/g, DLNA'","b'2.0, A2DP'","b'Yes, with A-GPS; Wayfinder navigator'","b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS, MMS, Email, IM'","b'WAP 2.0/HTML (NetFront), RSS reader'","b'Yes, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery (BST-38)',b'Up to 370 h (2G) / Up to 360 h (3G)',b'Up to 9 h (2G) / Up to 4 h (3G)',"b'Progressive Black, Cosmic Silver, Energetic Red'","b'8.1 MP, AF'",b'320p@30fps',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',b'LED flash',,,b'369 MHz ARM 11',,,,,,,,,,,,b'Up to 20 h',b'About 100 EUR',b'Voice 66dB / Noise 66dB / Ring 75dB',,,,,,,b'Noise -89.1dB / Crosstalk -88.7dB',,,,,b'1.18 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson C903',b'https://cdn2.gsmarena.com/vv/bigpic/se-c903.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - C903a',,,"b'2009, February. Released 2009, July'",b'Discontinued',b'97 x 49 x 16 mm (3.82 x 1.93 x 0.63 in)',b'96 g (3.39 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~37.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Memory Stick Micro (M2), up to 16 GB'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'105 MB',b'No',b'Yes',,b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS; Wayfinder Navigator 7'","b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email, Push Email, IM'","b'WAP 2.0/HTML (NetFront), RSS reader'","b'Yes, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 1000 mAh battery',b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Lacquer Black, Techno White, Glamour Red, Metal Pink, Warm Silver'","b'5 MP, AF'",b'320p@30fps',,b'HSDPA 900 / 2100',b'HSPA',b'LED flash',,,,,,,,,,,b'Scratch-resistant glass',,,,,b'About 110 EUR',,,,,,,,,,,,,b'0.55 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson C901',b'https://cdn2.gsmarena.com/vv/bigpic/se-c901.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2009, February. Released 2009, May'",b'Discontinued',b'105 x 45 x 13 mm (4.13 x 1.77 x 0.51 in)',b'107 g (3.77 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~31.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2), up to 8 GB'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'110 MB',b'MP3/AAC/MP4 player TrackID music recognition Photo editor YouTube application Organizer Voice memo/dial Predictive text input',b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email, IM'","b'WAP 2.0/HTML (NetFront), RSS reader'","b'Yes, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery',b'Up to 430 h',b'Up to 9 h 30 min',"b'Noble Black, Sincere Silver, Precious Peach'","b'5 MP, AF'",b'320p',,b'HSDPA 900 / 2100',b'HSPA 3.6/0.384 Mbps',"b'xenon flash, LED flash'",,,,,,,,,,,,,,,,b'About 110 EUR',b'Voice 66dB / Noise 65dB / Ring 71dB',,,,,,b'Photo',b'Noise -86.2dB / Crosstalk -84.9dB',,,,,b'1.57 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W395',b'https://cdn2.gsmarena.com/vv/bigpic/se-w395.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'No',b'Class 10',b'Class 10',"b'2009, February. Released 2009, March'",b'Discontinued',b'96 x 47 x 14.9 mm (3.78 x 1.85 x 0.59 in)',b'96 g (3.39 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~27.9% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',"b'Memory Stick Micro (M2), up to 4 GB, 1 GB included'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'10 MB',b'Walkman player  TrackID music recognition Photo editor Organizer Voice memo Predictive text input',"b'Yes, with stereo speakers'",,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, IM'","b'WAP 2.0/xHTML, HTML (Openwave), RSS reader'","b'Yes, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Ion 950 mAh battery',b'Up to 480 h',b'Up to 8 h',"b'Dusky Grey, Blush Titanium, Fiesta Black, Happy Pink'",b'2 MP',b'Yes',,,,,,,,,,,,,,,b'Scratch-resistant glass',,,,b'Up to 12 h 30 min',b'About 80 EUR',,,,,,,,,,,,,b'0.88 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson C510',b'https://cdn2.gsmarena.com/vv/bigpic/se-c510.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'GSM 850 / 900 / 1800 / 1900  - C510a',,,"b'2009, January. Released 2009, February'",b'Discontinued',b'107 x 47 x 12.5 mm (4.21 x 1.85 x 0.49 in)',b'92 g (3.25 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~29.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2), up to 8 GB'","b'1000 x 20 fields, Photo call'","b'30 received, dialed and missed calls'",b'100 MB',b'HSDPA 850 / 1900 / 2100 - C510a',b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email, Instant Messaging'","b'WAP 2.0/HTML (NetFront), RSS'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery',b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Future Black, Radiation Silver, Energetic Red'","b'3.15 MP, AF'",b'320p@30fps',,b'HSDPA 2100',b'HSPA',b'LED flash',,,,,,,,,,,,,,,,b'About 110 EUR',,,,,,,,,,,,b'1.36 W/kg (head) \xc2\xa0 \xc2\xa0 0.93 W/kg (body)',b'1.18 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W508',b'https://cdn2.gsmarena.com/vv/bigpic/se-w508.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - W508a',,,"b'2009, January. Released 2009, May'",b'Discontinued',b'93.5 x 50 x 14 mm (3.68 x 1.97 x 0.55 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~32.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'","b'Memory Stick Micro (M2), up to 16 GB, 1 GB included'","b'1000 x 24 fields, Photo call'","b'30 received, dialed and missed calls'",b'100 MB',"b'Secondary external monochrome display, 36 x 128 pixels, 1.1""'",b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'Proprietary',b'Accelerometer',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML (NetFront)'","b'3, incl. motion-based + downloadable'","b'Yes, MIDP 2.0'",b'Removable Li-Po 930 mAh battery',b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Metal Grey, Poetic White'",b'3.15 MP',b'320p@15fps',,b'HSDPA 2100',b'HSPA',,,,,,b'Yes',b'',,,,,b'Scratch-resistant glass',,,,,b'About 100 EUR',b'Voice 75dB / Noise 82dB / Ring 76dB',,,,,,,b'Noise -85.9dB / Crosstalk -84.7dB',,,,b'0.73 W/kg (head) \xc2\xa0 \xc2\xa0 0.85 W/kg (body)',b'0.85 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W715',b'https://cdn2.gsmarena.com/vv/bigpic/se-w715.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'',,,"b'2009, January. Released 2009, June'",b'Discontinued',b'95 x 47.5 x 14.3 mm (3.74 x 1.87 x 0.56 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~39.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Memory Stick Micro (M2), up to 8 GB'","b'Yes, up to 2000 entries, Photocall'","b'30 received, dialed and missed calls'",b'120 MB',b'Videocall camera',b'Yes',,b'No',"b'Wi-Fi 802.11 b/g, DLNA'","b'2.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email, Push Email, IM'","b'WAP 2.0/HTML, RSS'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Ion 1000 mAh battery',b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Galactic Black, Luxury Silver'",b'3.15 MP',b'320p@15fps',,b'HSDPA 900 / 1900 / 2100 / 1700',b'HSPA 7.2/2 Mbps',b'LED flash',,,,,,,,,,,,,,,,b'About 120 EUR',,,,,,,,,,,,,b'0.93 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson W705',b'https://cdn2.gsmarena.com/vv/bigpic/se-w705.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 W705a',,,"b'2008, October. Released 2009, March'",b'Discontinued',b'95 x 47.5 x 14.3 mm (3.74 x 1.87 x 0.56 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~39.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Memory Stick Micro (M2), up to 8 GB, 4 GB included'","b'1000 entries, Photocall'","b'30 received, dialed and missed calls'",b'120 MB',b'',b'Yes',,b'No',"b'Wi-Fi 802.11 b/g, DLNA'","b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS(threaded view), MMS, Email, Push Email, IM'","b'WAP 2.0/HTML, RSS'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery',b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 10 h (2G) / Up to 4 h (3G)',"b'Luxury Silver, Passionate Red'",b'3.15 MP',b'Yes',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',b'LED flash',,,,,,,,,,,,,,,,b'About 160 EUR',,,,,,,,,,,,b'1.15 W/kg (head) \xc2\xa0 \xc2\xa0 0.74 W/kg (body)',b'1.01 W/kg (head)'
b'sony_ericsson',b'Sony Ericsson G705',b'https://cdn2.gsmarena.com/vv/bigpic/se-g705.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - American version',,,"b'2008, September. Released 2008, November'",b'Discontinued',b'95 x 47 x 14.3 mm (3.74 x 1.85 x 0.56 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~39.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Memory Stick Micro (M2), up to 8 GB, 1 GB included'","b'Yes, up to 1000 entries, Photocall'","b'30 received, dialed and missed calls'",b'120 MB',b'Videocall camera',b'Yes',,b'No',"b'Wi-Fi 802.11 b/g, DLNA'","b'2.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'2.0',b'Accelerometer',"b'SMS, MMS, Email, Push Email, IM'","b'WAP 2.0/HTML(NetFront 3.4), Web shortcut keys, RSS'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'Removable Li-Po 950 mAh battery (BST-33)',b'Up to 400 h',b'Up to 10 h',"b'Silky Gold, Majestic Black'",b'3.15 MP',b'Yes',,b'HSDPA 2100',b'HSPA 7.2/0.384 Mbps',b'LED flash',,,,,,,,,,,,,,,,b'About 150 EUR',b'Voice 69dB / Noise 71dB / Ring 77dB',,,,,,,,,,,,b'1.01 W/kg (head)'
