Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'tel_me_',b'Tel.Me. T939',b'https://cdn2.gsmarena.com/vv/bigpic/tmt939.gif',b'GSM',b'GSM 900 / 1800',b'No',b'Yes',b'No',"b'2004, Q1'",b'Cancelled',b'',b'',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors (65K effective)'",b'',"b'160 x 240 pixels, 3:2 ratio'",b'No',,,,b'Direct print functionality Pocket Office  MP3 player Photo editor',b'No',"b'Vibration; Polyphonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',,b'HTML',,,b'Removable Li-Ion battery',,,b'',"b'2 MP, AF'",b'Yes',b'Yes',,,b'LED flash',,b'Microsoft Windows PocketPC 2003 Phone edition',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tel_me_',b'Tel.Me. T918',b'https://cdn2.gsmarena.com/vv/bigpic/tmt918.gif',b'GSM',b'GSM 900 / 1800',b'No',b'Class 10',b'No',b'2003',b'Discontinued',b'111 x 50 x 20.5 mm (4.37 x 1.97 x 0.81 in)',b'125 g (4.41 oz)',b'Mini-SIM',"b'CSTN touchscreen, 65K colors'",b'',b'128 x 160 pixels',b'No',"b'1000 entries, Photo call'","b'20 received, dialed and missed calls'",b'6 MB',"b'Built-in large speaker Audio Formats: SP-MIDI (type 0), I-Melody, Voice Memo'",b'No',"b'Vibration; Polyphonic(16) ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS, Email'",b'WAP 1.2.1',"b'3 - Pipemania, 4 Wins and Elimination'",b'Yes',b'Removable Li-Ion 720 mAh battery',b'Up to 270 h',b'Up to 2 h 30 min',b'',b'VGA',b'No',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tel_me_',b'Tel.Me. T919i',b'https://cdn2.gsmarena.com/vv/bigpic/tmt919i.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Portrait and landscape mode',b'Class 10',b'No',b'2003',b'Discontinued',b'126 x 56 x 24 mm (4.96 x 2.20 x 0.94 in)',b'134 g (4.73 oz)',b'Mini-SIM',"b'CSTN resistive touchscreen, 32K colors'",b'',"b'128 x 256 pixels, 18:9 ratio'",b'MMC',"b'1000 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'",b'6 MB',b'No',b'Yes',"b'Vibration; Polyphonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS, Email'",b'WAP 1.2.1',b'3',b'Yes',b'Removable Li-Ion 1000 mAh battery',b'Up to 350 h',b'Up to 3 h 30 min',b'',b'VGA',b'No',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'tel_me_',b'Tel.Me. T919',b'https://cdn2.gsmarena.com/vv/bigpic/tmt919.gif',b'GSM',b'GSM 900 / 1800',b'Portrait and landscape mode',b'Yes',b'No',b'2003',b'Discontinued',b'126 x 56 x 24 mm (4.96 x 2.20 x 0.94 in)',b'115 g (4.06 oz)',b'Mini-SIM',"b'CSTN resistive touchscreen, 32K colors'",b'',"b'256 x 128 pixels, 18:9 ratio'",b'MMC',"b'1000 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'",,b'No',b'Yes',"b'Vibration; Polyphonic(16) ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'3',b'Yes',b'Removable Li-Ion 900 mAh battery',b'Up to 320 h',b'Up to 3 h',b'',b'CIF',b'No',b'Yes',,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'tel_me_',b'Tel.Me. T910',b'https://cdn2.gsmarena.com/vv/bigpic/tmt910.gif',b'GSM',b'GSM 900 / 1800',b'Screensaver',b'Yes',b'No',b'2002',b'Discontinued',b'109 x 45 x 18 mm (4.29 x 1.77 x 0.71 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 4096 colors'",b'',"b'128 x 126 pixels, 1:1 ratio'",b'No',b'Contact groups',"b'10 dialed, 10 received, 10 missed calls'",,b'No',b'No',b'Downloadable monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'WAP 1.1',b'2',b'No',b'Removable Li-Ion 600 mAh battery',b'Up to 200 h',b'Up to 3 h',b'',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'tel_me_',b'Tel.Me. T909c',b'https://cdn2.gsmarena.com/vv/bigpic/tmt909c.gif',b'GSM',b'GSM 900 / 1800',b'Blue backlight Screensaver',b'Yes',b'No',b'',b'Discontinued',b'129 x 44 x 18 mm (5.08 x 1.73 x 0.71 in)',b'80 g (2.82 oz)',b'Mini-SIM',b'Monochrome graphic',b'',"b'112 x 64 pixels, 16:9 ratio'",b'No',b'Contact groups',"b'10 dialed, 10 received, 10 missed calls'",,b'No',b'No',b'Downloadable monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'WAP 1.1',b'4',b'No',b'Removable Li-Ion 600 mAh battery',b'Up to 200 h',b'Up to 3 h',b'',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'tel_me_',b'Tel.Me. T909',b'https://cdn2.gsmarena.com/vv/bigpic/tmt909.gif',b'GSM',b'GSM 900 / 1800',b'Analog clock',b'No',b'No',b'',b'Discontinued',b'109 x 44 x 22 mm (4.29 x 1.73 x 0.87 in)',b'95 g (3.35 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'3 lines',b'No',b'Contact groups',"b'20 dialed, 20 received, 20 missed calls'",,b'53 SMS templates',b'No',b'Downloadable monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'7',b'No',b'Removable Li-Ion 600 mAh battery',b'Up to 120 h',b'Up to 3 h',"b'3 - Silver/ Grey, Grey/Silver, Silver/Blue'",,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
