Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1,5G
b'xiaomi',b'Xiaomi Mi 6 Plus',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-6-plus.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800',,,b'',b'Cancelled',b'-',b'-',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 89.6 cm2'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'No',,,"b'64/128 GB, 6 GB RAM'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,b'Non-removable Li-Po 4500 mAh battery',,,"b'Silver, Gray, Gold, Rose Gold'","b'12 MP, f/1.8, 27mm (wide), 1/2.9"", 1.25\xc2\xb5m, PDAF, 4-axis OIS 12 MP, f/2.6, 52mm (telephoto), 1.0\xc2\xb5m, AF, 2x optical zoom'","b'2160p@30fps, 1080p@30fps'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'Dual-LED dual-tone flash, panorama'",,b'Android 6.0 (Marshmallow); MIUI 8',b'Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo)',,b'8 MP',b'1080p@30fps',b'Qualcomm MSM8998 Snapdragon 835 (10 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)'",b'To be confirmed',b'Adreno 540',b'Yes',b'Fast battery charging 18W',,,,,,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Mi Mix',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-mix-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2016, October'","b'Available. Released 2016, November'",b'158.8 x 81.9 x 7.9 mm (6.25 x 3.22 x 0.31 in)',b'209 g (7.37 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.4 inches, 108.7 cm2 (~83.6% screen-to-body ratio)'","b'1080 x 2040 pixels, 17:9 ratio (~362 ppi density)'",b'No',,,"b'256 GB, 6 GB RAM or 128 GB, 4 GB RAM'",b'Non-removable Li-Ion 4400 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,,,,"b'Black, White'","b'16 MP, f/2.0, 1/3"", 1.0\xc2\xb5m, PDAF'","b'2160p@30fps, 1080p@30fps (gyro-EIS), 720p@120fps'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps'","b'Dual-LED dual-tone flash, HDR'",,"b'Android 6.0 (Marshmallow), upgradable to 8.0 (Oreo); MIUI 10'",b'Quad-core (2x2.35 GHz Kryo & 2x2.19 GHz Kryo)',,"b'5 MP, f/2.2'",b'1080p@30fps',b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 530',b'Yes',b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 390 EUR',b'Voice 64dB / Noise 72dB / Ring 86dB',"b'Front glass, ceramic frame, back'",,,b'Basemark OS II: 2503 / Basemark OS II 2.0: 2364Basemark X: 37346',"b'Contrast ratio: 1489:1 (nominal), 2.658 (sunlight)'",b'Photo / Video',b'Noise -94.6dB / Crosstalk -94.3dB',b'Endurance rating 97h',,,,,,
b'xiaomi',b'Xiaomi Mi Note 2',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-note2-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'24-bit/192kHz audio Active noise cancellation with dedicated mic',,,"b'2016, October'","b'Available. Released 2016, November'",b'156.2 x 77.3 x 7.6 mm (6.15 x 3.04 x 0.30 in)',b'166 g (5.86 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'5.7 inches, 89.6 cm2 (~74.2% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'No',,,"b'64/128 GB, 6 GB RAM, 64 GB, 4 GB RAM'",b'Non-removable Li-Ion 4070 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,,,,"b'Black, Gold, Silver'","b'22.5 MP, f/2.0, 1/2.6"", 1.0\xc2\xb5m, PDAF'","b'2160p@30fps, 1080p@30fps (gyro-EIS)'",b'Yes',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 6.0 (Marshmallow); MIUI 8.2',b'Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo)',,"b'8 MP, f/2.0, AF'",b'1080p@30fps',b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',,,"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 530',b'Yes',b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 310 EUR',b'Voice 63dB / Noise 68dB / Ring 76dB',b'Front/back glass & aluminum frame',,,b'Basemark OS II: 2814 / Basemark OS II 2.0: 2381Basemark X: 36506',"b'Contrast ratio: 66800 (nominal), 3.228 (sunlight)'",b'Photo / Video',b'Noise-94.4dB / Crosstalk -91.7dB',b'Endurance rating 92h',,b'2015213',b'0.78 W/kg (head) \xc2\xa0 \xc2\xa0 1.38 W/kg (body)',,,
b'xiaomi',b'Xiaomi Mi 5s Plus',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s-plus.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800',,,"b'2016, September'","b'Available. Released 2016, October'",b'154.6 x 77.7 x 8 mm (6.09 x 3.06 x 0.31 in)',b'168 g (5.93 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 89.6 cm2 (~74.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'No',,,"b'128 GB, 6 GB RAM or 64 GB, 4 GB RAM'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,b'Non-removable 3800 mAh battery',,,"b'Silver, Gray, Gold, Rose Gold'","b'4 MP, f/2.0, 1/3"", 2\xc2\xb5m'","b'2160p@30fps, 1080p@30fps'",b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'Dual-LED dual-tone flash, HDR, panorama'",,"b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10'",b'Quad-core (2x2.35 GHz Kryo & 2x2.2 GHz Kryo)',,,b'1080p@30fps',b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 530',b'Yes',b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 310 EUR',b'Voice 65dB / Noise 68dB / Ring 70dB',"b'Front glass, aluminum body'",,,b'Basemark OS II: 2677 / Basemark OS II 2.0: 2434Basemark X: 36062',"b'Contrast ratio: 1448:1 (nominal), 2.884 (sunlight)'",b'Photo / Video',b'Noise -83.9dB / Crosstalk -84.9dB',b'Endurance rating 104h',"b'13 MP, f/2.0, 1/3"", 1.12\xc2\xb5m, PDAF 13 MP B/W, f/2.0, 1/3"", 1.12\xc2\xb5m'",b'2016070',b'1.16 W/kg (head) \xc2\xa0 \xc2\xa0 1.47 W/kg (body)',,,
b'xiaomi',b'Xiaomi Mi 5s',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s1.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800',,,"b'2016, September'","b'Available. Released 2016, October'",b'145.6 x 70.3 x 8.3 mm (5.73 x 2.77 x 0.33 in)',b'145 g (5.11 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.15 inches, 73.1 cm2 (~71.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~428 ppi density)'",b'No',,,"b'128 GB, 4 GB RAM or 64 GB, 3 GB RAM'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,b'Non-removable 3200 mAh battery',,,"b'Silver, Gray, Gold, Rose Gold'","b'12 MP, f/2.0, 1/2.3"", 1.55\xc2\xb5m, PDAF'","b'2160p@30fps, 1080p@120fps'",,b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat12 600/150 Mbps'","b'Dual-LED dual-tone flash, panorama'",,"b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10'",b'Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo)',,"b'4 MP, f/2.0, 1/3"", 2\xc2\xb5m'",b'1080p@30fps',b'Qualcomm MSM8996 Snapdragon 821 (14 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)'",b'To be confirmed',b'Adreno 530',b'Yes',b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 250 EUR',b'Voice 64dB / Noise 70dB / Ring 84dB',"b'Front glass, aluminum body'",,,b'Basemark OS II: 2507 / Basemark OS II 2.0: 2378Basemark X: 36240',"b'Contrast ratio: 1294:1 (nominal), 3.276 (sunlight)'",b'Photo / Video',b'Noise -89.6dB / Crosstalk -85.5dB',b'Endurance rating 84h',,b'2015711',b'0.77 W/kg (head) \xc2\xa0 \xc2\xa0 1.01 W/kg (body)',,,
b'xiaomi',b'Xiaomi Redmi Note 4 (MediaTek)',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-4.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',,,"b'2016, August'","b'Available. Released 2016, August'",b'151 x 76 x 8.4 mm (5.94 x 2.99 x 0.33 in)',b'175 g (6.17 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM - Standard edition64 GB, 3 GB RAM - High edition64 GB, 4 GB RAM - Exclusive'",b'24-bit/192kHz audio Active noise cancellation with dedicated mic',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Po 4100 mAh battery',,,"b'Silver, Gray, Gold, Blue, Black'","b'13 MP, f/2.0, PDAF'","b'1080p@30fps, 720p@120fps'",b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 6.0 (Marshmallow); MIUI 10',b'Deca-core 2.1 GHz',,"b'5 MP, f/2.0'",b'720p',b'Mediatek MT6797 Helio X20 (20 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Mali-T880 MP4',,,,b'About 170 EUR',b'Voice 64dB / Noise 67dB / Ring 76dB',"b'Front glass, aluminum body'",,,b'Basemark OS II 2.0: 1728 / Basemark X: 13666',"b'Contrast ratio: 1158 (nominal),  2.145 (sunlight)'",b'Photo / Video',,b'Endurance rating 83h',,,,,,
b'xiaomi',b'Xiaomi Redmi Pro',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-pro.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900',,,"b'2016, July'","b'Available. Released 2016, August'",b'151.5 x 76.2 x 8.2 mm (5.96 x 3.00 x 0.32 in)',b'174 g (6.14 oz)',"b'Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'128 GB, 4 GB RAM - Exclusive edition32/64 GB, 3 GB RAM - other editions'",b'CDMA2000 1xEV-DO',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio; recording',b'Type-C 1.0 reversible connector',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 4050 mAh battery',,,"b'Silver, Gold, Gray'","b'5 MP, f/2.0'","b'1080p@30fps, 720p@120fps'",b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE'","b'Dual-LED dual-tone flash, HDR, panorama'",,b'Android 6.0 (Marshmallow); MIUI 10',b'Deca-core 2.5 GHz - Exclusive editionDeca-core 2.3 GHz - High editionDeca-core 2.1 GHz - Standard edition',,,b'1080p@30fps',b'Mediatek MT6797T Helio X25 (20 nm) - High & Exclusive editionsMediatek MT6797 Helio X20 (20 nm) - Standard edition',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Mali-T880 MP4',,,,b'About 170 EUR',,"b'Front glass, aluminum body'",,,b'Basemark OS II: 1648 / Basemark OS II 2.0: 1696Basemark X: 23846',,b'Photo / Video',,b'Endurance rating 80h',"b'13 MP, f/2.0, PDAF 5 MP, depth sensor'",,,,,
b'xiaomi',b'Xiaomi Redmi 3x',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3x.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900',,,"b'2016, June'","b'Available. Released 2016, July'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'32 GB, 2 GB RAM'",b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 4100 mAh battery',,,"b'Gold, Dark Gray, Silver'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE, EV-DO Rev.A 3.1 Mbps'","b'LED flash, HDR, panorama'",,b'Android 6.0.1 (Marshmallow); MIUI 7.3',b'Octa-core 1.4 GHz Cortex-A53',,"b'5 MP, f/2.2'",b'1080p@30fps',b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 505',,b'Fast battery charging 10W',,b'About 170 EUR',,"b'Aluminum body, plastic ends'",,,,,,,,,,,,,
b'xiaomi',b'Xiaomi Redmi 3s Prime',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-pro-.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100 - Global',,,"b'2016, August'","b'Available. Released 2016, August'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'32 GB, 3 GB RAM'","b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 40(2300) - Global'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 4100 mAh battery',,,"b'Gold, Dark Gray, Silver'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',b'Yes',b'HSDPA 900 / 2100 - India',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,b'Android 6.0.1 (Marshmallow); MIUI 9.2',b'Octa-core 1.4 GHz Cortex-A53',,"b'5 MP, f/2.2'",b'1080p@30fps',b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',,,"b'LTE band 3(1800), 5(850), 40(2300) - India'",,b'Adreno 505',,b'Fast battery charging 10W',,b'About 150 EUR',,"b'Front glass, aluminum body'",,,b'Basemark OS II 2.0: 800 / Basemark X: 7263',,b'Photo / Video',,b'Endurance rating 85h',,,,b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.43 W/kg (body)',,
b'xiaomi',b'Xiaomi Redmi 3s',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3s.jpg',b'GSM / HSPA / LTE',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'Active noise cancellation with dedicated mic',,,"b'2016, June'","b'Available. Released 2016, June'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Ion 4100 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,,,,"b'Gold, Dark Gray, Silver'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',b'Yes',b'HSDPA 900 / 2100',"b'HSPA, LTE'","b'LED flash, HDR, panorama'",,b'Android 6.0.1 (Marshmallow); MIUI 9.2',b'Octa-core 1.4 GHz Cortex-A53',,"b'5 MP, f/2.2'",b'1080p@30fps',b'Qualcomm MSM8937 Snapdragon 430 (28 nm)',,,"b'LTE band 3(1800), 5(850), 40(2300) - India'",,b'Adreno 505',,b'Fast battery charging 10W',,b'About 120 EUR',b'Voice 66dB / Noise 70dB / Ring 70dB',"b'Front glass, aluminum body'",,,b'Basemark OS II: 882 / Basemark OS II 2.0: 882Basemark X: 7263',"b'Contrast ratio: 1087:1 (nominal), 2.913 (sunlight)'",b'Photo / Video',b'Noise -94.3dB / Crosstalk -91.8dB',b'Endurance rating 104h',,b'2016031',b'0.22 W/kg (head) \xc2\xa0 \xc2\xa0 1.22 W/kg (body)',b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.43 W/kg (body)',,
b'xiaomi',b'Xiaomi Redmi 3 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-pro-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900',,,"b'2016, March'","b'Available. Released 2016, April'",b'139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in)',b'144 g (5.08 oz)',"b'Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~71.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 256 GB (uses shared SIM slot)'",,,"b'32 GB, 3 GB RAM'",b'TD-SCDMA',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,,,,b'Non-removable Li-Ion 4100 mAh battery',,,"b'Dark Gray, Silver, Gold'","b'13 MP, f/2.0, PDAF'",b'1080p@30fps',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100',"b'HSPA, LTE, EV-DO Rev.A 3.1 Mbps'","b'LED flash, HDR, panorama'",,b'Android 5.1 (Lollipop); MIUI 7.3',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53)',,"b'5 MP, f/2.2'",b'1080p@30fps',b'Qualcomm MSM8939v2 Snapdragon 616 (28 nm)',,,"b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)'",,b'Adreno 405',,b'Fast battery charging 10W',,b'About 130 EUR',b'Voice 67dB / Noise 70dB / Ring 74dB',"b'Front glass, aluminum body'",,,b'Basemark OS II: 826 / Basemark OS II 2.0: 5427Basemark X: 262',"b'Contrast ratio: 1145:1 (nominal), 2.803 (sunlight)'",b'Photo / Video',b'Noise -90.6dB / Crosstalk -92.3dB',b'Endurance rating 104h',,,,b'1.33 W/kg (head)',,
b'xiaomi',b'Xiaomi Mi 5',b'https://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5.jpg',b'GSM / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA2000 1xEV-DO - China',,,"b'2016, February'","b'Available. Released 2016, April'",b'144.6 x 69.2 x 7.3 mm (5.69 x 2.72 x 0.29 in)',b'129 g / 139 g (Ceramic) (4.90 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.15 inches, 73.1 cm2 (~73.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~428 ppi density)'",b'No',,,"b'128 GB, 4 GB RAM - Pro edition64 GB, 3 GB RAM - Prime edition32 GB, 3 GB RAM - Standard'","b'LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500) - China'",b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'Type-C 1.0 reversible connector',"b'Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer'",,,,,b'Non-removable Li-Po 3000 mAh battery',,,"b'Black, White, Gold, Ceramic'","b'16 MP, f/2.0, 1/2.8"", 1.12\xc2\xb5m, PDAF, 4-axis OIS'","b'2160p@30fps, 1080p@30fps, 720p@120fps'",b'Yes',b'HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA',"b'HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps'","b'Dual-LED dual-tone flash, panorama, HDR'",,"b'Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); MIUI 10'",b'Quad-core (2x1.8 GHz Kryo & 2x1.36 GHz Kryo) - Standard editionQuad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo) - Prime & Pro edition',,"b'4 MP, f/2.0, 1/3"", 2\xc2\xb5m'",b'1080p@30fps',b'Qualcomm MSM8996 Snapdragon 820 (14 nm)',,,"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500) - Global'",b'Corning Gorilla Glass 4',b'Adreno 530',b'Yes',b'Fast battery charging 18W (Quick Charge 3.0)',,b'About 240 EUR',b'Voice 67dB / Noise 67dB / Ring 74dB',"b'Front/back glass (Gorilla Glass 4), aluminum frame'",,,b'Basemark OS II: 2444 / Basemark OS II 2.0: 2180Basemark X: 33110',"b'Contrast ratio: 1227:1 (nominal), 3.240 (sunlight)'",b'Photo / Video',b'Noise -95.3dB / Crosstalk -95.4dB',b'Endurance rating 92h',,b'2015105',b'0.38 W/kg (head) \xc2\xa0 \xc2\xa0 0.80 W/kg (body)',,,
