Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple
b'bird',b'Bird D611',b'https://cdn2.gsmarena.com/vv/bigpic/bird-d611.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105.5 x 44 x 12.2 mm (4.15 x 1.73 x 0.48 in)',b'71.4 g (2.50 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~22.0% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'microSD (dedicated slot)',b'60 MB',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',"b'MP3/ MP4 player Audio Recorder Data/ Fax Modem FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Spanish, Portuguese, Hindi'",b'Black',,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 140 h',b'Up to 4 h',b'Class 12',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird D515',b'https://cdn2.gsmarena.com/vv/bigpic/bird-d515.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Cancelled',b'106.7 x 46.3 x 10.3 mm (4.20 x 1.82 x 0.41 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~20.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'microSD',,b'VGA',b'Yes',,,b'Yes',b'No',b'No',b'No',b'Optional',b'No',b'FM radio (optional)',b'Proprietary',b'',"b'MP3/ MP4 player Audio Recorder Data/ Fax Modem FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Spanish, Portuguese, Hindi'",b'Black',,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 120 h',b'Up to 3 h 20 min',b'Class 12',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird D612',b'https://cdn2.gsmarena.com/vv/bigpic/bird-d612.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105.5 x 44 x 12.2 mm (4.15 x 1.73 x 0.48 in)',b'71.4 g (2.50 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~22.0% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'microSD (dedicated slot)',,b'VGA',b'Yes',,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'Data/ Fax Modem MP3/ MP4 player Audio Recorder FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Spanish, Portuguese, Hindi'","b'Blue, Silver'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 140 h',b'Up to 4 h',b'Class 12',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird M29',b'https://cdn2.gsmarena.com/vv/bigpic/bird-M29.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'107 x 44 x 15.2 mm (4.21 x 1.73 x 0.60 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.6 inches, 8.1 cm2 (~17.1% screen-to-body ratio)'",b'128 x 160 pixels (~128 ppi density)',,b'microSD (dedicated slot)',b'37 MB',b'VGA',b'No',,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'Data/ Fax Modem MP3 player Audio Recorder FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Arabic, Spanish, Portuguese'","b'Black, Silver'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 150 h',b'Up to 3 h',b'Class 10',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird M01',b'https://cdn2.gsmarena.com/vv/bigpic/bird-M01.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'89.5 x 44 x 18.2 mm (3.52 x 1.73 x 0.72 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'OLED, 260K colors'","b'1.5 inches, 7.3 cm2 (~18.4% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',b'62 MB',,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'MP3 Player Audio Recorder FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Spanish, Portuguese'","b'Black, White'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 140 h',b'Up to 4 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird M07',b'https://cdn2.gsmarena.com/vv/bigpic/bird-M07.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105 x 44 x 15.3 mm (4.13 x 1.73 x 0.60 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',b'57 MB',,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'MP3 Player FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Arabic, Hindi, Spanish, Portuguese'","b'Black, White Blue, Pink'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 150 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird S1130',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s1130.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'89.5 x 44 x 18.2 mm (3.52 x 1.73 x 0.72 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'OLED, 260K colors'","b'1.5 inches, 7.3 cm2 (~18.4% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Spanish, Portuguese'","b'Black, White'",,,,,,,,,,b'Removable Li-Ion 650 mAh battery',,,,b'Up to 140 h',b'Up to 4 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird V5518+',b'https://cdn2.gsmarena.com/vv/bigpic/bird-V5518+.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'87.8 x 43.8 x 21.9 mm (3.46 x 1.72 x 0.86 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.8 inches, 10.2 cm2 (~26.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,b'No',,,,,,b'Yes',b'No',"b'Second external LCD, monochrome display, 1.1 inches'",b'No',b'No',b'No',b'No',b'No',b'',b'No',b'Silver',,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 120 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird S663',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s663.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105.3 x 44 x 15.8 mm (4.15 x 1.73 x 0.62 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR,AMR voice codecs Languages: Chinese, English, French, Hindi'","b'Black, White'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 140 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird S661',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s661.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105.3 x 44 x 15.8 mm (4.15 x 1.73 x 0.62 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR voice codecs Languages: Chinese, English, French, Arabic'","b'Black, Pink'",,,,,,,,,,b'Removable Li-Ion 700 mAh battery',,,,b'Up to 140 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MIDI ringtones'",,,,,,
b'bird',b'Bird S669',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s669.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'104 x 45.5 x 15.7 mm (4.09 x 1.79 x 0.62 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.3% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR voice codecs Languages: Chinese, English, French, Arabic'","b'Silver, Blue, Red'",,,,,,,,,,b'Removable Li-Ion 500 mAh battery',,,,b'Up to 140 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MIDI ringtones'",,,,,,
b'bird',b'Bird S668',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s668.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'104 x 45.5 x 15.7 mm (4.09 x 1.79 x 0.62 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.3% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR voice codecs Languages: Chinese, English, French, Arabic'","b'Silver Grey, Blue,  White'",,,,,,,,,,b'Removable Li-Ion 500 mAh battery',,,,b'Up to 140 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MIDI ringtones'",,,,,,
b'bird',b'Bird S667',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s667.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'104 x 45.5 x 15.7 mm (4.09 x 1.79 x 0.62 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 7.3 cm2 (~15.3% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~121 ppi density)'",,b'No',,,,,,b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR voice codecs Languages: Chinese, English, French, Arabic'","b'Black, White'",,,,,,,,,,b'Removable Li-Ion 500 mAh battery',,,,b'Up to 140 h',b'Up to 3 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MIDI ringtones'",,,,,,
b'bird',b'Bird S296+',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s296.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105 x 45 x 15.7 mm (4.13 x 1.77 x 0.62 in)',b'75 g (2.65 oz)',b'Mini-SIM',b'Monochrome graphic',"b'1.4 inches, 5.7 cm2 (~12.1% screen-to-body ratio)'",b'101x 64 pixels (~85 ppi density)',,b'No',,,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'FR,HR,EFR,AMR voice codecs Languages: Chinese, English, Hindi'","b'Black, Grey'",,,,,,,,,,b'Removable Li-Ion 500 mAh battery',,,,b'Up to 140 h',b'Up to 2 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',b'Vibration; Downloadable polyphonic ringtones',,,,,,
b'bird',b'Bird S296',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s296.gif',b'GSM',b'GSM 900 / 1800',,,,b'2007',b'Discontinued',b'105 x 45 x 15.7 mm (4.13 x 1.77 x 0.62 in)',b'75 g (2.65 oz)',b'Mini-SIM',b'Monochrome graphic',"b'1.4 inches, 5.7 cm2 (~12.1% screen-to-body ratio)'",b'101x 64 pixels (~85 ppi density)',,b'No',,,,,,b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'EFR, FR, HR voice codecs Languages: Chinese, English, French, Arabic, Vietnamese'","b'Black, Grey'",,,,,,,,,,b'Removable Li-Ion 500 mAh battery',,,,b'Up to 140 h',b'Up to 2 h',b'No',b'No',,,b'Yes',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'No',"b'Vibration; Downloadable polyphonic, MIDI ringtones'",,,,,,
b'bird',b'Bird D680',b'https://cdn2.gsmarena.com/vv/bigpic/bird-d680.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2006, Q1'",b'Cancelled',b'88 x 42 x 21 mm (3.46 x 1.65 x 0.83 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,b'No',,b'1.3 MP',b'Yes',,,b'Yes',b'No',"b'Second external CSTN display, 65K colors, (96x64 pixels) Wallpapers, screensavers'",b'No',b'No',b'No',b'No',b'Proprietary',b'',b'2 MB for MMS messages 200 SMS messages',b'',,,,,,,,,,b'Removable Li-Ion battery',,,,,,b'Class 12',b'No',,,"b'300 x 5 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'2 embedded + download',b'No',,,,,,,,,b'WAP 1.2.1',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird D660',b'https://cdn2.gsmarena.com/vv/bigpic/bird-d660.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2006, Q1'",b'Cancelled',b'107 x 45 x 16.5 mm (4.21 x 1.77 x 0.65 in)',b'',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,b'microSD',b'64 MB',b'1.3 MP',b'Yes',,,b'No',b'No',b'Wallpapers',b'No',b'No',b'No',b'No',b'Proprietary',b'',b'No',b'Silver',,,,,,,,,,b'Removable Li-Ion battery',,b'Yes',,,,b'Class 10',b'No',,,"b'300 x 5 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 2.0',b'Vibration; Downloadable polyphonic ringtones',,,,,,
b'bird',b'Bird M11',b'https://cdn2.gsmarena.com/vv/bigpic/bird-m11.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2006, Q1'",b'Cancelled',b'108 x 44 x 15.2 mm (4.25 x 1.73 x 0.60 in)',b'88 g (3.10 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,b'No',b'32 MB',,,,,b'No',b'No',b'Wallpapers',b'No',b'No',b'No',b'No',b'Proprietary',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion battery',,,,,,b'Yes',b'No',,,b'100 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 2.0',b'Vibration; Polyphonic(16) ringtones',,,,,,
b'bird',b'Bird M08',b'https://cdn2.gsmarena.com/vv/bigpic/bird-m08.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'87.8 x 43.3 x 21.3 mm (3.46 x 1.70 x 0.84 in)',b'78 g (2.75 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'128 x 160 pixels',,b'microSD',b'32 MB',b'VGA',b'Yes',,,b'Yes',b'No',"b'Second external CSTN display, 65K colors, (96x64 pixels) 7 colors flashing LED Wallpapers, screensavers'",b'No',b'No',b'No',b'No',b'Proprietary',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 200 h',b'Up to 2 h 50 min',b'Class 10',b'No',,,"b'300 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 1.2.1',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird S890',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s890.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'',b'',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'128 x 160 pixels',,b'No',,b'1.3 MP',b'No',,,b'Yes',b'No',"b'Wallpapers, screensavers'",b'No',b'No',b'No',b'No',b'Proprietary',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion battery',,b'Yes',,b'Up to 72 h',b'Up to 3 h',b'Class 10',b'No',,,b'300 entries',"b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'",b'2',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',b'Vibration; Downloadable polyphonic ringtones',,,,,,
b'bird',b'Bird S798',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s798.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'83.5 x 45.5 x 21.5 mm (3.29 x 1.79 x 0.85 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,b'No',,,,,,b'Yes',b'No',b'GSM 850 / 1900 - US version',b'No',b'No',b'No',b'FM radio',b'',b'',"b'Wallpapers, screensavers'",b'',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 100 h',b'Up to 3 h',b'',b'No',,,b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2',b'No',,,,,,,,,b'WAP 2.0/xHTML',b'Vibration; Polyphonic(16) ringtones',,,,,,
b'bird',b'Bird S698',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s698.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'104.3 x 15.7 x 44 mm (4.11 x 0.62 x 1.73 in)',b'73 g (2.57 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,b'No',,,,,,b'No',b'No',"b'Wallpapers, screensavers'",b'No',b'No',b'No',b'No',b'',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 75 h',b'Up to 3 h',b'',b'No',,,b'100 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2',b'No',,,,,,,,,b'',b'Vibration; Polyphonic(16) ringtones',,,,,,
b'bird',b'Bird S198',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s198.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'104.3 x 42.6 x 15 mm (4.11 x 1.68 x 0.59 in)',b'73 g (2.57 oz)',b'Mini-SIM',"b'CSTN, Mono'",b'',"b'112 x 64 pixels, 16:9 ratio'",,b'No',,,,,,b'No',b'No',b'GSM 850 / 1900 - US version',b'No',b'No',b'No',b'No',b'',b'',b'No',"b'4 - Black, White, Green, Red'",,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 72 h',b'Up to 3 h',b'',b'No',,,b'250 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'',b'Vibration; Monophonic ringtones',,,,,,
b'bird',b'Bird S299',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s299.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q2'",b'Discontinued',b'104 x 44 x 14 mm (4.09 x 1.73 x 0.55 in)',b'70 g (2.47 oz)',b'Mini-SIM',"b'CSTN, Mono'",b'',b'112 x 80 pixels',,b'No',,,,,,b'No',b'No',b'GSM 850 / 1900 - US version',b'No',b'No',b'No',b'FM radio',b'',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 200 h',b'Up to 3 h',b'Yes',b'No',,,b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'Yes',b'No',,,,,,,,,b'WAP',b'Vibration; Polyphonic(16) ringtones',,,,,,
b'bird',b'Bird MP300',b'https://cdn2.gsmarena.com/vv/bigpic/bird-w1.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, Q3'",b'Cancelled',b'108 x 44 x 19.5 mm (4.25 x 1.73 x 0.77 in)',b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',"b'120 x 160 pixels, 4:3 ratio'",,b'No',b'128 MB',b'VGA',b'No',,,b'Yes',b'No',"b'Wallpaper, animated screensaver'",b'No',b'No',b'No',b'No',b'Proprietary',b'',b'No',"b'Silver, Black'",,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 72 h',b'Up to 3 h',b'Class 10',b'No',,,"b'300 x 5 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS'",b'2 embedded + download',b'Yes',,,,,,,,,b'WAP 2.0/xHTML',b'Vibration; Downloadable polyphonic ringtones',,,,,,
b'bird',b'Bird M19',b'https://cdn2.gsmarena.com/vv/bigpic/bird-m12.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'106 x 44 x 15.2 mm (4.17 x 1.73 x 0.60 in)',b'82 g (2.89 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,b'No',b'32 MB',b'VGA',b'No',,,b'No',b'No',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',b'MP3 Player Predictive text input Voice memo Calculator Currency convertor',b'Silver',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 150 h',b'Up to 4 h',b'Class 10',b'No',,,"b'300 x 5 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,,,,,,,,b'WAP 2.0/xHTML',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,
b'bird',b'Bird V109',b'https://cdn2.gsmarena.com/vv/bigpic/bird-v109.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'82.9 x 43 x 21.7 mm (3.26 x 1.69 x 0.85 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,b'No',,b'1.3 MP',b'Yes',,,b'No',b'No',b'Second external OLED mono display (96 x 64 pixels)',b'No',b'No',b'No',b'No',b'',b'',b'No',b'',,,,,,,,,,b'Removable Li-Ion battery',,b'Yes',,b'Up to 72 h',b'Up to 2 h',b'Class 8',b'No',,,"b'300 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS'",b'Yes',b'No',,,,,,,,,b'WAP 1.2.1',b'Vibration; Downloadable polyphonic ringtones',,,,,,
b'bird',b'Bird S799',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s799.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, Q3'",b'Cancelled',b'83.5 x 45.5 x 21.5 mm (3.29 x 1.79 x 0.85 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'120 x 128 pixels',,b'No',,,,,,b'Yes',b'No',"b'Wallpaper, screensaver'",b'No',b'No',b'No',b'FM radio',b'',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 100 h',b'Up to 3 h',b'',b'No',,,b'200 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2 embedded',b'No',,,,,,,,,b'WAP 2.0/xHTML',b'Vibration; Polyphonic(16) ringtones',,,,,,
b'bird',b'Bird S699',b'https://cdn2.gsmarena.com/vv/bigpic/bird-s699.gif',b'GSM',b'GSM 900 / 1800',,,,"b'2005, Q3'",b'Cancelled',b'104.3 x 44 x 15.7 mm (4.11 x 1.73 x 0.62 in)',b'',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'120 x 128 pixels',,b'No',,,,,,b'No',b'No',"b'Wallpaper, screensaver'",b'No',b'No',b'No',b'No',b'',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion battery',,,,b'Up to 75 h',b'Up to 2 h',b'',b'No',,,b'100 entries',"b'20 dialed, 20 received, 20 missed calls'",b'SMS',b'2 embedded',b'No',,,,,,,,,b'',b'Vibration; Polyphonic(16) ringtones',,,,,,
