Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad,Dual or Triple
b'microsoft',b'Microsoft Lumia 640 XL Dual SIM',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-xl-3g-ds.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, March'","b'Available. Released 2015, April'",b'157.9 x 81.5 x 9 mm (6.22 x 3.21 x 0.35 in)',b'171 g (6.03 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 88.9 cm2 (~69.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~259 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'13 MP, f/2.0, 28mm (wide), 1/3"", AF'",b'1080p@30fps',b'5 MP',b'1080p@30fps',b'Yes',b'Yes',b'ClearBlack display',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass, sensor core'",b'Removable Li-Ion 3000 mAh battery',"b'Matte cyan, Orange, Black, Matte white, Glossy white'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8226 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,"b'Zeiss optics, LED flash'",,b'Yes',,,b'About 170 EUR',,,b'Up to 936 h (2G) / Up to 936 h (3G)',b'Up to 31 h 20 min (2G) / Up to 23 h 40 min (3G)',,,,,,,,,,,"b'Contrast ratio: 1119:1 (nominal), 3.065 (sunlight)'",b'Photo / Video',b'Voice 72dB / Noise 67dB / Ring 73dB',b'Noise -93.0dB / Crosstalk -94.4dB',b'Endurance rating 74h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 640 XL',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-xl-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, March'","b'Available. Released 2015, April'",b'157.9 x 81.5 x 9 mm (6.22 x 3.21 x 0.35 in)',b'171 g (6.03 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 88.9 cm2 (~69.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~259 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'13 MP, f/2.0, 28mm (wide), 1/3"", AF'",b'1080p@30fps',b'5 MP',b'1080p@30fps',b'Yes',b'Yes',b'ClearBlack display',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass, sensor core'",b'Removable Li-Ion 3000 mAh battery',"b'Matte cyan, Orange, Black, Matte white, Glossy white'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8226 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,"b'Zeiss optics, LED flash'",,b'Yes',,,b'About 170 EUR',,,b'Up to 936 h (2G) / Up to 936 h (3G)',b'Up to 31 h 20 min (2G) / Up to 23 h 40 min (3G)',,,,,,,,,,,"b'Contrast ratio: 1119:1 (nominal), 3.065 (sunlight)'",,,b'Noise -93.0dB / Crosstalk -94.4dB',b'Endurance rating 74h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 640 LTE Dual SIM',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-4g-ds.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 20(800), 28(700), 38(2600), 40(2300)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, March'","b'Available. Released 2015, April'",b'141.3 x 72.2 x 8.8 mm (5.56 x 2.84 x 0.35 in)',b'145 g (5.11 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, f/2.2, 28mm (wide), 1/4"", AF'",b'1080p@30fps',b'1 MP',b'720p',b'Yes',b'Yes',b'ClearBlack display',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 2500 mAh battery',"b'Glossy cyan, Orange, White, Matte black'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,b'LED flash',,b'Yes',,,b'About 150 EUR',,,b'Up to 864 h (2G) / Up to 864 h (3G)',b'Up to 26 h 30 min (2G) / Up to 17 h 30 min (3G)',,,,,,,,,,,"b'Contrast ratio: 1034 (nominal),  2.563 (sunlight)'",,b'Voice 70dB / Noise 65dB / Ring 75dB',b'Noise -93.1dB / Crosstalk -93.2dB',b'Endurance rating 76h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 640 LTE',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-4g.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, March'","b'Available. Released 2015, April'",b'141.3 x 72.2 x 8.8 mm (5.56 x 2.84 x 0.35 in)',b'145 g (5.11 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, f/2.2, 28mm (wide), 1/4"", AF'",b'1080p@30fps',b'1 MP',b'720p',b'Yes',b'Yes',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - T-Mobile',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'LTE band 1(2100), 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700), 17(700) - T-Mobile'","b'Glossy cyan, Orange, White, Matte black'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,b'LED flash',,b'Yes',,b'Removable Li-Ion 2500 mAh battery',b'About 120 EUR',,,b'Up to 864 h (2G) / Up to 864 h (3G)',b'Up to 26 h 30 min (2G) / Up to 17 h 30 min (3G)',,,,,,,,,,,"b'Contrast ratio: 1034 (nominal),  2.563 (sunlight)'",b'Photo / Video',b'Voice 70dB / Noise 65dB / Ring 75dB',b'Noise -93.1dB / Crosstalk -93.2dB',b'Endurance rating 76h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 640 Dual SIM',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-640-3g-ds.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, March'","b'Available. Released 2015, April'",b'141.3 x 72.2 x 8.8 mm (5.56 x 2.84 x 0.35 in)',b'145 g (5.11 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, f/2.2, 28mm (wide), 1/4"", AF'",b'1080p@30fps',b'1 MP',b'720p',b'Yes',b'Yes',b'ClearBlack display',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 2500 mAh battery',"b'Glossy cyan, Orange, White, Matte black'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',,b'LED flash',,,,,b'About 170 EUR',,,b'Up to 840 h (2G) / Up to 840 h (3G)',b'Up to 27 h 30 min (2G) / Up to 20 h 30 min (3G)',,,,,,,,,,,"b'Contrast ratio: 1034 (nominal),  2.563 (sunlight)'",,b'Voice 70dB / Noise 65dB / Ring 75dB',b'Noise -93.1dB / Crosstalk -93.2dB',b'Endurance rating 76h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 532 Dual SIM',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-lumia-532.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, January'","b'Available. Released 2015, February'",b'118.9 x 65.5 x 11.6 mm (4.68 x 2.58 x 0.46 in)',b'136.3 g (4.80 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD, capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Microsoft Windows Phone 8.1',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, f/2.4, 28mm (wide), 1/4""'",b'480p@30fps',b'VGA',b'480p',b'Yes',b'Yes',b'Removable Li-Ion 1560 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'A-GPS, GLONASS'","b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Green, Orange'",,b'Qualcomm MSM8212 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,,,,,,b'About 90 EUR',,,b'Up to 528 h (2G) / Up to 528 h (3G)',b'Up to 21 h (2G) / Up to 12 h (3G)',,,,b'Up to 61 h',,,,,,,,b'Photo',,,b'Endurance rating 60h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 532',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-lumia-532.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, January'","b'Available. Released 2015, February'",b'118.9 x 65.5 x 11.6 mm (4.68 x 2.58 x 0.46 in)',b'136.3 g (4.80 oz)',b'Micro-SIM',"b'IPS LCD, capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Microsoft Windows Phone 8.1',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, f/2.4, 28mm (wide)'",b'480p@30fps',b'VGA',b'480p',b'Yes',b'Yes',b'Removable Li-Ion 1560 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'A-GPS, GLONASS'","b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Green, Orange'",,b'Qualcomm MSM8212 Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,,,,,,b'About 90 EUR',,,b'Up to 528 h (2G) / Up to 528 h (3G)',b'Up to 21 h (2G) / Up to 12 h (3G)',,,,b'Up to 61 h',,,,,,,,,,,b'Endurance rating 55h',,,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 435 Dual SIM',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-lumia-435.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, January'","b'Available. Released 2015, February'",b'118.1 x 64.7 x 11.7 mm (4.65 x 2.55 x 0.46 in)',b'134.1 g (4.73 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD, capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~59.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'2 MP, f/2.7, 36mm (standard), 1/5""'",b'480p@30fps',b'VGA',b'480p',b'Yes',b'Yes',b'Removable Li-Ion 1560 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'A-GPS, GLONASS'","b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Green, Orange'",,b'Qualcomm MSM8210 Snapdragon 200 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Adreno 302',,,,,,,b'About 70 EUR',,,b'Up to 504 h (2G) / Up to 504 h (3G)',b'Up to 21 h (2G) / Up to 11 h 45 min (3G)',,,,b'Up to 64 h',,,,,,b'0.58 W/kg (head) \xc2\xa0 \xc2\xa0 0.54 W/kg (body)',,,,,b'Endurance rating 64h',b'1.05 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 435',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-lumia-435.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2015, January'","b'Available. Released 2015, March'",b'118.1 x 64.7 x 11.7 mm (4.65 x 2.55 x 0.46 in)',b'134.1 g (4.73 oz)',b'Micro-SIM',"b'IPS LCD, capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~59.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'2 MP, f/2.7, 36mm (standard), 1/5""'",b'480p@30fps',b'VGA',b'480p',b'Yes',b'Yes',b'Removable Li-Ion 1560 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'A-GPS, GLONASS'","b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Green, Orange'",,b'Qualcomm MSM8210 Snapdragon 200 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Adreno 302',,,,,,,b'About 70 EUR',,,b'Up to 504 h (2G) / Up to 504 h (3G)',b'Up to 21 h (2G) / Up to 11 h 45 min (3G)',,,,b'Up to 64 h',,,,,,b'0.58 W/kg (head) \xc2\xa0 \xc2\xa0 0.54 W/kg (body)',,,,,b'Endurance rating 58h',b'0.81 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,,,,,,,,,,
b'microsoft',b'Microsoft Lumia 535 Dual SIM',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-535-ds.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100 - RM-1090',,b'HSPA 42.2/5.76 Mbps',"b'2014, November'","b'Available. Released 2014, December'",b'140.2 x 72.4 x 8.8 mm (5.52 x 2.85 x 0.35 in)',b'146 g (5.15 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Microsoft Windows Phone 8.1',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, f/2.4, 28mm (wide), 1/4"", AF'",b'480p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 1900 / 2100 - RM-1092',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Active noise cancellation with dedicated mic',"b'Orange, green, white, black, gray, blue'",b'Corning Gorilla Glass 3',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,b'LED flash',,,,b'Removable Li-Ion 1905 mAh battery (BL-L4A)',b'About 80 EUR',,,b'Up to 336 h',b'Up to 11 h (2G) / Up to 13 h (3G)',,,,b'Up to 78 h',,,,,,b'0.60 W/kg (head) \xc2\xa0 \xc2\xa0 0.55 W/kg (body)',,b'Photo',b'Voice 66dB / Noise 64dB / Ring 71dB',b'Noise -93.9dB / Crosstalk -94.2dB',b'Endurance rating 44h',b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.44 W/kg (body)',,,,,,,,b'Basemark OS II: 414',,,,
b'microsoft',b'Microsoft Lumia 535',b'https://cdn2.gsmarena.com/vv/bigpic/nokia-lumia-535.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2014, November'","b'Available. Released 2014, December'",b'140.2 x 72.4 x 8.8 mm (5.52 x 2.85 x 0.35 in)',b'146 g (5.15 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'","b'Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10'","b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'5 MP, f/2.4, 28mm (wide), 1/4"", AF'",b'480p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'4.0, A2DP, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1905 mAh battery (BL-L4A)',"b'Orange, green, white, black, gray, blue'",b'Corning Gorilla Glass 3',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',,b'LED flash',,,,,b'About 80 EUR',,,b'Up to 552 h',b'Up to 11 h (2G) / Up to 13 h (3G)',,,,b'Up to 78 h',,,,,,b'0.62 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',,,,,,b'0.46 W/kg (head) \xc2\xa0 \xc2\xa0 0.38 W/kg (body)',,,,,,,,,,,,
b'microsoft',b'Microsoft Surface 2',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-surface-2.jpg',b'No cellular connectivity',b'N/A',,,,"b'2013, September. Released 2013, October'",b'Discontinued',b'274.6 x 172.5 x 8.9 mm (10.81 x 6.79 x 0.35 in)',b'675.9 g (1.49 lb)',b'No',"b'TFT capacitive touchscreen, 16M colors'","b'10.6 inches, 309.8 cm2 (~65.4% screen-to-body ratio)'","b'1920 x 1080 pixels, 16:9 ratio (~208 ppi density)'",b'Microsoft Windows RT',"b'microSD, up to 64 GB (dedicated slot)'","b'32/64 GB, 2 GB RAM'","b'5 MP, AF'",b'1080p@30fps',b'3.5 MP',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',b'Built-in 2-stage kickstand',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct'","b'4.0, A2DP'",b'No',b'No',"b'USB 3.0, USB Host support'","b'Accelerometer, gyro, compass'",b'ClearType technology',b'Dark Titanium',,b'Nvidia Tegra 4 T40',b'Quad-core 1.7 GHz Cortex-A15',b'ULP GeForce (72 cores)',,b'LED flash',,,,b'Non-removable Li-Ion battery',b'About 330 EUR',,,,,b'No',b'No',,,,,,,,,,,,,,,,,,,,,,,,,,
b'microsoft',b'Microsoft Surface',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-surface.jpg',b'No cellular connectivity',b'N/A',,,,"b'2012, October. Released 2012, November'",b'Discontinued',b'274.6 x 172 x 9.4 mm (10.81 x 6.77 x 0.37 in)',b'680.4 g (1.50 lb)',b'No',"b'TFT capacitive touchscreen, 16M colors'","b'10.6 inches, 309.7 cm2 (~65.6% screen-to-body ratio)'","b'1366 x 768 pixels, 16:9 ratio (~148 ppi density)'",b'Microsoft Windows RT',"b'microSD, up to 64 GB (dedicated slot)'","b'32/64 GB, 2 GB RAM'",b'1.2 MP',b'720p',b'1.2 MP',b'720p@30fps',"b'Yes, with stereo speakers'",b'Yes',b'Built-in kickstand',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct'","b'4.0, A2DP'",b'No',b'No',"b'USB 2.0, USB Host support'","b'Accelerometer, gyro, compass'",b'ClearType technology',b'Dark Titanium',,b'Nvidia Tegra 3 T30',b'Quad-core 1.3 GHz Cortex-A9',b'ULP GeForce',,,,,,b'Non-removable Li-Ion battery (31.5 Wh)',b'About 260 EUR',,,b'Up to 360 h',b'Up to 8 h',b'No',b'No',,,,,,,,,b'Contrast ratio: 1324:1 (nominal)',,,b'Noise -82.6dB / Crosstalk -81.7dB',,,,,,,,,,,,,,
b'microsoft',b'Microsoft Kin TWOm',b'https://cdn2.gsmarena.com/vv/bigpic/kin-twom.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,b'EV-DO Rev.A 3.1 Mbps',"b'2010, November. Released 2010, November'",b'Discontinued',b'111.3 x 59.9 x 16.3 mm (4.38 x 2.36 x 0.64 in)',b'133 g (4.69 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.4 inches, 34.4 cm2 (~51.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~170 ppi density)'",,b'No',"b'8 GB, 256 MB RAM'","b'8 MP, AF'",b'720p',,,"b'Yes, with stereo speakers'",b'Yes',b'',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'No',b'Black',,b'Nvidia Tegra',b'600MHz ARM 11',,,b'LED flash',,,,b'Removable Li-Ion battery',b'About 160 EUR',,,b'Up to 232 h',b'Up to 6 h',,,,,"b'Practically unlimited entries and fields, Photocall'",b'Practically unlimited',"b'SMS(threaded view), MMS, Email, Push Email'",b'No',"b'Yes, MIDP 2.0'",,,,,,,b'1.29 W/kg (head) \xc2\xa0 \xc2\xa0 0.76 W/kg (body)',b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,,,,
b'microsoft',b'Microsoft Kin ONEm',b'https://cdn2.gsmarena.com/vv/bigpic/kin-onem.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,b'EV-DO Rev.A 3.1 Mbps',"b'2010, November. Released 2010, November'",b'Discontinued',b'84.1 x 67.6 x 18.5 mm (3.31 x 2.66 x 0.73 in)',b'110.6 (3.88 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'2.6 inches, 20.9 cm2 (~36.8% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~154 ppi density)'",,b'No',"b'4 GB, 256 MB RAM'","b'5 MP, AF'",b'480p@30fps',,,b'Yes',b'Yes',b'',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'No',b'Black',,b'Nvidia Tegra',b'600MHz ARM 11',,,b'Dual-LED flash',,,,b'Removable Li-Ion 1240 mAh battery',b'About 90 EUR',,,b'Up to 210 h',b'Up to 5 h 40 min',,,,,"b'Practically unlimited entries and fields, Photocall'",b'Practically unlimited',"b'SMS(threaded view), MMS, Email, Push Email'",b'Yes + downloadable',"b'Yes, MIDP 2.1'",,,,,,,b'1.38 W/kg (head) \xc2\xa0 \xc2\xa0 0.49 W/kg (body)',b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,,,,
b'microsoft',b'Microsoft Kin Two',b'https://cdn2.gsmarena.com/vv/bigpic/microsoft-kin-two-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,b'HSPA 7.2/2 Mbps',"b'2010, April'",b'Cancelled',b'115.1 x 65.3 x TBC mm',b'-',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.4 inches, 34.4 cm2 (~45.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~170 ppi density)'",,b'No',"b'8 GB, 256 MB RAM'","b'8 MP, AF'",b'720p',,,"b'Yes, with stereo speakers'",b'Yes',b'',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'",b'No',b'Black',,b'Nvidia Tegra',b'600MHz ARM 11',,,b'LED flash',,,,b'Removable Li-Ion 1390 mAh battery',b'About 330 EUR',,,b'Up to 232 h',,,,,,"b'Practically unlimited entries and fields, Photocall'",b'Practically unlimited',"b'SMS(threaded view), MMS, Email, Push Email'",b'Yes + downloadable',"b'Yes, MIDP 2.1'",,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'",,,,,,,,,,
