Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1
b'verykool',b'verykool s5528 Cosmo',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5528.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Po 3000 mAh battery',,,"b'2017, August'","b'Available. Released 2017, August'",b'154.8 x 78.2 x 8.8 mm (6.09 x 3.08 x 0.35 in)',b'169 g (5.96 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~68.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB'",,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 9 h (3G)',"b'Black, Gold'","b'8 MP, f/2.4, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 7.0 (Nougat)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'0.37 W/kg (head) \xc2\xa0 \xc2\xa0 0.96 W/kg (body)',,
b'verykool',b'verykool SL5565 Rocket',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-SL5565.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'LTE band 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 28(700)'",,,"b'2017, August'","b'Available. Released 2017, August'",b'156.4 x 79.2 x 8.8 mm (6.16 x 3.12 x 0.35 in)',b'172 g (6.07 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~67.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 128 GB'",,,"b'16 GB, 2 GB RAM'",b'Non-removable Li-Po 2700 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Fingerprint (front-mounted), accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Darg Gray, Gold, White'","b'13 MP, f/2.2, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'Triple-LED flash, panorama'",,b'Android 7.0 (Nougat)',b'Quad-core 1.3 GHz Cortex-A7',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6737 (28 nm)',,,"b'LTE band 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 12(700), 17(700)'",,b'Mali-T720MP2',,,,,,,,b'LED flash',,,,,,,,b'0.45 W/kg (head) \xc2\xa0 \xc2\xa0 1.29 W/kg (body)',,
b'verykool',b'verykool T7445',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-t7445.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2',b'Li-Po 2500 mAh battery',,,"b'2017, June'","b'Available. Released 2017, June'",b'189.8 x 109.7 x 10.6 mm (7.47 x 4.32 x 0.42 in)',b'275 g (6.17 oz)',"b'Dual SIM (Mini-SIM, Micro-SIM)'","b'TFT capacitive touchscreen, 16M colors'","b'7.0 inches, 137.9 cm2 (~66.2% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 216 h (3G)',b'Up to 10 h (3G)',b'Black',"b'5 MP, f/2.4'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 7.0 (Nougat)',b'Quad-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT8321 (28 nm)',,,,,b'Mali-400',,,,,,,,b'LED flash',,,,,,,,b'0.48 W/kg (head) \xc2\xa0 \xc2\xa0 1.21 W/kg (body)',,
b'verykool',b'verykool s4009 Crystal',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4009.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1200 mAh battery',,,"b'2017, June'","b'Available. Released 2017, June'",b'127 x 66 x 10.7 mm (5.0 x 2.60 x 0.42 in)',b'-',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~54.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 150 h (3G)',b'Up to 4 h (3G)',b'Black/Gold',"b'5 MP, f/2.4'",b'720p@30fps',,b'HSDPA 850 / 1900 / 2100',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Dual-core 1.3 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6570 (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'1.13 W/kg (head) \xc2\xa0 \xc2\xa0 0.81 W/kg (body)',,
b'verykool',b'verykool s5526 Alpha',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5526.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Po 2800 mAh battery',,,"b'2017, May'","b'Available. Released 2017, May'",b'152.9 x 76.8 x 8.2 mm (6.02 x 3.02 x 0.32 in)',b'148 g (5.22 oz)',"b'Dual SIM (Micro-SIM/Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 9 h (3G)',b'Black',"b'8 MP, f/2.4, AF'",b'1080p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 1.27 W/kg (body)',,
b'verykool',b'verykool s5034 Spear Jr.',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5034.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2050 mAh battery',,,"b'2017, May'","b'Available. Released 2017, May'",b'146.5 x 72 x 7.9 mm (5.77 x 2.83 x 0.31 in)',b'145 g (5.11 oz)',"b'Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, Blue'","b'8 MP, f/2.4, AF'",b'1080p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,,,,,b'LED flash',,,,,,,,b'0.59 W/kg (head) \xc2\xa0 \xc2\xa0 1.41 W/kg (body)',,
b'verykool',b'verykool s5035 Spear',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5035.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Po 2000 mAh battery',,,"b'2017, April'","b'Available. Released 2017, April'",b'146.5 x 72 x 7.9 mm (5.77 x 2.83 x 0.31 in)',b'145 g (5.11 oz)',b'Dual SIM (Nano-SIM/ Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, Blue'","b'8 MP, f/2.8, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700 / 1900 / 900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6580M (28 nm)',,,,b'Scratch-resistant glass',b'Mali-400MP2',,,,,,,,,,,,,,,,b'0.59 W/kg (head) \xc2\xa0 \xc2\xa0 1.41 W/kg (body)',,
b'verykool',b'verykool s5028 Bolt',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5027-s5028.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2000 mAh battery',,,"b'2017, April'","b'Available. Released 2017, April'",b'144.8 x 72.8 x 10 mm (5.70 x 2.87 x 0.39 in)',b'154 g (5.43 oz)',"b'Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, Gold'","b'8 MP, f/2.4, AF'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.2 GHz Cortex-A7',,"b'2 MP, f/2.8'",b'',b'Spreadtrum SC7731C',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool s5027 Bolt Pro',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5027-s5028.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 2000 mAh battery',,,"b'2017, April'","b'Available. Released 2017, April'",b'144.8 x 72.8 x 10 mm (5.70 x 2.87 x 0.39 in)',b'154 g (5.43 oz)',"b'Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, Gold'","b'8 MP, f/2.4, AF'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.2 GHz Cortex-A7',,"b'8 MP, f/2.4'",b'',b'Spreadtrum SC7731C',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool s5007 Lotus Plus',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5007.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2000 mAh battery',,,"b'2017, April'","b'Available. Released 2017, April'",b'144.8 x 72.8 x 9.8 mm (5.70 x 2.87 x 0.39 in)',b'148 g (5.22 oz)',"b'Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',"b'Black, White, Rose Gold'","b'8 MP, f/2.8, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.2 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Spreadtrum SC7731C',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.53 W/kg (head) \xc2\xa0 \xc2\xa0 1.16 W/kg (body)',,
b'verykool',b'verykool s4513 Luna II',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4513.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Li-Ion 1700 mAh battery',,,"b'2017, March'","b'Available. Released 2017, March'",b'133 x 72 x 10.2 mm (5.24 x 2.83 x 0.40 in)',b'135 g (4.76 oz)',b'Mini-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~58.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 192 h (3G)',b'Up to 7 h (3G)',"b'Black, Blue'","b'5 MP, f/2.4'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',b'LED flash',,b'Android 6.0 (Marshmallow)',b'Quad-core 1.2 GHz Cortex-A7',,"b'2 MP, f/2.8'",b'',b'Spreadtrum SC7731C',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,
b'verykool',b'verykool SL5560 Maverick Pro',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl5560.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 1900 / 900 - SIM 1 & SIM 2',b'Removable Li-Po 3000 mAh battery',,,"b'2017, February'","b'Available. Released 2017, February'",b'153.5 x 78 x 10 mm (6.04 x 3.07 x 0.39 in)',b'179 g (6.31 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~69.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'microSD, up to 64 GB'",,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 9 h (3G)',"b'Blue, Gray'","b'13 MP, f/2.4, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6737 (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700), 17(700)'",,b'Mali-T720MP2',,,,,,,,b'LED flash',,,,,,,,b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 1.20 W/kg (body)',,
b'verykool',b'verykool s5021 Wave Pro',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5021.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 2000 mAh battery',,,"b'2017, February'","b'Available. Released 2017, February'",b'145.8 x 73 x 9.7 mm (5.74 x 2.87 x 0.38 in)',b'168 g (5.93 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, White, Blue'","b'8 MP, f/2.4'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.2 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Spreadtrum SC7731C',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.73 W/kg (head) \xc2\xa0 \xc2\xa0 0.87 W/kg (body)',,
b'verykool',b'verykool s5019 Wave',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s5021.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 2000 mAh battery',,,"b'2017, February'","b'Available. Released 2017, February'",b'145.8 x 73 x 9.7 mm (5.74 x 2.87 x 0.38 in)',b'168 g (5.93 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Black, White, Blue, Brown, Dark Blue'","b'5 MP, f/2.4'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.2 GHz Cortex-A7',,"b'2 MP, f/2.8'",b'',b'Spreadtrum SC7731C',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.73 W/kg (head) \xc2\xa0 \xc2\xa0 0.87 W/kg (body)',,
b'verykool',b'verykool s4008 Leo V',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s4008.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 1400 mAh battery',,,"b'2016, November'","b'Available. Released 2016, November'",b'126 x 65 x 10.5 mm (4.96 x 2.56 x 0.41 in)',b'141 g (4.97 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 192 h (3G)',b'Up to 5 h (3G)',"b'Black, Blue'","b'5 MP, f/2.8'",b'720p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 5.1 (Lollipop)',b'Quad-core 1.2 GHz Cortex-A7',,"b'2 MP, f/2.8'",b'',b'Spreadtrum SC7731',,,,,b'Mali-400',,,,,,,,,,,,,,,,b'0.85 W/kg (head) \xc2\xa0 \xc2\xa0 1.22 W/kg (body)',,
b'verykool',b'verykool Sl5200 Eclipse',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl5200.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Po 2900 mAh battery',,,"b'2016, November'","b'Available. Released 2016, November'",b'149.8 x 73.4 x 8.8 mm (5.90 x 2.89 x 0.35 in)',b'141 g (4.97 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~67.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'","b'microSD, up to 64 GB'",,,"b'16 GB, 2 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 288 h (3G)',b'Up to 10 h (3G)',b'Black',"b'16 MP, f/2.4, AF'",b'1080p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Octa-core 1.3 GHz Cortex-A53',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6753 (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700), 17(700)'",b'Asahi Dragontrail Glass',b'Mali-T720',,,,,,,,b'LED flash',,,,,,,,,,
b'verykool',b'verykool sl5050 Phantom',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-sl5050.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Non-removable Li-Po 2500 mAh battery',,,"b'2016, November'","b'Available. Released 2016, November'",b'145.5 x 70.5 x 7.2 mm (5.73 x 2.78 x 0.28 in)',b'121 g (4.27 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'microSD, up to 64 GB'",,,"b'16 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 8 h (3G)',"b'Dark Blue, Gold'","b'16 MP, f/2.4, AF'",b'720p@30fps',,b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A53',,"b'8 MP, f/2.8'",b'',b'Mediatek MT6737 (28 nm)',,,"b'LTE band 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700), 17(700)'",b'Asahi Dragontrail Glass',b'Mali-T720',,,,,,,,b'LED flash',,,,,,,,,,
b'verykool',b'verykool s6004 Cyprus Jr.',b'https://cdn2.gsmarena.com/vv/bigpic/verykool-s6004.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Li-Ion 2600 mAh battery',,,"b'2016, September'","b'Available. Released 2016, September'",b'166 x 85.3 x 9 mm (6.54 x 3.36 x 0.35 in)',b'165 g (5.82 oz)',"b'Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~70.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'","b'microSD, up to 64 GB'",,,"b'8 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP, LE'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 240 h (3G)',b'Up to 7 h (3G)',b'Gray',"b'8 MP, f/2.8, AF'",b'1080p@30fps',,b'HSDPA 850 / 1900',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 6.0 (Marshmallow)',b'Quad-core 1.3 GHz Cortex-A7',,"b'5 MP, f/2.8'",b'',b'Mediatek MT6580 (28 nm)',,,,b'Asahi Dragontrail Glass',b'Mali-400MP2',,,,,,,,,,,,,,,,,,
