Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G
b'gigabyte',b'Gigabyte GSmart Aku A1',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-aku-a1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, July. Released 2013, July'",b'Discontinued',b'136 x 67 x 12.4 mm (5.35 x 2.64 x 0.49 in)',b'147.7 g (5.19 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'5 MP, AF'",b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White'",,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',,b'LED flash',,,,,b'About 150 EUR',,,b'Up to 333 h',b'Up to 5 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Tuku T2',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-tuku-t2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, July. Released 2013, July'",b'Discontinued',b'124 x 63.5 x 11.8 mm (4.88 x 2.5 x 0.46 in)',b'125 g (4.41 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~57.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'","b'5 MP, AF'",b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Orange, Blue, Green'",,b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',,b'LED flash',,,,,,,,b'Up to 225 h',b'Up to 7 h',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Maya M1 v2',b'https://cdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Maya-M1-v2-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, June. Released 2013, July'",b'Discontinued',b'136 x 67 x 9.7 mm (5.35 x 2.64 x 0.38 in)',b'147 g (5.19 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~61.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1700 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'Gray, White, Red'",,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',,b'Dual-LED flash',,,,,b'About 200 EUR',,,b'Up to 500 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Sierra S1',b'https://cdn2.gsmarena.com/vv/bigpic/GSmart-Sierra-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 42.2/11.5 Mbps',"b'2013, June. Released 2013, October'",b'Discontinued',b'145.5 x 72.5 x 8.9 mm (5.73 x 2.85 x 0.35 in)',b'168 g (5.93 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'2 MP',b'720p',b'Yes',b'Yes',b'Removable Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,b'Black/White',,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544',,b'LED flash',,,,,b'About 220 EUR',,,b'Up to 600 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Simba SX1',b'https://cdn2.gsmarena.com/vv/bigpic/GSmart-Simba-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA',"b'2013, June. Released 2013, November'",b'Discontinued',b'144 x 73 x 9.5 mm (5.67 x 2.87 x 0.37 in)',b'165 g (5.82 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'13 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'HSDPA 850 / 2100',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1900 mAh battery',b'Black/White',,b'Qualcomm MSM8230 Snapdragon 400 (28 nm)',b'Dual-core 1.4 GHz Krait',b'Adreno 305',,b'LED flash',,,,,b'About 260 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Maya M1',b'https://cdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Maya-M1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA',,b'HSPA 7.2/5.76 Mbps',"b'2013, April. Released 2013, April'",b'Discontinued',b'136 x 67 x 9.7 mm (5.35 x 2.64 x 0.38 in)',b'150.5 g (5.29 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~61.3% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'480p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1700 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'Brown, Brown/White, Brown/Red'",,b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,b'Dual-LED flash',,,,,b'About 220 EUR',,,b'Up to 300 h',b'Up to 4 h',b'Yes',b'Yes',,,,,,,,b'0.75 W/kg (head)',,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart Rio R1',b'https://cdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-Rio-R1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA',,b'HSPA 7.2/0.384 Mbps',"b'2013, April. Released 2013, April'",b'Discontinued',b'124.2 x 63.8 x 10.5 mm (4.89 x 2.51 x 0.41 in)',b'130.5 g (4.59 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~57.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'","b'5 MP, AF'",b'720p',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1500 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, Black/White, Black/Blue, Black/Pink, Black/Yellow'",,b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',,b'LED flash',,,,,b'About 150 EUR',,,b'Up to 135 h',b'Up to 5 h',b'Yes',b'Yes',,,,,,,,b'0.58 W/kg (head)',,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart GS202',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-gs202.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2012, December. Released 2012, December'",b'Discontinued',b'130.5 x 66.5 x 10.9 mm (5.14 x 2.62 x 0.43 in)',b'147.6 g (5.19 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD capacitive touchscreen',"b'4.3 inches, 52.6 cm2 (~60.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'","b'5 MP, AF'",b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'White, Brown'",,b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,b'LED flash',,,,,b'About 110 EUR',,,b'Up to 200 h',b'Up to 4 h',,,,,,,,,,b'0.24 W/kg (head)',,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1362',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-g1362.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2012, August. Released 2012, September'",b'Discontinued',b'132.5 x 67.7 x 11 mm (5.22 x 2.67 x 0.43 in)',b'155 g (5.47 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'4.3 inches, 51.0 cm2 (~56.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~228 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'","b'5 MP, AF'",b'Yes',b'VGA',b'',b'Yes',b'Yes',b'HSDPA 850 / 2100 - SIM 1 only',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",b'MP3/AAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo/dial Predictive text input',"b'Gray, White'",,b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.2 GHz Cortex-A5',b'Adreno 203',,b'LED flash',,,,b'Removable Li-Ion 1550 mAh battery',b'About 210 EUR',,,b'Up to 200 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1355',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g1355.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2012, February. Released 2012, September'",b'Discontinued',b'129.8 x 69.8 x 11.5 mm (5.11 x 2.75 x 0.45 in)',b'168 g (5.93 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'4.3 inches, 52.6 cm2 (~58.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 2.3.4 (Gingerbread)',"b'microSD, up to 32 GB (dedicated slot)'","b'1 GB, 512 MB RAM'","b'5 MP, AF'",b'Yes',,,b'Yes',b'Yes',b'HSDPA 850 / 2100 - SIM 1 only',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'No',b'Gray',,b'Qualcomm MSM7227T Snapdragon S1',b'800 MHz ARM 11',b'Adreno 200',,b'LED flash',,,,b'Removable Li-Ion 1500 mAh battery',b'About 190 EUR',,,b'Up to 115 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1345',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-g1345.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2011, Q2'",b'Discontinued',b'120 x 62.5 x 13.9 mm (4.72 x 2.46 x 0.55 in)',b'123.3 g (4.34 oz)',"b'Dual SIM (Mini-SIM, no dual stand-by)'","b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~48.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3 (Gingerbread)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB RAM, 512 MB'","b'5 MP, AF'",b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'HSDPA 850 / 2100 - SIM 1 only',b'Black',,b'Qualcomm MSM7227T Snapdragon S1',b'800 MHz ARM 11',b'Adreno 200',,b'LED flash',,,,b'Removable Li-Ion 1500 mAh battery',,,,b'Up to 115 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1342 Houston',b'https://cdn2.gsmarena.com/vv/bigpic/huawei-houston-g1342.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',b'2011',b'Discontinued',b'121 x 62.5 x 12.5 mm (4.76 x 2.46 x 0.49 in)',b'120 g (4.23 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~48.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'1 GB, 512 MB RAM'",b'3.15 MP',b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'HSDPA 850 / 2100 - SIM 1 only',b'Black',,b'Qualcomm MSM7225AA Snapdragon S1',b'800 MHz Cortex-A5',b'Adreno 200',,,,,,b'Removable Li-Ion 1500 mAh battery',,,,b'Up to 115 h',b'Up to 4 h 30 min',,,,,,,,,,,,,,,,,,,,,,,,,,
b'gigabyte',b'Gigabyte GSmart M3447',b'https://cdn2.gsmarena.com/vv/bigpic/Gigabyte-GSmart-M3447.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 2100',,b'HSPA',b'2011. Released 2011',b'Discontinued',b'110 x 59 x 13 mm (4.33 x 2.32 x 0.51 in)',b'95 g (3.35 oz)',b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'","b'2.4 inches, 17.8 cm2 (~27.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'","b'64 MB RAM, 128 MB ROM'",b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'No',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'No',"b'2.1, A2DP, EDR'",b'No',b'No',b'Proprietary',b'',b'MP3/eAAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',b'Black',,,b'MediaTek MT6268 246 MHz',,,,,,,b'Removable Li-Ion 900 mAh battery',,,,b'Up to 450 h (2G) / Up to 200 h (3G)',b'Up to 4 h 30 min (2G) / Up to 4 h (3G)',,,,,"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, Push Email, IM'",b'Yes',b'',,,,,,,,b'QWERTY',b'HTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1310',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-g1310.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2011, January. Released 2011, July'",b'Discontinued',b'113.5 x 60 x 12.9 mm (4.47 x 2.36 x 0.51 in)',b'117 g (4.13 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 256K colors'","b'3.2 inches, 30.5 cm2 (~44.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'Android 2.2 (Froyo)',"b'microSD, up to 32 GB (dedicated slot)'","b'256 MB RAM, 512 MB'","b'5 MP, AF'",b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'No',"b'Champagne gold, pearl white'",,b'Qualcomm MSM7225-1 Snapdragon S1',b'528 MHz ARM 11',b'No',,,,,,b'Removable Li-Po 1260 mAh battery',b'About 10 EUR',,,b'Up to 255 h',b'Up to 4 h 40 min',,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1317 Rola',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-rola.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100 - SIM 1 only',,b'HSPA',"b'2010, November. Released 2011, April'",b'Discontinued',b'113.5 x 60 x 13.3 mm (4.47 x 2.36 x 0.52 in)',b'116 g (4.09 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT resistive touchscreen, 16M colors'","b'3.2 inches, 29.1 cm2 (~42.8% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",b'Android 2.2 (Froyo)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'3.15 MP',b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'HSDPA 850 / 2100 - SIM 1 only',"b'Glossy Black, Glossy White'",,b'Qualcomm MSM7225 Snapdragon S1',b'528 MHz ARM 11',b'No',,b'LED flash',,,,b'Removable Li-Ion 1260 mAh battery',b'About 130 EUR',,,b'Up to 115 h',b'Up to 6 h 30 min',,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1315 Skate',b'https://cdn2.gsmarena.com/vv/bigpic/GSmart-Skate-G1315.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'HSDPA 900 / 2100',,b'HSPA',"b'2011. Released 2011, October'",b'Discontinued',b'113.5 x 61.3 x 13.3 mm (4.47 x 2.41 x 0.52 in)',b'118 g (4.16 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~52.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.2 (Froyo)',"b'microSD, up to 32 GB (dedicated slot)'","b'256 MB RAM, 512 MB'","b'5 MP, AF'",b'Yes',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'No',"b'Black, white'",,b'Qualcomm MSM7225-1 Snapdragon S1',b'528 MHz ARM 11',b'No',,,,,,b'Removable Li-Ion 1260 mAh battery',,,,b'Up to 115 h',b'Up to 6 h 30 min',,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart S1205',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-s1205.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',,,,"b'2010, March. Released 2010, April'",b'Discontinued',b'110.6 x 55 x 13.1 mm (4.35 x 2.17 x 0.52 in)',b'114.5 (4.02 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT resistive touchscreen, 65K colors'","b'3.2 inches, 29.1 cm2 (~47.9% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",b'Microsoft Windows Mobile 6.5 Professional',"b'microSD, up to 16 GB (dedicated slot)'","b'256 MB ROM, 128 MB RAM'",b'3.15 MP',b'480p',,,b'Yes',b'Yes',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'',b'No',b'Black',,,b'416 MHz Media Tek MT6516',,,,,,,b'Removable Li-Po 1320 mAh battery',b'About 150 EUR',,,b'Up to 150 h',b'Up to 4 h',b'Class 12',b'Class 10',,,,,,,,,,b'Photo',b'Voice 67dB / Noise 75dB / Ring 66dB',b'Noise -89.6dB / Crosstalk -88.2dB',,,,"b'WAP 2.0/xHTML, HTML'",,,,,,,,
b'gigabyte',b'Gigabyte GSmart G1305 Boston',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-g1305-codfish-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 1900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2010, April. Released 2010, April'",b'Discontinued',b'116 x 56.8 x 12.4 mm (4.57 x 2.24 x 0.49 in)',b'118 g (4.16 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'3.2 inches, 30.5 cm2 (~46.3% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'Android 1.6 (Donut)',"b'microSD, up to 16 GB (dedicated slot)'",b'256 MB RAM',"b'5 MP, AF'",b'Yes',,,b'Yes',b'Yes',b'',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'2.0',b'Accelerometer',b'MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',"b'Black, White'",,b'Qualcomm MSM7227 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',,b'LED flash',,,,b'Removable Li-Po 1230 mAh battery',b'About 110 EUR',,,b'Up to 410 h',b'Up to 7 h 10 min',,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,
b'gigabyte',b'Gigabyte GSmart MS802',b'https://cdn2.gsmarena.com/vv/bigpic/gigabyte-gsmart-ms802.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA 3.6/0.384 Mbps',"b'2009, June. Released 2009, Q3'",b'Discontinued',b'117 x 59.8 x 14.8 mm (4.61 x 2.35 x 0.58 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~34.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 6.1 Professional',b'microSD (dedicated slot)',"b'128 MB RAM, 256 MB ROM'","b'3.15 MP, AF'",b'Yes',b'VGA videocall camera',b'',b'Yes',b'No',b'Pocket Office  MP3/eAAC+/WMA/WAV/AMR player WMV/MP4/3gp player Organizer Business card scanner Predictive text input',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS; SiRF Star III chipset'","b'Stereo FM radio, RDS'",b'miniUSB 2.0',b'',b'Removable Li-Po 1300 mAh battery',b'Iron Gray',,,b'520MHz Marvell PXA270',,,,,,,,,,,b'Up to 150 h',b'Up to 4 h',,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,,,,,,,
