Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad
b'i_mate',b'i-mate 810-F',b'https://cdn2.gsmarena.com/vv/bigpic/i-mate-810-f.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 7.2/0.384 Mbps',"b'2009, February. Released 2009'",b'Discontinued',b'111 x 66 x 15.5 mm (4.37 x 2.60 x 0.61 in)',b'150 g (5.29 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.46 inches, 18.7 cm2 (~25.6% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~163 ppi density)'",b'Microsoft Windows Mobile 6.1 Professional',b'No',"b'2 GB, 128 MB RAM, 256 MB ROM'",b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'No',b'',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'",b'Yes',b'No',b'Proprietary',"b'Accelerometer, compass'",b'Pocket Office  Voice memo MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player File manager',b'Blue',,,b'624 MHz Marvell PXA310',,,,,,,b'Removable Li-Po 1200 mAh battery',b'About 550 EUR',,,b'Up to 200 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (Internet Explorer Mobile 6)'",,,,,,,,,
b'i_mate',b'i-mate K-JAM',b'https://cdn2.gsmarena.com/vv/bigpic/imate-k-jam.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2005, September'",b'Discontinued',b'108 x 58 x 23.7 mm (4.25 x 2.28 x 0.93 in)',b'160 g (5.64 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 5.0 PocketPC',"b'miniSD, up to 2 GB'","b'64 MB RAM, 128 MB ROM'",b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',b'No',b'miniUSB',b'',b'Microsoft ActiveSync Pocket Office  MP3/AAC player',b'Stylish black',,b'TI OMAP 850',b'200 MHz ARM926EJ-S',,,b'LED flash',,,,b'Removable Li-Po 1250 mAh battery',b'About 280 EUR',b'Yes',,b'Up to 200 h',b'Up to 5 h',b'Class 10',b'Class 10',,,,,,,,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mate',b'i-mate SP5',b'https://cdn2.gsmarena.com/vv/bigpic/imate-sp5.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2005, August'",b'Discontinued',b'107.5 x 46.2 x 17.5 mm (4.23 x 1.82 x 0.69 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~30.2% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'MiniSD',"b'64 MB RAM, 64 MB ROM'",b'1.3 MP',b'Yes',,,b'Yes',b'No',b'5-way navigation button',b'Wi-Fi 802.11b',b'1.1',b'No',b'No',b'miniUSB 1.1',b'',b'No',b'',,b'TI OMAP 850',b'200 MHz ARM926EJ-S',,,,,,,b'Removable Li-Ion 1050 mAh battery',b'About 150 EUR',b'Yes',,b'Up to 250 h',b'Up to 5 h',b'Class 10',b'Class 10',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,,,,,,
b'i_mate',b'i-mate SP5m',b'https://cdn2.gsmarena.com/vv/bigpic/imate-sp5m.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2005, August'",b'Discontinued',b'107.5 x 46.2 x 17.5 mm (4.23 x 1.82 x 0.69 in)',b'106 g (3.74 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~30.2% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inches, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'MiniSD',"b'64 MB RAM, 64 MB ROM'",b'1.3 MP',b'Yes',,,b'Yes',b'No',b'5-way navigation button',b'Wi-Fi 802.11b',b'1.1',b'No',b'No',b'miniUSB 1.1',b'',b'No',b'',,b'TI OMAP 730',b'200 MHz ARM926EJ-S',,,,,,,b'Removable Li-Ion 1050 mAh battery',b'About 150 EUR',b'Yes',,b'Up to 250 h',b'Up to 5 h',b'Class 10',b'Class 10',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,,,,,,
b'i_mate',b'i-mate SP4m',b'https://cdn2.gsmarena.com/vv/bigpic/imate-sp4m.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, September'",b'Discontinued',b'109 x 48 x 19 mm (4.29 x 1.89 x 0.75 in)',b'100 g (3.53 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~28.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'Microsoft Windows Mobile 5.0 Smartphone',b'miniSD',"b'64 MB RAM, 64 MB ROM'",b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'1.2',b'No',b'No',b'miniUSB',b'',b'Microsoft ActiveSync MP3/AAC player Predictive text input',b'Silver',,b'TI OMAP 850',b'200 MHz ARM926EJ-S',,,,,,,b'Removable Li-Po 1150 mAh battery',b'About 130 EUR',b'Yes',,b'Up to 150 h',b'Up to 3 h',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'i_mate',b'i-mate JAM Black',b'https://cdn2.gsmarena.com/vv/bigpic/imate-jam_black.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2005, Q3'",b'Discontinued',b'108 x 58 x 18 mm (4.25 x 2.28 x 0.71 in)',b'160 g (5.64 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 2.8 inches, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',b'SDIO/MMC',"b'128 MB RAM, 64 MB ROM'",b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Handwriting recognition',b'No',b'1.2',b'No',b'No',b'Proprietary',b'',b'No',b'Stylish black',,,b'Intel Bulverde 416 MHz',,,,,,,b'Removable Li-Po 1200 mAh battery',b'About 270 EUR',b'Yes',,,,b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',,,,,,,,
b'i_mate',b'i-mate JAM',b'https://cdn2.gsmarena.com/vv/bigpic/imjam.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q4'",b'Discontinued',b'108 x 58 x 18 mm (4.25 x 2.28 x 0.71 in)',b'150 g (5.29 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 42 x 57 mm, 24.3 cm2 (~38.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',"b'SDIO/MMC, up to 2 GB'",b'64 MB RAM',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Handwriting recognition',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',b'No',b'Stylish black and silver',,,b'Intel PXA272 416 MHz',,,,,,,b'Removable Li-Ion 1200 mAh battery',b'About 260 EUR',b'Yes',,b'Up to 180 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',,,,,,,,
b'i_mate',b'i-mate PDA2',b'https://cdn2.gsmarena.com/vv/bigpic/imate-pda2.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q4'",b'Discontinued',b'130 x 69 x 19 mm (5.12 x 2.72 x 0.75 in)',b'190 g (6.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 53 x 71 mm, 37.9 cm2 (~42.3% screen-to-body ratio)'","b'240 x 320 pixels, 3.5 inches, 4:3 ratio (~114 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',"b'MMC/SDIO, up to 2 GB'","b'128 MB RAM, 64 MB ROM'",b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Handwriting recognition',b'Wi-Fi 802.11b',b'v.1.2',b'No',b'No',b'Proprietary',b'',b'No',b'',,,b'Intel XScale PXA272 520 MHz',,,,,,,b'Removable Li-Ion 1300 mAh battery',,b'Yes',,b'Up to 150 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'",b'Vibration; Downloadable polyphonic ringtones',,,,,,,,
b'i_mate',b'i-mate PDA2k',b'https://cdn2.gsmarena.com/vv/bigpic/impda2k.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,"b'2004, Q3'",b'Discontinued',b'125 x 71.6 x 18.7 mm (4.92 x 2.82 x 0.74 in)',b'210 g (7.41 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 53 x 71 mm, 37.9 cm2 (~42.4% screen-to-body ratio)'","b'240 x 320 pixels, 3.5 inches, 4:3 ratio (~114 ppi density)'",b'Microsoft Windows Mobile 2003 SE PocketPC',b'SDIO/MMC',"b'128 MB RAM, 64 MB ROM'",b'VGA',b'Yes',,,b'Yes',b'No',b'No',b'Wi-Fi 802.11b',b'1.1',b'No',b'No',b'Proprietary',b'',b'Microsoft ActiveSync MP3/AAC player Predictive text input',b'Stylish black and silver',,,b'Intel PXA263 400 MHz',,,,,,,b'Removable Li-Ion 1050 mAh battery',,b'Yes',,b'Up to 168 h',b'Up to 4 h',b'Class 10',b'No',,,,,,,,,,,,,,,b'QWERTY',b'HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, WAV ringtones'",,,b'8',,,,,
b'i_mate',b'i-mate SP3i',b'https://cdn2.gsmarena.com/vv/bigpic/imsp3i.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q3'",b'Discontinued',b'107.5 x 44.5 x 18 mm (4.23 x 1.75 x 0.71 in)',b'102 g (3.60 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~31.8% screen-to-body ratio)'","b'176 x 220 pixels, 2.2 inches (~128 ppi density)'",b'Microsoft Windows Mobile 2003 SE Smartphone',b'MiniSD',"b'32 MB RAM, 64 MB ROM'",b'VGA',b'Yes',,,b'Yes',b'No',b'5-way navigation button 3-color LED indicator Downloadable logos',b'No',b'1.1',b'No',b'No',b'Proprietary',b'',b'No',b'Stylish black and silver',,b'TI OMAP 730',b'200 MHz ARM926EJ-S',,,,,,,b'Removable Li-Ion 1050 mAh battery',,b'Yes',,b'Up to 140 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'8',,,,,
b'i_mate',b'i-mate SP3',b'https://cdn2.gsmarena.com/vv/bigpic/imsp3.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q2'",b'Discontinued',b'107.5 x 46.2 x 17 mm (4.23 x 1.82 x 0.67 in)',b'106.3 g (3.74 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.7% screen-to-body ratio)'","b'176 x 220 pixels, 2.2 inches (~128 ppi density)'",b'Microsoft Windows Mobile 2003 SE Smartphone',b'MiniSD',"b'32 MB RAM, 64 MB ROM'",b'VGA',b'Yes',,,b'Yes',b'No',b'5-way navigation button 3-color LED indicator Downloadable logos',b'No',b'1.1',b'No',b'No',b'Proprietary',b'',b'No',"b'Cool metallic, Light blue'",,b'TI OMAP 730',b'200 MHz ARM926EJ-S',,,,,,,b'Removable Li-Ion 1050 mAh battery',,b'Yes',,b'Up to 140 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML (PocketIE)'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'8',,,,,
b'i_mate',b'i-mate Pocket PC',b'https://cdn2.gsmarena.com/vv/bigpic/impocket.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q2'",b'Discontinued',"b'130 x 70 x 18 mm, 105 cc (5.12 x 2.76 x 0.71 in)'",b'190 g (6.70 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 53 x 71 mm, 37.9 cm2 (~41.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~114 ppi density)'",b'Microsoft Windows Mobile 2003 PocketPC',b'SDIO/MMC',b'64 MB RAM (128 MB optional)',b'VGA',b'Yes',,,b'Yes',b'No',b'5-way navigation button Downloadable logos',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',b'No',b'Silver',,,b'Intel PXA263 400 MHz',,,,,,,b'Removable Li-Ion 1200 mAh battery',,b'Yes',,b'Up to 160 h',b'Up to 3 h 30 min',b'Class 10',b'No',,,,,,,,,,,,,,,,b'HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'7',,,,,
b'i_mate',b'i-mate Smartphone2',b'https://cdn2.gsmarena.com/vv/bigpic/imsmart2.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q1'",b'Discontinued',"b'120.4 x 50.1 x 24.4 mm, 105 cc (4.74 x 1.97 x 0.96 in)'",b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~25.3% screen-to-body ratio)'","b'176 x 220 pixels, 2.2 inches (~128 ppi density)'",b'Microsoft Smartphone 2003 OS',"b'SDIO/MMC, up to 2 GB'","b'32 MB RAM, 64 MB ROM'",b'VGA',b'No',,,b'Yes',b'No',b'White LED back light 5-way navigation button Downloadable logos',b'No',b'Yes',b'No',b'No',b'1.1',b'',b'No',b'',,b'TI OMAP 710',b'133 MHz  ARM925',,,,,,,b'Removable Li-Ion 1000 mAh battery',,b'Yes',,b'Up to 90 h',b'Up to 3 h 30 min',b'Class 8',b'No',,,,,,,,,,,,,,,,b'HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'7',,,,,
b'i_mate',b'i-mate Smartphone',b'https://cdn2.gsmarena.com/vv/bigpic/imsmart.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,"b'2004, Q1'",b'Discontinued',"b'120 x 50 x 23.5 mm, 105 cc (4.72 x 1.97 x 0.93 in)'",b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~25.4% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',b'Microsoft Windows Mobile Smartphone',b'SD/SDIO',"b'16 MB RAM, 32 MB ROM'",,,,,b'Yes',b'No',b'White LED back light 5-way navigation button Downloadable logos',b'No',b'No',b'No',b'No',b'Proprietary',b'',b'No',b'',,,b'120 MHz',,,,,,,b'Removable Li-Ion battery',,b'Yes',,b'Up to 90 h',b'Up to 6 h',b'Class 8',b'No',,,,,,,,,,,,,,,,b'HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'7',,,,,
