Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b'telit',b'Telit T90',b'https://cdn2.gsmarena.com/vv/bigpic/tet90.gif',b'GSM',b'GSM 900 / 1800',b'Second OLED LCD (96 x 64 pixels) with 4 color Downloadable pictures',b'Class 8',b'No',"b'2004, Q3'",b'Discontinued',b'85 x 43.5 x 21.9 mm (3.35 x 1.71 x 0.86 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'No',b'500',b'',b'16 MB',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'Removable Li-Ion 720 mAh battery',b'Up to 120 h',b'Up to 6 h',b'',"b'VGA, 180 deg. rotating lens'",b'No',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit NEO',b'https://cdn2.gsmarena.com/vv/bigpic/teneo.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'7-color flashing LED',b'Class 10',b'No',"b'2004, Q2'",b'Discontinued',b'99 x 44 x 18 mm (3.90 x 1.73 x 0.71 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",b'No',b'Yes',b'',b'4 MB',b'No',b'No',"b'Vibration; Downloadable polyphonic ringtones, composer'",b'No',b'No',b'Yes',b'No',b'No',b'',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'Removable Li-Ion battery',b'Up to 200 h',b'Up to 3 h',b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit X60i',b'https://cdn2.gsmarena.com/vv/bigpic/tex60i.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external mono display (80 x 48 pixels)',b'Class 10',b'No',"b'2004, Q2'",b'Discontinued',b'72 x 41 x 22 mm (2.83 x 1.61 x 0.87 in)',b'65 g (2.29 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",b'No',b'100 fields',b'',,b'No',b'No',"b'Vibration; Downloadable polyphonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Removable Li-Ion 720 mAh battery',b'Up to 200 h',b'Up to 3 h 30 min',"b'Silver, Blue'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit G90',b'https://cdn2.gsmarena.com/vv/bigpic/teg90.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Second external display (64 x 48 pixels)',b'Class 10',b'No',"b'2003, Q4'",b'Discontinued',b'97 x 52 x 28 mm (3.82 x 2.05 x 1.10 in)',b'135 g (4.76 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.2 inches, 35 x 44 mm, 15.2 cm2 (~30.2% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',b'SD',,,"b'16 MB RAM, 32 MB ROM'",b'Intel Xscale 200 MHz',b'No',b'Vibration; Polyphonic(40) ringtones',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',,b'WAP 2.0/xHTML',,,b'Removable Li-Po 1000 mAh battery',b'Up to 100 h',b'Up to 2 h',b'Silver',b'CIF',b'No',b'Yes',,,,,b'Microsoft Smartphone 2002',b'Intel XScale 200 MHz',,,,,,,,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit G83',b'https://cdn2.gsmarena.com/vv/bigpic/teg83.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'No',b'Class 10',b'No',"b'2003, Q4'",b'Discontinued',b'108 x 45 x 20 mm (4.25 x 1.77 x 0.79 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'No',b'Yes',b'',,b'Predictive text input Organizer Voice dial/memo Photo editor',b'No',"b'Vibration; Polyphonic(16) ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'4',b'Yes',b'Removable Li-Ion 780 mAh battery',,,b'',b'VGA',b'No',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit G80',b'https://cdn2.gsmarena.com/vv/bigpic/teg80.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'3 fonts',b'Class 8',b'No',"b'2002, Nov'",b'Discontinued',b'105 x 60 x 23 mm (4.13 x 2.36 x 0.91 in)',b'96 g (3.39 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',"b'160 x 120 pixels, 4:3 ratio'",b'No',b'Contact groups',b'',,b'No',b'No',"b'Vibration; Polyphonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',"b'Barometer, altimeter'","b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes',b'No',b'Removable Li-Ion 600 mAh battery',b'Up to 160 h',b'Up to 6 h 30 min',b'',b'QVGA',b'No',,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit G82',b'https://cdn2.gsmarena.com/vv/bigpic/teg82.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'3 fonts',b'Class 8',b'No',b'2002',b'Discontinued',b'114 x 53 x 27 mm (4.49 x 2.09 x 1.06 in)',b'90 g (3.17 oz)',b'Mini-SIM',"b'CSTN, 4096 colors'",b'',"b'128 x 96 pixels, 4:3 ratio'",b'No',b'Contact groups',b'',,b'No',b'No',"b'Vibration; Monophonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes',b'No',b'Removable Li-Ion 550 mAh battery',b'Up to 250 h',b'Up to 6 h 30 min',b'',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit G40',b'https://cdn2.gsmarena.com/vv/bigpic/teg40.gif',b'GSM',b'GSM 900 / 1800',b'Downloadable logos and backgrounds',b'Class 7',b'No',"b'2003, Q2'",b'Discontinued',b'105 x 46 x 18.5 mm (4.13 x 1.81 x 0.73 in)',b'75 g (2.65 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'101 x 80 pixels',b'No',b'Contact groups',b'Advanced',,b'No',b'No',b'Vibration; Polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS'",b'WAP 1.2.1',"b'4 - Maze box, Failing, GridGuest, Dengo'",b'No',b'Removable Li-Ion 610 mAh battery',b'Up to 240 h',b'Up to 2 h 30 min',b'',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit GM 882',b'https://cdn2.gsmarena.com/vv/bigpic/tegm882.gif',b'GSM',b'GSM 900 / 1800',b'Blue backlight 3 fonts Fixed icons Softkeys',b'Class 8',b'No',b'2002',b'Discontinued',b'107 x 54 x 22 mm (4.21 x 2.13 x 0.87 in)',b'100 g (3.53 oz)',b'Mini-SIM',b'Monochrome graphic',b'',"b'132 x 65 pixels, 18.5:9 ratio'",b'No',"b'150 entries, contact groups'",b'',,b'11 predefined messages',b'No',"b'Vibration; Monophonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, Email'",b'WAP 1.2.1',b'3',b'No',b'Removable NiMH 550 mAh battery',b'Up to 200 h',b'Up to 6 h 30 min',b'',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit GM 830',b'https://cdn2.gsmarena.com/vv/bigpic/tegm830b.gif',b'GSM',b'GSM 900 / 1800',b'Dynamic font size Fixed icons Softkeys',b'No',b'No',b'1999',b'Discontinued',b'117 x 51 x 20 mm (4.61 x 2.01 x 0.79 in)',b'105 g (3.70 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'4 lines',b'No',b'',"b'10 dialed, 10 received, 10 missed calls'",,b'No',b'No',"b'Vibration; Monophonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'No',b'No',b'Removable Li-Ion 650 mAh battery',b'52 h',b'4 h',b'4',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit GM 810',b'https://cdn2.gsmarena.com/vv/bigpic/tegm810b.gif',b'GSM',b'GSM 900 / 1800',b'Dynamic font size Fixed icons Softkeys',b'No',b'No',b'1999',b'Discontinued',b'117 x 51 x 18 mm (4.61 x 2.01 x 0.71 in)',b'105 g (3.70 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'4 lines',b'No',b'',b'',,b'No',b'No',"b'Vibration; Monophonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'No',b'No',b'Removable Li-Ion 650 mAh battery',b'52 h',b'4 h',b'4',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit Estremo',b'https://cdn2.gsmarena.com/vv/bigpic/teestreb.gif',b'GSM',b'GSM 900',b'Water and shock resistant',b'No',b'No',b'1999',b'Discontinued',b'134 x 53 x 24 mm (5.28 x 2.09 x 0.94 in)',b'176 g (6.21 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'4 lines',b'No',b'',b'',,b'Dynamic font size Fixed icons Softkeys',b'No',"b'Monophonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'No',b'No',b'Removable Li-Ion 1000 mAh battery',b'70 h',b'5 h',b'3',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit GM 710',b'https://cdn2.gsmarena.com/vv/bigpic/tegm710b.gif',b'GSM',b'GSM 900',b'Dynamic font size Fixed icons Softkeys',b'No',b'No',b'1999',b'Discontinued',b'117 x 51 x 18 mm (4.61 x 2.01 x 0.71 in)',b'105 g (3.70 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'4 lines',b'No',b'',b'',,b'No',b'No',"b'Vibration; Monophonic ringtones, composer'",b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'No',b'No',b'Removable Li-Ion 650 mAh battery',b'48 h',b'4 h',b'4',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
b'telit',b'Telit GM 410',b'https://cdn2.gsmarena.com/vv/bigpic/tegm410b.gif',b'GSM',b'GSM 900',b'Dynamic font size Fixed icons Softkeys',b'No',b'No',b'1999',b'Discontinued',b'130 x 48 x 15 mm (5.12 x 1.89 x 0.59 in)',b'115 g (4.06 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'5 lines',b'No',b'',b'',,b'5 phonebook groups',b'No',b'Monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',b'SMS',b'',b'No',b'No',b'Removable Li-Ion 600 mAh battery',b'96 h',b'4 h',b'3',,,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
