Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU
b't_mobile',b'T-Mobile G2x',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-g2x.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'T-Mobile TV NVIDIA Tegra Zone  T-Mobile Video Chat HDMI port DivX/Xvid/MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document editor Organizer Voice memo/dial/commands Predictive text input (Swype)',,,"b'2011, March. Released 2011, April'",b'Discontinued',b'124.5 x 63.5 x 10.2 mm (4.90 x 2.5 x 0.40 in)',b'141.8 g (4.97 oz)',b'Mini-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 512 MB RAM'",b'Removable Li-Ion 1500 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,"b'HTML, Adobe Flash'",,,,b'Up to 400 h',b'Up to 7 h 40 min',b'Dark Ale',"b'8 MP, AF'","b'1080p@24fps, 720p@30fps'",,b'HSDPA 1700 / 2100',b'HSPA 21.1/5.76 Mbps',b'LED flash',,"b'Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)'",b'Dual-core 1.0 GHz Cortex-A9',,b'1.3 MP',b'',b'Nvidia Tegra 2 AP20H',,,,,b'ULP GeForce',,,,b'About 350 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Move',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-move.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2011, June. Released 2011, Q2'",b'Discontinued',b'110 x 57.4 x 12.5 mm (4.33 x 2.26 x 0.49 in)',b'120 g (4.23 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~38.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'150 MB, 512 MB RAM'",b'MP3/AAC+/WAV/WMA player MP4/H.264 player Organizer Document viewer Voice memo/dial Predictive text input',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'3.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,b'HTML',,,b'Removable Li-Ion 1300 mAh battery',,,"b'Red, Black, Pink'",b'2 MP',b'Yes',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',,,"b'Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)'",b'600 MHz',,,,,,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile Sidekick 4G',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-sidekick-4g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,,"b'2011, March. Released 2011,  April 20th'",b'Discontinued',b'127 x 61 x 15 mm (5.0 x 2.40 x 0.59 in)',b'162 g (5.71 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.5 inches, 34.9 cm2 (~45.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 2 GB included'",,,"b'1 GB, 512 MB RAM'",b'Optical trackpad',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'N\xd0\xbe',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'HTML, Adobe Flash'",,,b'Removable Li-Ion 1500 mAh battery',b'Up to 456 h',b'Up to 6 h 30 min',"b'Matte black, Pearl magenta'","b'3.15 MP, AF'",b'480p@30fps',,b'HSDPA 1700 / 2100',b'HSPA 7.2/5.76 Mbps',,b'QWERTY',b'Android 2.2 (Froyo)',b'1.0 GHz Cortex-A8',,b'VGA',b'',b'Hummingbird',,,,,b'PowerVR SGX540',,,,b'About 310 EUR',,,,,,,,,,,,b'0.34 W/kg (head) \xc2\xa0 \xc2\xa0 0.96 W/kg (body)',
b't_mobile',b'T-Mobile Vairy Text II',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-text-ii.jpg',b'GSM',b'GSM 850 / 1800 / 1900',b'GSM 900 / 1800 / 1900',b'Class 12',b'Class 12',b'2011',b'Discontinued',b'118.5 x 59 x 12.2 mm (4.67 x 2.32 x 0.48 in)',b'105 g (3.70 oz)',b'Mini-SIM',"b'TFT touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~25.5% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 8 GB (dedicated slot)'","b'Yes, Photocall'",b'Yes',b'70 MB',b'No',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',"b'SMS, MMS, Email'",,b'Yes',"b'Yes, MIDP 2.0'",b'Removable Li-Ion 850 mAh battery',b'Up to 726 h',b'Up 16 h 40 min',b'Black',b'2 MP',b'QCIF',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.26 W/kg (head)'
b't_mobile',b'T-Mobile Vibe E200',b'https://cdn2.gsmarena.com/vv/bigpic/T-Mobile-Vibe-E200.jpg',b'GSM',b'GSM 900 / 1800',b'No',b'Yes',b'No',"b'2010, November. Released 2010, November'",b'Discontinued',b'109 x 53 x 15 mm (4.29 x 2.09 x 0.59 in)',b'95 g (3.35 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 22.3 cm2 (~38.6% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'","b'microSD (dedicated slot), 2 GB included'","b'Yes, Photocall'",b'Yes',,b'MP4/H.263 player MP3/AAC+ player Organizer Voice memo Predictive text input',b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',b'FM radio',b'2.0',b'',"b'SMS, MMS, Email'","b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Yes, MIDP 2.0'",b'Removable Li-Ion battery',b'Up to 390 h',b'Up to 6 h 30 min',"b'Black, Pink'",b'2 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,b'About 50 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Comet',b'https://cdn2.gsmarena.com/vv/bigpic/T-Mobile-Comet.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2010, November. Released 2010, November'",b'Discontinued',b'104.1 x 55.9 x 12.7 mm (4.10 x 2.20 x 0.5 in)',b'102.1 g (3.60 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~41.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 2 GB included'",,,,b'MP3/WMA/eAAC+ player MP4/H.264 player Organizer Photo viewer/editor Voice memo/dial/commands Predictive text input (Swype)',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,"b'HTML, Adobe Flash'",,,b'Removable Li-Ion 1200 mAh battery',b'Up to 288 h',b'Up to 9 h',b'Black',b'3.15 MP',b'CIF',,b'HSDPA 900 / 1700 / 2100',b'HSPA 7.2/0.384 Mbps',,,b'Android 2.2 (Froyo)',b'528 MHz ARM 11',,,,b'Qualcomm MSM7225 Snapdragon S1',,,,,b'No',,,,b'About 150 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile myTouch 4G',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-hd.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Optical trackpad',,,"b'2010, October. Released 2010, November'",b'Discontinued',b'121.9 x 61 x 10.2 mm (4.80 x 2.40 x 0.40 in)',b'153.1 g (5.40 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.8 inches, 41.1 cm2 (~55.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~246 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 8 GB included'",,,"b'4 GB, 768 MB RAM'",b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input (Swype)',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'miniUSB 2.0',"b'Accelerometer, proximity'",,"b'HTML, Adobe Flash'",,,b'Removable Li-Ion 1400 mAh battery',b'Up to 552 h (2G) / Up to 432 h (3G)',b'Up to 9 h (2G) / Up to 10 h 20 min (3G)',b'Black',"b'5 MP, AF'",b'720p@30fps',,b'HSDPA 900 / 1700 / 2100',b'HSPA 14.4/5.76 Mbps',b'LED flash',,"b'Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread); Sense UI'",b'1.0 GHz Scorpion',,b'VGA videocall camera',b'',b'Qualcomm MSM8255 Snapdragon S2',,,,,b'Adreno 205',,,,b'About 280 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile G2',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-g2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Optical trackpad',,,"b'2010, September. Released 2010, October'",b'Discontinued',b'119.4 x 61 x 15.2 mm (4.70 x 2.40 x 0.60 in)',b'184.3 g (6.49 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'3.7 inches, 39.0 cm2 (~53.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~252 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 8 GB included'",,,"b'4 GB, 512 MB RAM'",b'No',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'N\xd0\xbe',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,"b'HTML, Adobe Flash'",,,b'Removable Li-Ion 1300 mAh battery',b'Up to 430 h (2G) / Up to 430 h (3G)',b'Up to 9 h 50 min (2G) / Up to 6 h 40 min (3G)',"b'White, Black'","b'5 MP, AF'",b'720p',,b'HSDPA 1700 / 2100',b'HSPA 14.4/2 Mbps',b'LED flash',b'QWERTY',b'Android 2.2 (Froyo)',b'800 MHz Scorpion',,,,b'Qualcomm MSM7230',,,,b'Corning Gorilla Glass',b'Adreno 205',,,,b'About 420 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile myTouch 3G Slide',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-slide-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Optical trackpad',,,"b'2010, April. Released 2010, June'",b'Discontinued',b'114 x 58 x 15 mm (4.49 x 2.28 x 0.59 in)',b'167 (5.89 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.4 inches, 34.4 cm2 (~52.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~170 ppi density)'","b'microSD, up to 16 GB (dedicated slot), 8 GB included'",,,"b'512 MB RAM, 512 MB'",b'No',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',b'Accelerometer',,b'HTML',,,b'Removable Li-Ion 1300 mAh battery',b'Up to 286 h',b'Up to 6 h 40 min',"b'White, Black, Red'","b'5 MP, AF'",b'Yes',,b'HSDPA 1700 / 2100',b'HSPA 7.2/2 Mbps',b'LED flash',b'QWERTY',"b'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)'",b'600 MHz ARM 11',,,,,,,,b'Corning Gorilla Glass',b'Adreno 130',,,,b'About 330 EUR',,,,,,,,,,,,b'0.75 W/kg (head) \xc2\xa0 \xc2\xa0 0.65 W/kg (body)',
b't_mobile',b'T-Mobile Garminfone',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-garminfone.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2010, February. Released 2010, June'",b'Discontinued',b'116 x 62.2 x 12 mm (4.57 x 2.45 x 0.47 in)',b'136 g (4.80 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 256 MB RAM'",b'MP3/eAAC+/WAV player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP, EDR'","b'Yes, with A-GPS, Garmin navigation'",b'No',b'2.0',"b'Accelerometer, proximity, compass'",,b'HTML',,,b'Removable Li-Ion 1150 mAh battery',b'Up to 144 h',b'Up to 4 h',b'Black',"b'3.15 MP, AF'",b'480p@24fps',,b'HSDPA 1700 / 2100',b'HSPA 7.2/0.384 Mbps',,,b'Android 2.1 (Eclair)',,,,,,,,,,,,,,b'About 340 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Pulse Mini',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-pulse-mini.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'No',,,"b'2010, February. Released 2010, May'",b'Discontinued',b'106 x 57 x 14 mm (4.17 x 2.24 x 0.55 in)',b'110 g (3.88 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~40.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'microSD, up to 16 GB (dedicated slot)'",,,b'300 MB',b'MP3/WAV/WMA/eAAC+ player MP4/H.264 player Document viewer  Organizer Voice memo Predictive text input',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'2.0',b'Accelerometer',,b'HTML',,,b'Removable Li-Ion 1150 mAh battery',b'Up to 300 h',b'Up to 4 h',"b'Black, White'",b'3.15 MP',b'Yes',,b'HSDPA 900 / 2100',b'HSPA 3.6/0.384 Mbps',b'LED flash',,b'Android 2.1 (Eclair)',b'600 MHz ARM 11',,,,b'Qualcomm MSM7227 Snapdragon S1',,,,,b'Adreno 200',,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile myTouch 3G Fender Edition',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g-fender.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2009, October. Released 2010, January'",b'Discontinued',b'113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'","b'microSD (dedicated slot), 16 GB included'",,,"b'192 MB RAM, 512 MB'",b'MP3/WAV/eAAC+ player Voice memo/dial/commands Predictive text input',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g, hotspot (Android 2.2)'","b'2.0, A2DP (headset support only)'","b'Yes, with A-GPS'",b'No',b'miniUSB 2.0',"b'Accelerometer, compass'",,b'HTML',,,b'Removable Li-Ion 1340 mAh battery',b'Up to 408 h',b'Up to 7 h',b'Sunburst',"b'3.15 MP, AF'",b'CIF',,b'HSDPA 900 / 1700 / 2100',b'HSPA 7.2/2 Mbps',,,"b'Android 1.6 (Donut), upgradable to 2.2 (Froyo)'",b'528 MHz ARM 11',,,,b'Qualcomm MSM7201A',,,,,b'Adreno 130',,,,b'About 300 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile HD2',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-hd2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2010, January. Released 2010, March'",b'Discontinued',b'122 x 67 x 11 mm (4.80 x 2.64 x 0.43 in)',b'157 g (5.54 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'4.3 inches, 52.6 cm2 (~64.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'","b'microSD, up to 32 GB (dedicated slot), 16 GB included'",,,"b'576 MB RAM, 1 GB ROM'","b'MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Pocket Office  HTC Peep, HTC Footprints T-mobile services: MobiTV, BLOCKBUSTER, Barnes & Nobl, Gogo Inflight Internet Transformers & Transformers 2 movies preloaded Voice memo Predictive text input'",b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS; NaviPanel'","b'Stereo FM radio, RDS'",b'microUSB',"b'Accelerometer, proximity, compass'",,"b'WAP 2.0/xHTML, HTML'",,,b'Removable Li-Ion 1230 mAh battery',b'Up to 480 h',b'Up to 6 h',b'Black',"b'5 MP, AF'",b'480p@30fps',,b'HSDPA 1700 / 2100',b'HSPA 7.2/2 Mbps',b'Dual-LED flash',,b'Microsoft Windows Mobile 6.5 Professional; Sense UI',b'1.0 GHz Scorpion',,,,b'Qualcomm QSD8250 Snapdragon S1',,,,,b'Adreno 200',,,,b'About 230 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Tap',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-tap-midnight-blue.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,"b'2009, October. Released 2009, November'",b'Discontinued',b'106.7 x 55.9 x 12.7 mm (4.20 x 2.20 x 0.5 in)',b'104.9 g (3.67 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~40.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'microSD (dedicated slot)',"b'1000 entries, Photocall'","b'30 received, dialed and missed calls'",,b'MP3/AAC+/WAV player MP4/H.264 player Voice memo Predictive text input',b'Yes',,b'No',b'No',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'miniUSB',b'',"b'SMS, MMS, Email, IM'",b'WAP 2.0 / xHTML',b'Yes',"b'Yes, MIDP 2.1'",b'Removable Li-Ion 1150 mAh battery',b'Up to 240 h',b'Up to 5 h',"b'Berry, Midnight Blue'",b'2 MP',b'Yes',,b'HSDPA 1700 / 2100',b'HSPA 3.6/0.384 Mbps',,,,,,,,,,,,,,,,,b'About 80 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Pulse',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-pulse-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Trackball',,,"b'2009, August. Released 2009, October'",b'Discontinued',b'116 x 63 x 13.5 mm (4.57 x 2.48 x 0.53 in)',b'130 g (4.59 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 16 GB (dedicated slot)'",,,b'192 MB',b'2.5 mm audio jack',b'Yes',,b'No',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Proprietary',b'Accelerometer',,b'HTML',,,b'Removable Li-Ion 1500 mAh battery',b'Up to 300 h',b'Up to 4 h',b'Black',"b'3.15 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',,,b'Android 1.5 (Cupcake)',,,b'VGA',b'',,,,,,,,,,b'About 250 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Vairy Text',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-text.jpg',b'GSM',b'GSM 850 / 1800 / 1900',b'No',b'Yes',b'Yes',"b'2009, September. Released 2009, October'",b'Discontinued',b'111 x 58 x 13.9 mm (4.37 x 2.28 x 0.55 in)',b'103 g (3.63 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~27.7% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 4 GB (dedicated slot), 2 GB included'","b'800 entries, Photocall'",b'Yes',b'20 MB',"b'MP3/eAAC+ player MP4/H.264 player Document viewer (Word, Excel, PPT, PDF) Organizer Calculator Voice memo Predictive text input'",b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'Proprietary',b'',"b'SMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'Removable Li-Ion 850 mAh battery',b'Up to 450 h',b'Up 9 h',b'Black',b'2 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b't_mobile',b'T-Mobile Vairy Touch II',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-vairy-touch-ii.jpg',b'GSM',b'GSM 900 / 1800 / 1900',b'GSM 900 / 1800',b'Class 10',b'Class 10',"b'2010, Feburary. Released 2010, February'",b'Discontinued',b'102 x 50 x 12.5 mm (4.02 x 1.97 x 0.49 in)',b'83 g (2.93 oz)',b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 22.3 cm2 (~43.8% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~167 ppi density)'","b'microSD, up to 16 GB (dedicated slot)'","b'1000 contacts, Photocall'","b'30 dialed, 30 received, 30 missed calls'",,b'No',b'Yes',,b'No',b'No',"b'2.0, A2DP'",b'No',b'Stereo FM radio',b'Proprietary',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'Removable Li-Ion 800 mAh battery',b'Up to 300 h',b'Up to 4 h 50 min',b'Black',b'2 MP',b'Yes',,,,,,,,,,,,,,,,,,,,b'About 70 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile G2 Touch',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-g2-touch.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Trackball',,,"b'2009, July. Released 2009, July'",b'Discontinued',b'112 x 56.2 x 14.4 mm (4.41 x 2.21 x 0.57 in)',b'135 g (4.76 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.2 inches, 30.5 cm2 (~48.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'microSD (dedicated slot)',,,"b'288 MB RAM, 512 MB'",b'No',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'miniUSB',"b'Accelerometer, proximity, compass'",,b'HTML',,,b'Removable Li-Ion 1350 mAh battery',b'Up to 440 h (2G) / Up to 750 h (3G)',b'Up to 8 h (2G) / Up to 7 h (3G)',b'Black',"b'5 MP, AF'",b'Yes',,b'HSDPA 900 / 2100',b'HSPA 7.2/2 Mbps',,,b'Android 1.5 (Cupcake); Sense UI',b'528 MHz ARM 11',,,,b'Qualcomm MSM7200A',,,,,b'Adreno 130',,,,b'About 260 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile Dash 3G',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-dash-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'Trackball',,,"b'2009, March. Released 2009, June'",b'Discontinued',b'116.5 x 61.5 x 12 mm (4.59 x 2.42 x 0.47 in)',b'120 g (4.23 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.4 inches, 17.8 cm2 (~24.9% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 16 GB (dedicated slot)'",,,"b'192 MB RAM, 256 MB ROM'",b'No',b'Yes',,b'No',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Proprietary',b'',,"b'WAP 2.0/xHTML, HTML'",,,b'Removable Li-Ion 1500 mAh battery',b'Up to 380 h (2G) / Up to 480 h (3G)',b'Up 8 h 30 min (2G) / Up to 5 h (3G)',b'Brown',b'2 MP',b'Yes',,b'HSDPA 1700 / 2100',b'HSPA 7.2/0.384 Mbps',,b'QWERTY',b'Microsoft Windows Mobile 6.1 Standard',b'528 MHz',,,,,,,,,,,,,b'About 180 EUR',,,,,,,,,,,,,
b't_mobile',b'T-Mobile myTouch 3G 1.2',b'https://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-3g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',,,b'2011. Released 2011',b'Discontinued',b'113 x 56 x 14.7 mm (4.45 x 2.20 x 0.58 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 65K colors'","b'3.2 inches, 30.5 cm2 (~48.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'microSD (dedicated slot)',,,"b'256 MB RAM, 512 MB'",b'Voice memo MP3 player Predictive text input',b'Yes',,b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP (headset support only)'",b'Yes',b'No',b'miniUSB',"b'Accelerometer, compass'",,b'HTML',,,b'Removable Li-Ion battery',,,"b'White, Black, Red'","b'3.15 MP, AF'",b'CIF',,b'HSDPA 900 / 1700 / 2100',b'HSPA 7.2/2 Mbps',,,b'Android 1.5 (Cupcake)',b'528 MHz ARM 11',,,,b'Qualcomm MSM7201A',,,,,b'Adreno 130',,,,,,,,,,,,,,,,,
