Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad,Dual or Triple
b'maxwest',b'Maxwest Astro 6',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-60.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, June'","b'Available. Released 2015, September'",b'166 x 84 x 8.8 mm (6.54 x 3.31 x 0.35 in)',b'150 g (5.29 oz)',b'Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~71.2% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~184 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'720p',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 3000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black, Blue, Red'",,b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,,,,b'Up to 380 h (3G)',b'Up to 15 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Astro X5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-x5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, June'","b'Available. Released 2015, July'",b'143.7 x 72.8 x 9.4 mm (5.66 x 2.87 x 0.37 in)',b'154 g (5.43 oz)',b'Dual SIM (dual stand-by)',"b'TFT capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'5 MP',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 2100 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black, Blue, Rose Red'",,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 170 h (3G)',b'Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Blade',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-blade.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2015, June'","b'Available. Released 2015, June'",b'103.2 x 52.8 x 11.1 mm (4.06 x 2.08 x 0.44 in)',b'76 g (2.68 oz)',b'Dual SIM (dual stand-by)',b'TFT',"b'2.4 inches, 17.8 cm2 (~32.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 32 GB'","b'8 MB, 8 MB RAM'",b'VGA',b'No',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'microUSB 1.1',b'',b'MP3/AAC/WAV player MP4/H.264/H.263 player Organizer Photo viewer Predictive text input',"b'White, Black, Red, Blue'",,,b'312 MHz',,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 200 h',b'Up to 8 h',b'Class 33',b'No',,,b'Yes',b'Yes',"b'SMS, MMS, IM'",b'No',b'No',,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Astro 3.5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-35.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, August'","b'Available. Released 2015, September'",b'118.6 x 62 x 11 mm (4.67 x 2.44 x 0.43 in)',b'125 g (4.41 oz)',b'Dual SIM (dual stand-by)',"b'Capacitive touchscreen, 16M colors'","b'3.5 inches, 36.5 cm2 (~49.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'2 MP',b'720p',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1400 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black, Pink, Blue, Gold'",,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 170 h (3G)',b'Up to 4 h 30 min (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Nitro 5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900',,b'HSPA 21.1/5.76 Mbps',"b'2015, June'","b'Available. Released 2015, July'",b'145.6 x 72 x 9.6 mm (5.73 x 2.83 x 0.38 in)',b'155 g (5.47 oz)',b'Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.7% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'5 MP',b'1080p@25fps',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',,"b'Silver, Black, Gray'",,b'Spreadtrum SC7731',b'Quad-core 1.2 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 170 h (3G)',b'Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Astro 4.5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-45.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, July'","b'Available. Released 2015, July'",b'134.3 x 66.7 x 10 mm (5.29 x 2.63 x 0.39 in)',b'131 g (4.62 oz)',b'Dual SIM (dual stand-by)',"b'Capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~62.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'8 MP',b'720p',b'VGA',b'',b'Yes',b'Yes',b'HSDPA 850 / 1700 / 1900',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Removable Li-Ion 1700 mAh battery',"b'White, Black, Gold, Gray, Blue'",,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 190 h (3G)',b'Up to 5 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Nitro Phablet 71',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-71.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, January'","b'Available. Released 2015, February'",b'192 x 102 x 9.8 mm (7.56 x 4.02 x 0.39 in)',b'321 g (11.32 oz)',"b'Dual SIM, (Dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'7.0 inches, 137.9 cm2 (~70.4% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'5 MP',b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black, Blue, Dark Blue, Golden, Gray, Pink, Red'",,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 350 h',b'Up to 14 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Nitro 5.5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-55.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700',,b'HSPA 21.1/5.76 Mbps',"b'2015, January'","b'Available. Released 2015, February'",b'156.2 x 78.8 x 8.7 mm (6.15 x 3.10 x 0.34 in)',b'174 g (6.14 oz)',"b'Dual SIM, (Dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~67.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~200 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'","b'8 MP, AF'",b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2200 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black, Blue, Pink, Yellow'",,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 350 h',b'Up to 14 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Astro 5',b'https://cdn2.gsmarena.com/vv/bigpic/Maxwest-Astro-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, November'","b'Available. Released 2014, December'",b'142.8 x 73.4 x 9.3 mm (5.62 x 2.89 x 0.37 in)',b'154 g (5.43 oz)',b'Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.7% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'","b'8 MP, AF'",b'1080p@25fps',b'1.3 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black, Blue, Rose Red'",,b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,,,,b'Up to 170 h (3G)',b'Up to 12 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest MX-110',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-mx-110.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, November'","b'Available. Released 2014, December'",b'110 x 47 x 14.3 mm (4.33 x 1.85 x 0.56 in)',b'63.7 g (2.22 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'1.8 inches, 10.2 cm2 (~19.7% screen-to-body ratio)'",b'176 x 220 pixels (~157 ppi density)',,"b'microSD, up to 8 GB'",b'32 MB RAM + 32 MB ROM',b'VGA',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio; built-in antenna',b'microUSB',b'',b'MP3/AAC/WMA/WAV player MP4/H.264/WMV player Predictive text input',"b'White, Black, Red, Baby blue, Dark Blue, Hot pink, Yellow'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 800 h',b'Up to 8 h',b'Yes',b'No',,,b'200 entries',b'Yes',"b'SMS, MMS, IM'",b'Yes',b'No',,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Astro 4',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900',,b'HSPA 21.1/5.76 Mbps',"b'2014, October'","b'Available. Released 2014, November'",b'125.5 x 64 x 9.8 mm (4.94 x 2.52 x 0.39 in)',b'122 g (4.30 oz)',b'Dual SIM (dual stand-by)',"b'Capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'2 MP',b'720p',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1400 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White/Black',,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 180 h',b'Up to 8 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Astro JR',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-jr.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, September'","b'Available. Released 2014, September'",b'119 x 62.8 x 11.4 mm (4.69 x 2.47 x 0.45 in)',b'116 g (4.09 oz)',b'Dual SIM (dual stand-by)',b'Capacitive touchscreen',"b'3.5 inches, 36.5 cm2 (~48.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'",b'256 MB + 512 MB',b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Removable Li-Ion 1300 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'Yes',b'FM radio',b'microUSB',b'Accelerometer',,"b'Black, White, Blue, Red'",,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,,,,,,,,,b'Up to 180 h',b'Up to 6 h',b'Class 12',b'Class 12',,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Virtue Z5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-virtue-z5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900',,b'HSPA 21.1/5.76 Mbps',"b'2014, June'","b'Available. Released 2014, July'",b'147 x 75 x 9.3 mm (5.79 x 2.95 x 0.37 in)',b'140 g (4.94 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~62.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 2300 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Blue, Pink'",,b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,b'LED flash',,,,,,,,b'Up to 300 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Gravity 5.5',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-55.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700',,b'HSPA 21.1/5.76 Mbps',"b'2014, May'","b'Available. Released 2014, June'",b'156.2 x 78.8 x 8.7 mm (6.15 x 3.10 x 0.34 in)',b'174 g (6.14 oz)',"b'Dual SIM, (Dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~67.8% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~200 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 32 GB'","b'4 GB, 1 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2300 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White/Black/Blue/Rose Red/Yellow',,b'Broadcom BCM23550',b'Quad-core 1.2 GHz Cortex-A7',b'Broadcom VideoCore',,b'LED flash',,,,,,,,b'Up to 350 h',b'Up to 14 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Gravity 6',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-6.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700',,b'HSPA 21.1/5.76 Mbps',"b'2014, April'","b'Available. Released 2014, March'",b'163.3 x 84 x 8.9 mm (6.43 x 3.31 x 0.35 in)',b'207 g (7.30 oz)',"b'Dual SIM, (Dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~72.3% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.4.2 (KitKat)',"b'microSD, up to 64 GB'","b'4 GB, 1 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 2800 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Red'",,b'Broadcom BCM23550',b'Quad-core 1.2 GHz Cortex-A7',b'Broadcom VideoCore',,b'LED flash',,,,,,,,b'Up to 350 h',b'Up to 14 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Orbit 330G',b'https://cdn2.gsmarena.com/vv/bigpic/orbit-330g.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, April'","b'Available. Released 2014, April'",b'119 x 62.8 x 11.4 mm (4.69 x 2.47 x 0.45 in)',b'116 g (4.09 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT capacitive touchscreen',"b'3.5 inches, 36.5 cm2 (~48.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'",b'512 MB + 512 MB',b'2 MP',b'Yes',,,b'Yes',b'Yes',b'No',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1300 mAh battery',"b'Black, White, Red, Blue'",,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,,,,,,,,,b'Up to 180 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Orbit 6200T',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-orbit-6200t.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700',,b'HSPA 21.1/5.76 Mbps',"b'2014, March'","b'Available. Released 2014, March'",b'167.3 x 85.4 x 9 mm (6.59 x 3.36 x 0.35 in)',b'210 g (7.41 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~69.5% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~184 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'","b'8 MP, AF'",b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 2350 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White'",,b'Mediatek MT6572AW',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 300 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Android 330',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-android-330.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, January'","b'Available. Released 2014, January'",b'119 x 62.8 x 11.4 mm (4.69 x 2.47 x 0.45 in)',b'116 g (4.09 oz)',b'Dual SIM (Dual stand-by)',"b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~48.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'2 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'Yes',b'FM radio',b'microUSB',b'Accelerometer',b'Removable Li-Ion 1300 mAh battery',"b'Black, White, Blue, Red'",,b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',,b'LED flash',,,,,,,,b'Up to 180 h',b'Up to 6 h',b'Class 12',b'Class 12',,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Tab Phone 72DC',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-72dc.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'UMTS 850 / 1900 / 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, August. Released 2013, August'",b'Discontinued',b'187 x 107 x 9.2 mm (7.36 x 4.21 x 0.36 in)',b'270 g (9.52 oz)',b'Dual SIM (Dual stand-by)',b'TFT capacitive touchscreen',"b'7.0 inches, 137.9 cm2 (~68.9% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 4.1.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'",b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'TV-out',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'Proprietary',"b'Accelerometer, proximity'",b'Non-removable Li-Ion 2800 mAh battery',b'Black/White',,b'Mediatek MT8377 (40 nm)',b'Dual-core 1.2 GHz Cortex-A9',b'PowerVR SGX531u',,,,,,,,,,b'Up to 50 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest MX-210TV',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-MX-210TV.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, November'",b'Discontinued',b'92 x 45 x 17.5 mm (3.62 x 1.77 x 0.69 in)',b'82 g (2.89 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~30.4% screen-to-body ratio)'",b'128 x 160 pixels (~102 ppi density)',,"b'microSD, up to 32 GB (dedicated slot)'",b'32 MB RAM + 32 MB ROM',b'1.3 MP',b'Yes',,,b'Yes',b'No',b'No',b'No',b'2.0',b'No',b'Stereo FM radio',b'miniUSB',b'',b'SNS applications Analog TV MP3/WAV/WMA player MP4/H.263 player Organizer Predictive text input',"b'Black, Red, Blue'",,,,,,,,,,b'Removable Li-Ion 800 mAh battery',,,,b'Up to 160 h',b'Up to 4 h',b'Yes',b'Yes',,,b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',,,,,,,,,,,,,,,,,,,
b'maxwest',b'Maxwest Android 320',b'https://cdn2.gsmarena.com/vv/bigpic/maxwest-android-320.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, October'",b'Discontinued',b'115 x 62.4 x 13.4 mm (4.53 x 2.46 x 0.53 in)',b'105 g (3.70 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'2 MP',b'480p@30fps',,,b'Yes',b'Yes',b'No',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1450 mAh battery',b'White',,,b'1.0 GHz',,,,,,,,,,,b'Up to 600 h',b'Up to 12 h',b'Class 12',b'Class 12',,,,,,,,,,,,,,,,,,,,,,,,,,
