Brand,Model Name,Model Image,Technology,2G bands,,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Internal,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Stand-by,Talk time,Colors,Single,Video,Infrared port,3G bands,Speed,Features,Keyboard,OS,CPU,Languages,Single_1,Video_1,Chipset,Clock,Alarm,4G bands,Protection,GPU,NFC,Charging,Music play,Price,Loudspeaker_1,Build,Triple,Features_1,Performance,Display,Camera,Audio quality,Battery life,Dual,Models,SAR,SAR EU,Dual_1,5G
b'yezz',b'Yezz Andy A3.5EP',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a35ep.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1300 mAh battery',,,"b'2013, September. Released 2013, November'",b'Discontinued',b'114 x 62 x 12.5 mm (4.49 x 2.44 x 0.49 in)',b'115 g (4.06 oz)',b'Dual SIM (Mini-SIM)',"b'LCD capacitive touchscreen, 256K colors'","b'3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,,,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity'",,,,,,b'Up to 600 h (2G) / Up to 400 h (3G)',b'Up to 15 h (2G) / Up to 8 h (3G)',"b'Black, White, Blue, Green, Red'","b'5 MP, AF'",b'480p@30fps',,b'HSDPA 850 / 1900 - SIM 1 or SIM 2',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama'",,b'Android 4.2 (Jelly Bean)',b'Dual-core 1.0 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Epic T7ED',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-epic-t7ed.jpg',b'No cellular connectivity',b'N/A',b'Gesture typing',b'No',b'No',"b'2013, November. Released 2013, December'",b'Discontinued',b'186.8 x 106.7 x 11.6 mm (7.35 x 4.20 x 0.46 in)',b'272 g (9.59 oz)',b'No',"b'TFT capacitive touchscreen, 16M colors'","b'7.0 inches, 137.9 cm2 (~69.2% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'8 GB, 1 GB RAM'",b'Non-removable Li-Ion 2500 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual band'","b'3.0, A2DP'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 350 h',,"b'Black, Blue, Green, Orange, Dark Gray'",b'3.15 MP',b'1080p@30fps',,,,,,b'Android 4.2 (Jelly Bean)',b'Dual-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Allwinner A20',,,,,b'Mali-400MP2',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A6M 1GB',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a6m-1gb.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 2400 mAh battery',,,"b'2013, November. Released 2013, December'",b'Discontinued',b'168 x 85.5 x 9 mm (6.61 x 3.37 x 0.35 in)',b'189 g (6.67 oz)',b'Dual SIM (Mini-SIM / Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 102.5 cm2 (~71.3% screen-to-body ratio)'","b'540 x 900 pixels, 5:3 ratio (~175 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'4 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 8 h 30 min (3G)',"b'Black, White, Red'","b'13 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A6M',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a6m.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2',,,"b'2013, November. Released 2013, December'",b'Discontinued',b'168 x 85.5 x 9 mm (6.61 x 3.37 x 0.35 in)',b'189 g (6.67 oz)',b'Dual SIM (Mini-SIM / Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 102.5 cm2 (~71.3% screen-to-body ratio)'","b'540 x 900 pixels, 5:3 ratio (~175 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",b'Removable Li-Po 2400 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 8 h 30 min (3G)',"b'Black, White, Red'","b'13 MP, AF'",b'720p@30fps',,b'HSDPA 900 / 2100 - SIM 1 or SIM 2',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.4.2 (KitKat)',b'Quad-core 1.3 GHz Cortex-A7',,b'5 MP',b'',b'Mediatek MT6582M (28 nm)',,,,,b'Mali-400MP2',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A4M',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a4m.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2',,,"b'2013, November. Released 2013, December'",b'Discontinued',b'124 x 62.7 x 9 mm (4.88 x 2.47 x 0.35 in)',b'118 g (4.16 oz)',b'Dual SIM (Mini-SIM / Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",b'Removable Li-Ion 1400 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'3.0, A2DP'",b'A-GPS only',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 8 h (3G)',"b'Black, White, Red'","b'8 MP, AF'",b'480p@30fps',,b'HSDPA 900 / 2100 - SIM 1 or SIM 2',b'HSPA 7.2/5.76 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.2 (Jelly Bean)',b'Dual-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572M (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A4E',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-ac4e.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1550 mAh battery',,,"b'2013, November. Released 2013, December'",b'Discontinued',b'125 x 63.7 x 12.5 mm (4.92 x 2.51 x 0.49 in)',b'133 g (4.69 oz)',b'Dual SIM (Mini-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,,,,,b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 8 h (3G)',"b'Black, White'","b'8 MP, AF'",b'480p@30fps',,b'HSDPA 850 / 1900 - SIM 1 or SIM 2',b'HSPA 21.1/5.76 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.4.2 (KitKat)',b'Dual-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6572 (28 nm)',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A5 1GB',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Gesture typing',,,"b'2013, November. Released 2013, December'",b'Discontinued',b'144.1 x 73.5 x 8.6 mm (5.67 x 2.89 x 0.34 in)',b'106 g without battery (3.74 oz)',b'Dual SIM (Mini-SIM and Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'4 GB, 1 GB RAM'",b'Removable Li-Ion 2000 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity'",,,,,,b'Up to 750 h (2G) / Up to 600 h (3G)',b'Up to 16 h (2G) / Up to 14 h (3G)',b'Black',"b'13.1 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 900 / 2100 SIM 1 or SIM 2',b'HSPA 21.1/11.5 Mbps',"b'LED flash, HDR'",,b'Android 4.2 (Jelly Bean)',b'Quad-core 1.2 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6589M (28 nm)',,,,,b'PowerVR SGX544',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A4.5 1GB',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a4-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Po 1500 mAh battery',,,"b'2013, November. Released 2013, December'",b'Discontinued',b'132 x 65.6 x 8.6 mm (5.20 x 2.58 x 0.34 in)',b'102 g without battery (3.60 oz)',b'Dual SIM (Mini-SIM and Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.5% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'4 GB, 1 GB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer,  proximity'",,,,,,b'Up to 600 h (2G) / Up to 550 h (3G)',b'Up to 16 h (2G) / Up to 8 h (3G)',"b'Black, White'","b'13 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 900 / 2100 - SIM 1 or SIM 2',b'HSPA 21.1/11.5 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.2 (Jelly Bean)',b'Quad-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6589M (28 nm)',,,,,b'PowerVR SGX544',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A4.5',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a45.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1500 mAh battery',,,"b'2013, March. Released 2013, May'",b'Discontinued',b'132 x 65.6 x 8.6 mm (5.20 x 2.58 x 0.34 in)',b'102 g without battery (3.60 oz)',b'Dual SIM (Mini-SIM and Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~64.5% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,,b'Up to 600 h (2G) / Up to 550 h (3G)',b'Up to 16 h (2G) / Up to 14 h (3G)',"b'Black, White'","b'13 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 1900 / 900 - SIM 1',b'HSPA 21.1/11.5 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.2 (Jelly Bean)',b'Quad-core 1.2 GHz Cortex-A7',,b'1.3 MP',b'',b'Mediatek MT6589 (28 nm)',,,,,b'PowerVR SGX544',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A4',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1400 mAh battery',,,"b'2013, March. Released 2013, April'",b'Discontinued',b'124.5 x 63.5 x 9.8 mm (4.90 x 2.5 x 0.39 in)',b'104 g without battery (3.67 oz)',b'Dual SIM (Mini-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",,b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot'",b'3.0',b'A-GPS only',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",,,,,,b'Up to 480 h (2G) / Up to 350 h (3G)',b'Up to 16 h (2G) / Up to 8 h (3G)',"b'Black, White'","b'8 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 1900 - SIM 1 only',b'HSPA 7.2/5.76 Mbps',"b'LED flash, panorama, HDR'",,b'Android 4.1 (Jelly Bean)',b'Dual-core 1.2 GHz Cortex-A9',,b'VGA',b'',b'Mediatek MT6577T (40 nm)',,,,,b'PowerVR SGX531u',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A3.5',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-a351.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Removable Li-Ion 1300 mAh battery',,,"b'2012, June. Released 2012, November'",b'Discontinued',b'114.7 x 61.5 x 11.9 mm (4.52 x 2.42 x 0.47 in)',b'82 g without battery (2.89 oz)',b'Dual SIM (Mini-SIM)',"b'LCD capacitive touchscreen, 16M colors'","b'3.5 inches, 36.5 cm2 (~51.7% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,,,b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'3.0, EDR'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity'",,,,,,b'Up to 713 h (2G) / Up to 428 h (3G)',b'Up to 15 h (2G) / Up to 6 h 30 min (3G)',"b'Black, White'",b'3.2 MP',b'Yes',,b'HSDPA 850 / 1900 - SIM 1 only',b'HSPA 7.2/5.76 Mbps',"b'LED flash, panorama'",,b'Android 4.0 (Ice Cream Sandwich)',b'1.0 GHz Cortex-A9',,b'VGA',b'',b'Mediatek MT6575 (40 nm)',,,,,b'PowerVR SGX531',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic CC10',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-classic-c10.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Flashlight',b'Up to 48 kbps',b'No',"b'2012, February. Released 2012, April'",b'Discontinued',b'105 x 45 x 14.4 mm (4.13 x 1.77 x 0.57 in)',b'55 g without battery (1.94 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~21.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 Mb + 64 Mb',b'No',b'Yes',,b'No',b'No',b'Yes',b'No',b'Stereo FM radio',b'Proprietary',b'',"b'SMS, IM'",,b'Yes',b'No',b'Removable Li-Ion 550 mAh battery',b'Up to 150 h',b'Up to 4 h',"b'Blue, Gray, Purple, Red, White, Black'",b'VGA',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy A5',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-pro-a50-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,"b'2013, March. Released 2013, June'",b'Discontinued',b'144.1 x 73.5 x 8.6 mm (5.67 x 2.89 x 0.34 in)',b'106 g without battery (3.74 oz)',b'Dual SIM (Mini-SIM and Micro-SIM)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'4 GB, 512 MB RAM'",b'Gesture typing',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, gyro, proximity, compass'",,,,,b'Removable Li-Ion 2000 mAh battery',b'Up to 750 h (2G) / Up to 600 h (3G)',b'Up to 16 h (2G) / Up to 14 h (3G)',b'Black',"b'13.1 MP, AF'",b'720p@30fps',,b'HSDPA 850 / 1900  / 900 - SIM 1',b'HSPA 21.1/11.5 Mbps',"b'LED flash, HDR'",,b'Android 4.2 (Jelly Bean)',b'Quad-core 1.2 GHz Cortex-A7',,b'2 MP',b'',b'Mediatek MT6589M (28 nm)',,,,,b'PowerVR SGX544',,,,b'About 190 EUR',,,,,,,,,,,,,,,
b'yezz',b'Yezz Epic T7',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-tab-t20-new.jpg',b'No cellular connectivity',b'N/A',b'Gesture typing',b'No',b'No',"b'2013, March. Released 2013, April'",b'Discontinued',b'177.8 x 121.4 x 10.2 mm (7.00 x 4.78 x 0.40 in)',b'293 g (10.34 oz)',b'No',"b'TFT capacitive touchscreen, 16M colors'","b'7.0 inches, 139.5 cm2 (~64.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'","b'microSD, up to 64 GB (dedicated slot)'",,,"b'16 GB, 512 MB RAM'",b'Non-removable Li-Ion 2600 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual band'",b'No',b'No',b'No',b'microUSB 2.0',b'Accelerometer',,,,,,b'Up to 200 h',,"b'Black, Blue, Green, Orange, Dark Gray'",b'2 MP',b'480p@30fps',,,,,,b'Android 4.1 (Jelly Bean)',b'1.2 GHz Cortex-A8',,b'VGA',b'',b'Allwinner A13',,,,,b'Mali-400',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Classic C30',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-clasico-2-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3',b'Flashlight',b'Up to 48 kbps',b'No',"b'2012, November. Released 2013, January'",b'Discontinued',b'110 x 48 x 13.3 mm (4.33 x 1.89 x 0.52 in)',b'54 g without battery (1.90 oz)',b'Triple SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.2 inches, 15.2 cm2 (~28.8% screen-to-body ratio)'",b'176 x 220 pixels (~128 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 Mbit + 32 Mbit',b'No',b'Yes',,b'Yes',b'No',"b'2.1, A2DP'",b'No',b'Stereo FM radio',b'microUSB',b'',"b'SMS, MMS'",,b'Yes',b'No',b'Removable Li-Ion 1000 mAh battery',b'Up to 680 h',b'Up to 7 h',"b'Blue, Gray, White'",b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Bonito YZ500',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-bonito-latest.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'No',b'Up to 48 kbps',b'No',"b'2011, November. Released 2011, November'",b'Discontinued',b'99.6 x 53.8 x 13.5 mm (3.92 x 2.12 x 0.53 in)',b'65 g (2.29 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.0 inches, 12.5 cm2 (~23.3% screen-to-body ratio)'",b'220 x 170 pixels (~139 ppi density)',"b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'128 Mb + 64 Mb',b'SNS apps Analog TV Video Player Music Player Organizer',b'Yes',,b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'miniUSB',b'',"b'SMS, MMS, IM'",,b'Yes',b'Yes',b'Removable Li-Ion 800 mAh battery',b'Up to 144 h',b'Up to 3 h',"b'Blue, Gray, Pink, Red, Violet'",b'1.3 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,b'0.54 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',,,
b'yezz',b'Yezz Exclusive Z10',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-z1-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',b'Up to 48 kbps',b'No',"b'2012, August. Released 2012, November'",b'Discontinued',b'113.2 x 55.5 x 14.5 mm (4.46 x 2.19 x 0.57 in)',b'90 g without battery (3.17 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 65K colors'","b'2.0 inches, 12.6 cm2 (~20.0% screen-to-body ratio)'",b'128 x 160 pixels (~102 ppi density)',"b'microSD, up to 8 GB (dedicated slot)'",b'Yes',b'Yes',b'64 Mb + 32 Mb',b'Flashlight SOS button',b'Yes',,b'No',b'No',b'2.1',b'No',"b'Stereo FM radio, buit-in antenna'",b'Proprietary',b'',"b'SMS, MMS'",,b'Yes',b'No',b'Removable Li-Ion 1000 mAh battery',b'Up to 290 h',b'Up to 7 h',"b'Black, White'",b'1.3 MP',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 3G 3.5 YZ1110',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-3g-35-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'Analog TV MP4/WMV/H.264 player MP3/WAV/eAAC+ player Photo/video editor Document viewer',,,"b'2012, June. Released 2012, November'",b'Discontinued',b'117 x 63 x 12 mm (4.61 x 2.48 x 0.47 in)',b'71 g without battery (2.50 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'3.5 inches, 36.5 cm2 (~49.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'512 MB, 256 MB RAM'",b'Removable Li-Ion 1200 mAh battery',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'",b'2.1',b'Yes',b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity'",,,,,,b'Up to 713 h (2G) / Up to 428 h (3G)',b'Up to 15 h (2G) / Up to 6 h 30 min (3G)',b'Black',b'3.2 MP',b'Yes',,b'HSDPA 850 / 1900 - SIM 1 only',b'HSPA 14.4/5.76 Mbps',b'LED flash',,b'Android 4.0 (Ice Cream Sandwich)',b'1.0 GHz Cortex-A9',,b'VGA',b'',b'Mediatek MT6575 (40 nm)',,,,,b'PowerVR SGX531',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Andy 3G 4.0 YZ1120',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-andy-3g40-yz1120-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1',b'GSM 850 / 900 / 1800 / 1900 - SIM 2',,,"b'2012, June. Released 2012, August'",b'Discontinued',b'123.5 x 65 x 10.5 mm (4.86 x 2.56 x 0.41 in)',b'71 g without battery (2.50 oz)',b'Dual SIM (Mini-SIM)',"b'TFT capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",,,"b'512 MB, 512 MB RAM'",b'MP4/WMV/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input',b'Yes',,b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'",b'2.1',"b'Yes, with A-GPS'",b'Stereo FM radio',b'microUSB',"b'Accelerometer, proximity'",,,,,b'Removable Li-Ion 1650 mAh battery',b'Up to 713 h (2G) / Up to 428 h (3G)',b'Up to 16 h (2G) / Up to 7 h (3G)',b'Blue',"b'5 MP, AF'",b'Yes',,b'HSDPA 850 / 1900 - SIM 1 only',b'HSPA 14.4/5.76 Mbps',b'LED flash',,b'Android 2.3 (Gingerbread)',b'1.0 GHz Cortex-A9',,b'VGA',b'',b'Mediatek MT6575 (40 nm)',,,,,b'PowerVR SGX531',,,,,,,,,,,,,,,,,,,
b'yezz',b'Yezz Ritmo 3 TV YZ433',b'https://cdn2.gsmarena.com/vv/bigpic/yezz-ritmo-3-tv-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2  & SIM 3',b'Flashlight',b'Yes',b'No',"b'2012, Q2. Released 2011, July'",b'Discontinued',b'103.5 x 56.7 x 13 mm (4.07 x 2.23 x 0.51 in)',b'55 g without battery (1.94 oz)',b'Triple SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.0 inches, 12.4 cm2 (~21.1% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~200 ppi density)'","b'microSD, up to 32 GB (dedicated slot)'",b'Yes',b'Yes',b'64 Mb + 32 Mb',b'No',b'Yes',,b'Yes',b'No',b'2.0',b'No',"b'Stereo FM radio, recording'",b'microUSB',b'',"b'SMS, MMS, Email'",,b'Yes',b'No',b'Removable Li-Ion 700 mAh battery',b'Up to 144 h',b'Up to 4 h',"b'Black, Blue, Silver, White'",b'1.3 MP',b'Yes',,,,,b'QWERTY',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
